"001040","0","","","3","01","HO TEN SONG           ***","","17 AVE D'ESTREES","97300","CAYENNE","003250","","","B","3913 LI ZI JUN","","",""
"001041","0","","","3","01","LS MILLE FEUILLES","","47 AVE VOLTAIRE","97300","CAYENNE","003030","","","C","CHAN MAN SUN","","",""
"001042","0","","","3","01","TIEN TEN FOU          ***","","72 AVE VOLTAIRE","97300","CAYENNE","003250","","","*","","","",""
"001043","0","","","3","01","SUPERETTE ECO PRIX","","PK 4,5 RTE MADELEINE","97300","CAYENNE","003230","","","B","HO TSIE HENG A.","","",""
"001044","0","","","3","01","HO CHONG FUNE         ***","","118 CITE GRANT","97300","CAYENNE","003010","","","*","","","",""
"001045","0","","","3","01","TSANG KOON SUN        ***","","14, RUE HENRI QUINTRE","97300","CAYENNE","003300","","","*","TSANG KOON SUN","","",""
"001046","0","","","3","01","CHOU-KET-KIAM         ***","","3KM ROUTE MONTABO","97300","CAYENNE","003190","","","*","","","",""
"001047","0","","","3","01","LEO KON LEN           ***","","4,5 KM ROUTE MONTABO","97300","CAYENNE","003190","","","*","MADAME","","",""
"001048","0","","","3","01","LIANG L.S.","","105, AVENUE DE LA LIBERTE","97300","CAYENNE","002490","","","C","CHEN ZHONG LIAN","","",""
"001049","0","","","3","01","CHONG HIO KAN         ***","","CITE ZEPIR BAT B E5","97300","CAYENNE","003040","","","*","","","",""
"001050","0","","","3","01","LA FORESTIERE GUYANAISE","","PK6 DDC","97310","KOUROU","003470","","","P","CARY JOSE","","",""
"001051","0","","","3","01","LS BALATA EMILY","","2 BIS RUE ACAJOU","97351","MATOURY","002360","","","P","WU XIUFENG","","",""
"001052","0","","","3","01","CHANG YUK WONG        ***","","13 LOT ZEPHIR","97300","CAYENNE","003440","","","*","","","",""
"001053","0","","","3","01","CHOU A WEAN-L.S.","","2182 RTE BADUEL(TROUBIRAN","97300","CAYENNE","003130","","","C","CHOU ERIC","","",""
"001054","0","","","3","01","CHOU KET KIME         ***","","PK 25 RTE DE BADUEL","97300","CAYENNE","003110","","","B","CHOU KET","","",""
"001055","0","","","3","01","HO CAP FOUCK","","70 RENE JADFARD","97300","CAYENNE","003330","","","P","ROBERTE","","",""
"001056","0","","","3","01","LIE KON WAH           ***","","10 ROUTE MADELEINE","97300","CAYENNE","003280","","","B","","","",""
"001057","0","","","3","01","CHANG-YUK-WONG        ***","","38 RENE MARAN-THEMIRE","97300","CAYENNE","003500","","","*","CHANG PH","","",""
"001058","0","","","3","01","CHUNG FUK CHEUNG  0000***","","15 CITE ANATOLE","97300","CAYENNE","003540","","","*","","","",""
"001059","0","","","3","01","HO KIN LIN            ***","","4, KM RTE MADELINE","97300","CAYENNE","003640","","","*","","","",""
"001060","0","","","3","01","VENDU SIU JEAN PAUL   ***","","4 RUE BOUDINOT","97300","CAYENNE","003180","","","B","SUI JP","","",""
"001061","0","","","3","01","HO CHOUNG TEN ASSON   ***","","11 CONSTANT CHLORE","97300","CAYENNE","003030","","","*","CHIN CHOY","","",""
"001062","0","","","3","01","HO CHUN KEUNG","","5 RUE CONSTANT CHLORE","97300","CAYENNE","003260","","","C","HO-FONGFAT","","",""
"001063","0","","","3","01","HO CHAN WEI           ***","","27 FAUBOURG LABRI","97300","CAYENNE","003190","","","*","HO CHAN WEI","","",""
"001064","0","","","3","01","HO CHAU PING          ***","","2 FAUBOURG LABRI","97300","CAYENNE","003180","","","*","","","",""
"001065","0","","","3","01","WONG YUI CHANG","","40,BALATA AV N°1","97351","MATOURY","003160","","","P","","","",""
"001066","0","","","3","01","TCHUNG HENG FONG      ***","","81 RUE F ARAGO","97300","CAYENNE","003410","","","*","","","",""
"001067","0","","","3","01","GALION ANNA           ***","","7 RUE REPULIQUE","97300","CAYENNE","003520","","","*","","","",""
"001068","0","","","3","01","","","","00000","CAYENNE","000000","","","*","","","",""
"001069","0","","","3","01","2HEUNG HAWK YIN       ***","","28 RUE MALOUET","97300","CAYENNE","003020","","","*","","","",""
"001070","0","","","3","01","KONG ALLEN","","31 AV. L. HEDER","97300","CAYENNE","003670","","","P","LIECHIPIAO","","",""
"001071","0","","","3","01","LUI CHI PIOA J CLAUDE ***","","PK 2,5, RTE DE MADELEINE","97300","CAYENNE","003190","","","*","314069","","",""
"001072","0","","","3","01","CHEUNG-KAI-KWOMG      ***","","6 FAUBOURG LABRY","97300","CAYENNE","003000","","","*","","","",""
"001073","0","","","3","01","SIOW FOOT TOW         ***","","35KM ROUTE DE MONTABO","97300","CAYENNE","003270","","","*","","","",""
"001074","0","","","3","01","LAI JUN LING","","RTE MONTABO 1 ALL CIGALES","97300","CAYENNE","003680","","","B","LAI JUN LING","","",""
"001075","0","","","3","01","HO KON MOY            ***","","38 GENERAL DE GAULLE","97300","CAYENNE","003040","","","*","","","",""
"001076","0","","","3","01","LUI GEN WEE           ***","","ROUTE DE NOMTJOLY","97300","CAYENNE","003000","","","*","","","",""
"001077","0","","","3","01","TAI LUN               ***","","N°18 AV FLAMBOYANT BONHOM","97300","CAYENNE","003150","","","*","345090/SINAMARY","","",""
"001078","0","","","3","01","BENOIT BERNARD        ***","","53 FRANCOIS ARAGO","97300","CAYENNE","003020","","","*","","","",""
"001079","0","","","3","01","PATRICK L.S.","","32 LIEUTENANT-BECKER","97300","CAYENNE","003120","","","P","HO WEN TSAI","","",""
"001080","0","","","3","01","JIANG LIBRE SCE","","60, RUE CHRISTOPHE COLOMB","97300","CAYENNE","002380","","","B","ZHOU JIANG YUHU","","",""
"001081","0","","","3","01","HO YOK KI             ***","","41 PONT MONNERVILLE","97300","CAYENNE","003140","","","*","","","",""
"001082","0","","","3","01","0O WAI TONG","","24 LIEUTENANT BRASSE","97300","CAYENNE","003160","","","B","","","",""
"001083","0","","","3","01","LUI CHI PIOA CHARLES  ***","","5 LIEUTENANT BRASSE","97300","CAYENNE","003000","","","*","","","",""
"001084","0","","","3","01","SUPERMARCHE FLAMBOYANT","","27 AVE HENRI AGARANDE","97300","CAYENNE","002370","","","C","WANG JUNLIANG","","",""
"001085","0","","","3","01","ZHAN LS  (XIAOJING)","","4, BIS RUE LT BRASSE","97300","CAYENNE","002310","","","C","FELIX WANG","","",""
"001086","1","","","3","01","VENDU  8 MARCHE","","12, ADJUDANT PINDARD","97300","CAYENNE","003150","","","B","HUANG WEIJIAN","","",""
"001087","0","","","3","01","HO FONG TIA           ***","","15 CHAUSSEE LAUSSAT","97300","CAYENNE","003030","","","*","","","",""
"001088","0","","","3","01","SUPERMARKET COLLERY","","ZONE COLLERY 1 OUEST","97300","CAYENNE","003820","","","C","HO CHRISTINE,JA","","",""
"001089","0","","","3","01","CHEUNG HEN PING       ***","","RTE BADUEL FACE RENAULT","97300","CAYENNE","003340","","","*","CHEUNG YUK FUN","","",""
"001090","0","","","3","01","MULTIFRUITS SCES  1005LIC","","15,ST EUSTACHE CT-ANATOLE","97300","CAYENNE","003140","","","B","DRELIN J.L.","","",""
"001091","0","","","3","01","CHAN FAI KEUNG        ***","","16 ERNEST PREVOT PROL","97300","CAYENNE","003440","","","*","","","",""
"001092","0","","","3","01","LS WU","","1,ERNEST PREVOT","97300","CAYENNE","003560","","","P","MR KONG","","",""
"001093","0","","","3","01","HO KONG SOONG         ***","","1 PAUL AMUSANT","97300","CAYENNE","003270","","","*","","","",""
"001094","0","","","3","01","HO A THONG ROLAND     ***","","44 RENE JADFARD","97300","CAYENNE","003300","","","*","","","",""
"001095","0","","","3","01","2HAN CHI TAK","","58 FRANCOIS ARAGO","97300","CAYENNE","003560","","","B","","","",""
"001096","0","","","3","01","SARL J ET M","","16, RUE VICTOR CEIDE","97351","MATOURY","003650","","","C","CHAN MO YEE","","",""
"001097","0","","","3","01","CHANG-ROQUE-LING  CLD ***","","72 BOULEVARD JUBELIN","97300","CAYENNE","003120","","","*","","","",""
"001098","0","","","3","01","CHAN LS","","58, FRANCOIS ARAGO","97300","CAYENNE","003560","","","C","CHAN MARIE CHAN","","",""
"001099","0","","","3","01","TAM BO HING           ***","","21 CITE LAFAURY","97300","CAYENNE","003180","","","*","TAM BO HIN","","",""
"001100","0","","","3","01","LEE SUN MAN","","66 ROUTE MANGO","97300","CAYENNE","003610","","","B","","","",""
"001101","0","","","3","01","LS WEN","","BOURG DE ROURA","97311","ROURA","002060","","","C","MR WEN","","",""
"001102","0","","","3","01","KELEN","","ESPACE KATOURY CAYENNE","97300","CAYENNE","002110","","","C","MR THISSELIN","","",""
"001103","0","","","3","01","TIAN SIO PO           ***","","RUE LALLOUETTE","97300","CAYENNE","003000","","","*","","","",""
"001104","0","","","3","01","SARL SAINT ELOI","","9 LOT ALAMANDAS","97354","REMIRE MONTJOLY","003960","","","C","MR MATHEUS","","",""
"001105","0","","","3","01","LS LI YU QUIN","","9 AV DE LA MARNE","97320","SAINT LAURENT","002270","","","P","LI YU QUIN","","",""
"001106","0","","","3","01","PANIER D'ARGENT       ***","","CAYENNE","97300","CAYENNE","003000","","","*","","","",""
"001107","0","","","3","01","ZESTIEN","","64 BD DE GAULLE","97320","SAINT LAURENT","003190","","","P","LUO FABRICE","","",""
"001108","0","","","3","01","LITTLE ANGEL'S SHOP","","4 AV DES NEGRES MARRON","97300","CAYENNE","003350","","","P","LEONCE DIDIER","","",""
"001109","0","","","3","01","GH STORE","","LEP MATITI APT 9","97355","TONATE MACOURIA","009740","","","P","GUY HONORE","","",""
"001110","0","","","3","01","FORESTIERE AMAZONIA","","1530B RN2","97351","MATOURY","003500","","","P","MME GUTH","","",""
"001111","0","","","3","01","SIMON                 ***","","","97300","CAYENNE","003000","","","*","","","",""
"001112","0","","","3","01","LS JIN AKO","","H2 CITE DU STADE","97310","KOUROU","002380","","","P","JIN SHAOMEI","","",""
"001113","0","","","3","01","SIDEG MORTEMARD","","ZI COLLERY 3 DDC BP425","97300","CAYENNE","003020","","","C","MR MORTEMARD","","",""
"001114","0","","","3","01","LS CECILE","","10 PLACE EMILE ZOLA","97320","SAINT LAURENT","005030","","","B","AN YUNZHI","","",""
"001115","0","","","3","01","LS ABC","","23 BD NESLON MANDELA","97300","CAYENNE","003730","","","P","HWANG XUEFENG","","",""
"001116","0","","","3","01","DAGUIL VICTOR     0385***","","BDD DE LA REPUBLIQUE","97300","CAYENNE","003000","","","*","","","",""
"001117","0","","","3","01","LS TANG","","402B RTE DE MONTJOLY","97354","REMIRE MONTJOLY","002320","","","C","MME JIN HE","","",""
"001118","0","","","3","01","LAGUERRE              ***","","RTE DE MADELEINE","97300","CAYENNE","003000","","","*","","","",""
"001119","0","","","3","01","HIDAIR                ***","","98 RUE DE GAULLE","97300","CAYENNE","003000","","","*","","","",""
"001120","0","","","3","01","LAPORAL               ***","","CITE N'ZILA","97300","CAYENNE","003000","","","*","","","",""
"001121","0","","","3","01","CHIN TSOE CHEONG      ***","","RTE MADELEINE","97300","CAYENNE","003000","","","*","","","",""
"001122","0","","","3","01","YEE KIN THRUNG        ***","","53 RUE L'ALLOUETTE","97300","CAYENNE","003000","","","*","","","",""
"001123","0","","","3","01","AU PALAIS DE MY","","2080 RTE DES PLAGES","97354","REMIRE MONTJOLY","003220","","","P","MR AGUILAR BRUN","","",""
"001124","0","","","3","01","AN TO CASE        0515CSP","","6 LOT BENEY","97300","CAYENNE","002890","","","B","MR VIDAL","","",""
"001125","0","","","3","01","SNACK CAN LI","","8,RUE SAMUEL LUBIN","97300","CAYENNE","003520","","","B","SU LIQIONG","","",""
"001126","0","","","3","01","SATL LING WAI MAN","","ANGLE AV DU LAC JUSTIN CA","97310","KOUROU","003260","","","C","MR LING","","",""
"001127","0","","","3","01","MME CARASCO           ***","","CITE PASCALINE","97300","CAYENNE","003000","","","*","","","",""
"001128","0","","","3","01","PARK'N'SHOP LIBRE SCE","","1412, RTE DE MONTABO","97300","CAYENNE","003530","","","B","CHOU YAU WAI","","",""
"001129","0","","","3","01","LES AMES CLAIRES LS","","AMES CLAIRES BAT.13","97354","REMIRE MONTJOLY","003300","","","B","CHAU PUI VUN","","",""
"001130","0","","","3","01","HI CHOUNG TEN J C     ***","","7 AUGUSTE BOUDINOT","97300","CAYENNE","003000","","","*","","","",""
"001131","0","","","3","01","2AK HUNG KWONG        ***","","58,RUE FELIX EBOUE","97300","CAYENNE","003810","","","*","","","",""
"001132","0","","","3","01","CHOU SOE YOUNG        ***","","23 DIGUE RONJON","97300","CAYENNE","003000","","","*","NGBIGLUNG","","",""
"001133","0","","","3","01","CICERON ALAIN         ***","","8 RUE DE REMIRE","97300","CAYENNE","003140","","","*","CICERON AL","","",""
"001134","0","","","3","01","LEE SUI WAN","","419 RTE MANGO 3,5 KM","97300","CAYENNE","003770","","","C","HOKONGSONG","","",""
"001135","0","","","3","01","LI CHI KUEN           ***","","7,LOT VERIN RN 2","97351","MATOURY","003770","","","*","HO KANIOU","","",""
"001136","0","","","3","01","LI PIK WAN            ***","","1O5 A, DE LA LIBERTE","97300","CAYENNE","003850","","","*","CHOUAWEAN","","",""
"001137","0","","","3","01","HO TIEN TON  MME","","206 LT PASCALINE C/BONHO","97300","CAYENNE","003930","","","B","","","",""
"001138","0","","","3","01","CHAN CHUN KUEN /KETAI ***","","BVD REPUBLIQUE N° 72","97300","CAYENNE","003770","","","*","YEE SING S","","",""
"001139","0","","","3","01","LIU WAI MING          ***","","32 RTE MADELEINE","97300","CAYENNE","003750","","","*","","","",""
