"","SFG","301","026761","","276,00",""
"","SFG","301","026769","",",00",""
"","SFG","301","027167","","974,00",""
"","SFG","301","027333","","6,00",""
"","SFG","301","027520","","56,00",""
"","SFG","301","027552","",",00",""
"","SFG","301","027681","","691,00",""
"","SFG","301","027720","",",00",""
"","SFG","301","027904","","8,00",""
"","SFG","301","027914","","18,00",""
"","SFG","301","027990","","19,00",""
"","SFG","301","028008","","1029,00",""
"","SFG","301","028067","","1152,00",""
"","SFG","301","028068","","368,00",""
"","SFG","301","028071","","944,00",""
"","SFG","301","028164","","143,00",""
"","SFG","301","028328","","752,00",""
"","SFG","301","028601","",",00",""
"","SFG","301","028769","","854,00",""
"","SFG","301","028771","","520,00",""
"","SFG","301","029117","","125,00",""
"","SFG","301","029122","","1,00",""
"","SFG","301","029297","","64,00",""
"","SFG","301","029298","","48,00",""
"","SFG","301","029299","","42,00",""
"","SFG","301","030024","","188,00",""
"","SFG","301","030045","","83,00",""
"","SFG","301","030151","","41,00",""
"","SFG","301","030518","","20,00",""
"","SFG","301","030519","","72,00",""
"","SFG","301","030561","","142,00",""
"","SFG","301","031901","","38,00",""
"","SFG","301","032005","","44,00",""
"","SFG","301","032006","","11,00",""
"","SFG","301","032208","","106,00",""
"","SFG","301","032231","",",00",""
"","SFG","301","032385","","3182,00",""
"","SFG","301","032439","","24,00",""
"","SFG","301","032612","","2323,00",""
"","SFG","301","032613","","280,00",""
"","SFG","301","032614","","504,00",""
"","SFG","301","032615","",",00",""
"","SFG","301","032649","","30,00",""
"","SFG","301","032972","","43,00",""
"","SFG","301","032973","","110,00",""
"","SFG","301","032974","",",00",""
"","SFG","301","032976","",",00",""
"","SFG","301","033128","","131,00",""
"","SFG","301","033131","","129,00",""
"","SFG","301","033133","","105,00",""
"","SFG","301","033134","","45,00",""
"","SFG","301","033176","","30,00",""
"","SFG","301","033349","","1,00",""
"","SFG","301","033355","","9,00",""
"","SFG","301","033511","","540,00",""
"","SFG","301","033512","","364,00",""
"","SFG","301","033532","","176,00",""
"","SFG","301","033535","","361,00",""
"","SFG","301","033536","","153,00",""
"","SFG","301","033585","","751,00",""
"","SFG","301","033586","","125,00",""
"","SFG","301","033696","","453,00",""
"","SFG","301","033857","",",00",""
"","SFG","301","035035","",",00",""
"","SFG","301","035070","","1184,00",""
"","SFG","301","035709","","1055,00",""
"","SFG","301","035830","","469,00",""
"","SFG","301","035831","","86,00",""
"","SFG","301","036380","","61,00",""
"","SFG","301","036400","","90,00",""
"","SFG","301","036606","","24,00",""
"","SFG","301","036721","","259,00",""
"","SFG","301","037171","","2,00",""
"","SFG","301","037224","","28,00",""
"","SFG","301","037451","","359,00",""
"","SFG","301","037473","","131,00",""
"","SFG","301","037758","","22,00",""
"","SFG","301","038610","","387,00",""
"","SFG","301","039031","","203,00",""
"","SFG","301","039182","","91,00",""
"","SFG","301","039183","","104,00",""
"","SFG","301","039272","","19,00",""
"","SFG","301","040725","","104,00",""
"","SFG","301","040735","","72,00",""
"","SFG","301","040742","","360,00",""
"","SFG","301","040743","","74,00",""
"","SFG","301","040745","",",00",""
"","SFG","301","040838","","1009,00",""
"","SFG","301","041015","","168,00",""
"","SFG","301","041027","","72,00",""
"","SFG","301","041030","","138,00",""
"","SFG","301","041040","","1322,00",""
"","SFG","301","041083","","98,00",""
"","SFG","301","041116","","74,00",""
"","SFG","301","041117","","27,00",""
"","SFG","301","041189","","69,00",""
"","SFG","301","041208","","942,00",""
"","SFG","301","041270","","249,00",""
"","SFG","301","041318","","69,00",""
"","SFG","301","041417","","1547,00",""
"","SFG","301","041684","","96,00",""
"","SFG","301","041736","","12,00",""
"","SFG","301","042979","","88,00",""
"","SFG","301","043095","","377,00",""
"","SFG","301","043510","",",00",""
"","SFG","301","043524","","1,00",""
"","SFG","301","043579","",",00",""
"","SFG","301","043759","","24,00",""
"","SFG","301","043792","","281,00",""
"","SFG","301","043796","","454,00",""
"","SFG","301","043797","","612,00",""
"","SFG","301","044022","","51,00",""
"","SFG","301","044084","","297,00",""
"","SFG","301","044161","","12,00",""
"","SFG","301","044162","","38,00",""
"","SFG","301","044220","","94,00",""
"","SFG","301","044240","","721,00",""
"","SFG","301","044242","","14,00",""
"","SFG","301","044277","","92,00",""
"","SFG","301","044301","","88,00",""
"","SFG","301","044305","","26,00",""
"","SFG","301","044306","","71,00",""
"","SFG","301","044307","","1,00",""
"","SFG","301","044310","","15,00",""
"","SFG","301","044352","","182,00",""
"","SFG","301","044422","","78,00",""
"","SFG","301","044657","",",00",""
"","SFG","301","044788","","742,00",""
"","SFG","301","045470","","59,00",""
"","SFG","301","045471","","60,00",""
"","SFG","301","045707","","126,00",""
"","SFG","301","045783","","1847,00",""
"","SFG","301","046201","","354,00",""
"","SFG","301","046677","","197,00",""
"","SFG","301","046999","","350,00",""
"","SFG","301","047555","","143,00",""
"","SFG","301","048026","","6,00",""
"","SFG","301","048155","","29,00",""
"","SFG","301","049506","","2,00",""
"","SFG","301","050365","","81,00",""
"","SFG","301","050656","","218,00",""
"","SFG","301","050658","","1398,00",""
"","SFG","301","050876","","115,00",""
"","SFG","301","050951","",",00",""
"","SFG","301","051029","","8,00",""
"","SFG","301","051031","","30,00",""
"","SFG","301","051050","","179,00",""
"","SFG","301","051246","","35,00",""
"","SFG","301","051459","","57,00",""
"","SFG","301","051460","","39,00",""
"","SFG","301","051464","","78,00",""
"","SFG","301","051475","","96,00",""
"","SFG","301","051856","","112,00",""
"","SFG","301","052103","","13,00",""
"","SFG","301","052105","","7,00",""
"","SFG","301","052257","","229,00",""
"","SFG","301","052421","","87,00",""
"","SFG","301","052801","","294,00",""
"","SFG","301","053029","","44,00",""
"","SFG","301","053030","","9,00",""
"","SFG","301","053031","","36,00",""
"","SFG","301","053033","","214,00",""
"","SFG","301","053037","","30,00",""
"","SFG","301","053050","","52,00",""
"","SFG","301","053360","",",00",""
"","SFG","301","053465","","139,00",""
"","SFG","301","053559","","13,00",""
"","SFG","301","053665","","102,00",""
"","SFG","301","054454","","257,00",""
"","SFG","301","054461","","930,00",""
"","SFG","301","054807","","214,00",""
"","SFG","301","055021","","28,00",""
"","SFG","301","056138","","606,00",""
"","SFG","301","056144","","151,00",""
"","SFG","301","056243","","75,00",""
"","SFG","301","056655","","720,00",""
"","SFG","301","056658","","689,00",""
"","SFG","301","056659","","113,00",""
"","SFG","301","056660","","4,00",""
"","SFG","301","056987","","26,00",""
"","SFG","301","058131","","14,00",""
"","SFG","301","058222","","592,00",""
"","SFG","301","058238","","619,00",""
"","SFG","301","058258","","676,00",""
"","SFG","301","058718","",",00",""
"","SFG","301","058808","",",00",""
"","SFG","301","058812","",",00",""
"","SFG","301","058829","",",00",""
"","SFG","301","058831","",",00",""
"","SFG","301","058832","",",00",""
"","SFG","301","058836","","213,00",""
"","SFG","301","059119","","571,00",""
"","SFG","301","059194","","177,00",""
"","SFG","301","059572","","249,00",""
"","SFG","301","059792","","3546,00",""
"","SFG","301","060041","","143,00",""
"","SFG","301","060043","","164,00",""
"","SFG","301","060045","","1174,00",""
"","SFG","301","060198","","448,00",""
"","SFG","301","060320","","300,00",""
"","SFG","301","060324","","85,00",""
"","SFG","301","060810","","115,00",""
"","SFG","301","060900","","35,00",""
"","SFG","301","061001","","1727,00",""
"","SFG","301","061221","",",00",""
"","SFG","301","061425","","63,00",""
"","SFG","301","061565","","493,00",""
"","SFG","301","062012","","870,00",""
"","SFG","301","062118","","3411,00",""
"","SFG","301","062534","","181,00",""
"","SFG","301","062826","","180,00",""
"","SFG","301","062867","","84,00",""
"","SFG","301","063009","",",00",""
"","SFG","301","063200","","53,00",""
"","SFG","301","063239","","755,00",""
"","SFG","301","063399","","497,00",""
"","SFG","301","063941","","40,00",""
"","SFG","301","064008","","1683,00",""
"","SFG","301","064065","","1396,00",""
"","SFG","301","064139","","121,00",""
"","SFG","301","064342","","88,00",""
"","SFG","301","064565","","319,00",""
"","SFG","301","064694","","82,00",""
"","SFG","301","064900","","925,00",""
"","SFG","301","064989","","228,00",""
"","SFG","301","065059","","164,00",""
"","SFG","301","065061","","212,00",""
"","SFG","301","065120","","495,00",""
"","SFG","301","065173","","348,00",""
"","SFG","301","066745","",",00",""
"","SFG","301","066995","","141,00",""
"","SFG","301","067005","","110,00",""
"","SFG","301","067006","","209,00",""
"","SFG","301","067054","","125,00",""
"","SFG","301","067055","","173,00",""
"","SFG","301","067081","","70,00",""
"","SFG","301","067083","","75,00",""
"","SFG","301","067258","","678,00",""
"","SFG","301","067320","","129,00",""
"","SFG","301","067585","","219,00",""
"","SFG","301","067680","","2951,00",""
"","SFG","301","068401","","16,00",""
"","SFG","301","069005","","9,00",""
"","SFG","301","069805","","151,00",""
"","SFG","301","070000","",",00",""
"","SFG","301","070206","","59,00",""
"","SFG","301","070614","",",00",""
"","SFG","301","070869","",",00",""
"","SFG","301","070873","",",00",""
"","SFG","301","071005","","382,00",""
"","SFG","301","071126","","158,00",""
"","SFG","301","071217","","45,00",""
"","SFG","301","071395","","247,00",""
"","SFG","301","071396","","76,00",""
"","SFG","301","071412","","1,00",""
"","SFG","301","071667","","69,00",""
"","SFG","301","071875","",",00",""
"","SFG","301","071998","","164,00",""
"","SFG","301","072003","",",00",""
"","SFG","301","072005","","241,00",""
"","SFG","301","072014","",",00",""
"","SFG","301","072015","",",00",""
"","SFG","301","072016","",",00",""
"","SFG","301","072023","",",00",""
"","SFG","301","072025","","293,00",""
"","SFG","301","072115","","88,00",""
"","SFG","301","072659","","12,00",""
"","SFG","301","072677","","22,00",""
"","SFG","301","072735","","129,00",""
"","SFG","301","072898","","73,00",""
"","SFG","301","073165","","61,00",""
"","SFG","301","073212","","1,00",""
"","SFG","301","073222","","96,00",""
"","SFG","301","073244","","427,00",""
"","SFG","301","073405","","1518,00",""
"","SFG","301","073407","","4950,00",""
"","SFG","301","073424","","1568,00",""
"","SFG","301","073432","","312,00",""
"","SFG","301","073499","","453,00",""
"","SFG","301","073608","","779,00",""
"","SFG","301","073610","","576,00",""
"","SFG","301","073616","","482,00",""
"","SFG","301","073628","",",00",""
"","SFG","301","073752","",",00",""
"","SFG","301","074135","","2400,00",""
"","SFG","301","074136","","450,00",""
"","SFG","301","074811","","323,00",""
"","SFG","301","074843","","335,00",""
"","SFG","301","074856","","334,00",""
"","SFG","301","074863","",",00",""
"","SFG","301","074926","",",00",""
"","SFG","301","074958","","41,00",""
"","SFG","301","075103","","680,00",""
"","SFG","301","075145","","131,00",""
"","SFG","301","075492","","50,00",""
"","SFG","301","075706","","18,00",""
"","SFG","301","075886","","69,00",""
"","SFG","301","075887","","115,00",""
"","SFG","301","075900","","4044,00",""
"","SFG","301","076074","","887,00",""
"","SFG","301","076278","","85,00",""
"","SFG","301","076357","","160,00",""
"","SFG","301","076416","","10,00",""
"","SFG","301","076500","","12,00",""
"","SFG","301","076540","","102,00",""
"","SFG","301","076602","","278,00",""
"","SFG","301","076622","",",00",""
"","SFG","301","076693","","168,00",""
"","SFG","301","076700","",",00",""
"","SFG","301","076747","","11,00",""
"","SFG","301","076995","","250,00",""
"","SFG","301","077526","","3,00",""
"","SFG","301","077529","","1,00",""
"","SFG","301","077659","",",00",""
"","SFG","301","077660","","2,00",""
"","SFG","301","077968","","19,00",""
"","SFG","301","078002","","16,00",""
"","SFG","301","078003","","15,00",""
"","SFG","301","078004","","16,00",""
"","SFG","301","078072","","2,00",""
"","SFG","301","078506","","50,00",""
"","SFG","301","078510","","42,00",""
"","SFG","301","078620","","19,00",""
"","SFG","301","078622","",",00",""
"","SFG","301","078653","",",00",""
"","SFG","301","078756","",",00",""
"","SFG","301","078853","","43,00",""
"","SFG","301","078900","",",00",""
"","SFG","301","079138","",",00",""
"","SFG","301","079154","","15,00",""
"","SFG","301","079276","","59,00",""
"","SFG","301","079365","",",00",""
"","SFG","301","080110","",",00",""
"","SFG","301","080179","","209,00",""
"","SFG","301","080248","","445,00",""
"","SFG","301","080251","","414,00",""
"","SFG","301","080330","",",00",""
"","SFG","301","080345","",",00",""
"","SFG","301","080496","","254,00",""
"","SFG","301","080661","",",00",""
"","SFG","301","080878","","61,00",""
"","SFG","301","080921","","876,00",""
"","SFG","301","080931","","74,00",""
"","SFG","301","081850","","93,00",""
"","SFG","301","082010","",",00",""
"","SFG","301","082011","","62,00",""
"","SFG","301","082049","","100,00",""
"","SFG","301","082132","","61,00",""
"","SFG","301","082228","","99,00",""
"","SFG","301","082236","","19,00",""
"","SFG","301","082616","","64,00",""
"","SFG","301","082835","","139,00",""
"","SFG","301","082919","","51,00",""
"","SFG","301","082920","","46,00",""
"","SFG","301","082921","","1244,00",""
"","SFG","301","084024","","7432,00",""
"","SFG","301","084026","","3894,00",""
"","SFG","301","084058","","163,00",""
"","SFG","301","084060","","44,00",""
"","SFG","301","084105","","280,00",""
"","SFG","301","084120","","837,00",""
"","SFG","301","084436","","661,00",""
"","SFG","301","084536","",",00",""
"","SFG","301","084568","",",00",""
"","SFG","301","084570","","31,00",""
"","SFG","301","084572","","59,00",""
"","SFG","301","084573","","43,00",""
"","SFG","301","084576","","241,00",""
"","SFG","301","084860","","201,00",""
"","SFG","301","084862","","31,00",""
"","SFG","301","084863","","12,00",""
"","SFG","301","084865","","180,00",""
"","SFG","301","084867","","32,00",""
"","SFG","301","084912","","17,00",""
"","SFG","301","084917","","29,00",""
"","SFG","301","084918","","86,00",""
"","SFG","301","084919","","76,00",""
"","SFG","301","084925","","92,00",""
"","SFG","301","084987","","132,00",""
"","SFG","301","084989","","181,00",""
"","SFG","301","086126","","308,00",""
"","SFG","301","086221","",",00",""
"","SFG","301","086225","","1444,00",""
"","SFG","301","086226","","750,00",""
"","SFG","301","086959","","88,00",""
"","SFG","301","086984","","199,00",""
"","SFG","301","087051","","12,00",""
"","SFG","301","087496","","586,00",""
"","SFG","301","087499","","28,00",""
"","SFG","301","088291","","124,00",""
"","SFG","301","088297","","78,00",""
"","SFG","301","088573","","883,00",""
"","SFG","301","088733","","21,00",""
"","SFG","301","088753","","559,00",""
"","SFG","301","088789","","24,00",""
"","SFG","301","088790","",",00",""
"","SFG","301","088889","","17,00",""
"","SFG","301","089068","",",00",""
"","SFG","301","089218","","3464,00",""
"","SFG","301","089387","","347,00",""
"","SFG","301","089505","",",00",""
"","SFG","301","090582","","103,71",""
"","SFG","301","090801","","21,00",""
"","SFG","301","091004","","272,00",""
"","SFG","301","091005","","747,00",""
"","SFG","301","091006","","455,00",""
"","SFG","301","091014","","2155,00",""
"","SFG","301","091047","","2625,00",""
"","SFG","301","092012","","63,00",""
"","SFG","301","092017","","3035,00",""
"","SFG","301","092264","","5284,00",""
"","SFG","301","092401","","43,00",""
"","SFG","301","092410","","26,00",""
"","SFG","301","092530","","1430,00",""
"","SFG","301","093031","","517,00",""
"","SFG","301","093166","","61,00",""
"","SFG","301","093771","",",00",""
"","SFG","301","094071","","85,00",""
"","SFG","301","094226","","118,00",""
"","SFG","301","094246","","746,00",""
"","SFG","301","095506","","16,00",""
"","SFG","301","095900","","1992,00",""
"","SFG","301","095940","",",00",""
"","SFG","301","096555","","129,00",""
"","SFG","301","096828","","74,00",""
"","SFG","301","097396","","44,00",""
"","SFG","301","097951","","31,00",""
"","SFG","301","098319","","5,00",""
"","SFG","301","098756","","129,00",""
"","SFG","301","098757","","88,00",""
"","SFG","301","099004","","2801,00",""
"","SFG","301","100110","","157,00",""
"","SFG","301","100156","","49,00",""
"","SFG","301","100359","","353,00",""
"","SFG","301","100461","","2,00",""
"","SFG","301","100502","",",00",""
"","SFG","301","100503","",",00",""
"","SFG","301","101053","","9790,00",""
"","SFG","301","101054","","42787,00",""
"","SFG","301","101060","","1559,00",""
"","SFG","301","101061","","2247,00",""
"","SFG","301","101092","","6336,00",""
"","SFG","301","101140","","240,00",""
"","SFG","301","101170","","1800,00",""
"","SFG","301","101173","","1800,00",""
"","SFG","301","101174","","1200,00",""
"","SFG","301","101179","","600,00",""
"","SFG","301","101235","","646,00",""
"","SFG","301","101291","","560,00",""
"","SFG","301","101296","","576,00",""
"","SFG","301","101297","","13312,00",""
"","SFG","301","101328","","1910,00",""
"","SFG","301","101422","","2048,00",""
"","SFG","301","101432","","560,00",""
"","SFG","301","101630","","778,00",""
"","SFG","301","101721","","30,00",""
"","SFG","301","101722","","2947,00",""
"","SFG","301","102003","","1223,00",""
"","SFG","301","102052","","265,00",""
"","SFG","301","102060","","265,00",""
"","SFG","301","102100","","606,00",""
"","SFG","301","102321","","295,00",""
"","SFG","301","102659","","2185,00",""
"","SFG","301","102865","","222,00",""
"","SFG","301","102908","","64,00",""
"","SFG","301","103031","","448,00",""
"","SFG","301","103040","","456,00",""
"","SFG","301","103077","","81,00",""
"","SFG","301","103084","","729,00",""
"","SFG","301","103133","","235,00",""
"","SFG","301","103175","","49,00",""
"","SFG","301","103181","","1120,00",""
"","SFG","301","103228","","67,00",""
"","SFG","301","103229","","129,00",""
"","SFG","301","103313","","1178,00",""
"","SFG","301","103550","","776,00",""
"","SFG","301","103551","","58,00",""
"","SFG","301","103630","",",00",""
"","SFG","301","103635","","1043,00",""
"","SFG","301","103672","","247,00",""
"","SFG","301","104111","","203,00",""
"","SFG","301","104243","","303,00",""
"","SFG","301","104247","","254,00",""
"","SFG","301","104454","","204,00",""
"","SFG","301","104640","","47,00",""
"","SFG","301","104641","","7,00",""
"","SFG","301","105066","","417,00",""
"","SFG","301","105084","","443,00",""
"","SFG","301","105157","","448,00",""
"","SFG","301","105222","","347,00",""
"","SFG","301","105238","","524,00",""
"","SFG","301","105249","","425,00",""
"","SFG","301","105315","","1014,00",""
"","SFG","301","105900","","1890,00",""
"","SFG","301","105933","",",00",""
"","SFG","301","106120","","102,00",""
"","SFG","301","106813","","531,00",""
"","SFG","301","106873","","327,00",""
"","SFG","301","106897","","1,00",""
"","SFG","301","107057","","294,00",""
"","SFG","301","107068","","791,00",""
"","SFG","301","107069","","678,00",""
"","SFG","301","107070","","642,00",""
"","SFG","301","107118","",",00",""
"","SFG","301","107596","","1752,00",""
"","SFG","301","107597","","1225,00",""
"","SFG","301","107978","","36,00",""
"","SFG","301","108115","","543,00",""
"","SFG","301","108218","","978,00",""
"","SFG","301","108284","","180,00",""
