"301","007518","2.00","2.28","12.00","2.12","24.00","1.96","24.00","1.96","24.00","1.96"
"301","008067","2.00","8.40","3.00","7.80","6.00","7.20","6.00","7.20","6.00","7.20"
"301","008091","1.00","16.55","3.00","15.96","6.00","15.37","6.00","15.37","6.00","15.37"
"301","008489","2.00","9.98","6.00","9.31","12.00","8.65","12.00","8.65","12.00","8.65"
"301","008510","24.00","0.84","48.00","0.79","72.00","0.68","720.00","0.64","720.00","0.64"
"301","008511","30.00","1.04","30.00","1.04","30.00","1.04","30.00","1.04","30.00","1.04"
"301","008512","30.00","1.08","30.00","1.08","30.00","1.08","30.00","1.08","30.00","1.08"
"301","008513","17.00","1.21","17.00","1.21","17.00","1.21","17.00","1.21","17.00","1.21"
"301","008514","20.00","1.67","20.00","1.67","20.00","1.67","20.00","1.67","20.00","1.67"
"301","008515","20.00","1.30","20.00","1.30","20.00","1.30","20.00","1.30","20.00","1.30"
"301","008516","48.00","0.59","48.00","0.59","48.00","0.59","48.00","0.59","48.00","0.59"
"301","008517","240.00","0.21","240.00","0.21","240.00","0.21","240.00","0.21","240.00","0.21"
"301","008519","60.00","0.23","60.00","0.23","60.00","0.23","60.00","0.23","60.00","0.23"
"301","008520","60.00","0.28","60.00","0.28","60.00","0.28","60.00","0.28","60.00","0.28"
"301","008554","2.00","6.26","6.00","5.84","12.00","5.42","12.00","5.42","12.00","5.42"
"301","009181","2.00","1.91","12.00","1.77","24.00","1.72","24.00","1.72","24.00","1.72"
"301","009412","2.00","4.47","10.00","4.15","20.00","3.99","20.00","3.99","20.00","3.99"
"301","009626","16.00","7.71","16.00","7.71","16.00","7.71","16.00","7.71","16.00","7.71"
"301","010099","2.00","1.79","20.00","1.72","40.00","1.57","40.00","1.57","40.00","1.57"
"301","010122","2.00","1.74","10.00","1.61","20.00","1.47","20.00","1.47","20.00","1.47"
"301","010123","2.00","2.12","10.00","1.96","20.00","1.79","20.00","1.79","20.00","1.79"
"301","010217","2.00","1.49","12.00","1.21","24.00","1.16","24.00","1.16","24.00","1.16"
"301","010639","1.00","5.35","1.00","5.35","1.00","5.35","1.00","5.35","1.00","5.35"
"301","010771","36.00","0.76","72.00","0.72","108.00","0.70","108.00","0.70","108.00","0.70"
"301","010809","6.00","2.24","12.00","2.03","24.00","1.88","24.00","1.88","24.00","1.88"
"301","010828","150.00","0.34","300.00","0.32","450.00","0.29","450.00","0.29","450.00","0.29"
"301","010834","150.00","0.34","300.00","0.32","450.00","0.29","450.00","0.29","450.00","0.29"
"301","011001","2.00","1.48","12.00","1.36","24.00","1.29","24.00","1.29","24.00","1.29"
"301","011031","2.00","3.26","12.00","2.92","24.00","2.81","24.00","2.81","24.00","2.81"
"301","011138","1.00","26.76","2.00","25.77","3.00","24.78","3.00","24.78","3.00","24.78"
"301","011344","2.00","0.98","30.00","0.93","30.00","0.93","30.00","0.93","30.00","0.93"
"301","011513","2.00","1.81","18.00","1.73","36.00","1.68","36.00","1.68","36.00","1.68"
"301","011516","2.00","0.97","24.00","0.78","48.00","0.76","48.00","0.76","48.00","0.76"
"301","012075","2.00","2.51","12.00","2.33","24.00","2.15","24.00","2.15","24.00","2.15"
"301","012458","2.00","1.99","18.00","1.92","36.00","1.85","36.00","1.85","36.00","1.85"
"301","012528","2.00","6.86","6.00","6.17","12.00","5.94","12.00","5.94","12.00","5.94"
"301","012928","2.00","1.96","12.00","1.67","24.00","1.61","24.00","1.61","24.00","1.61"
"301","013009","2.00","4.76","6.00","4.60","12.00","4.41","12.00","4.41","12.00","4.41"
