"008512","","","","","","","","","","","","","","","","3330160000518","0000000","","","","","","","","","","","","",""
"008513","","","","","","","","","","","","","","","","3330160002987","0000000","","","","","","","","","","","","",""
"008514","","","","","","","","","","","","","","","","3330160001539","0000000","","","","","","","","","","","","",""
"008515","","","","","","","","","","","","","","","","3330160000020","0000000","","","","","","","","","","","","",""
"008516","","","","","","","","","","","","","","","","3330160006718","0000000","","","","","","","","","","","","",""
"008517","","","","","","","","","","","","","","","","3330160006619","0000000","","","","","","","","","","","","",""
"008519","","","","","","","","","","","","","","","","3330160000051","0000000","","","","","","","","","","","","",""
"008520","","","","","","","","","","","","","","","","3330160000105","0000000","","","","","","","","","","","","",""
"008554","","","","","","","","","","","","","","","","3760145697615","0000000","","","","","","","","","","","","",""
"009181","","","","","","","","","","","","","","","","5035139210216","0000000","","","","","","","","","","","","",""
"009412","","","","","","","","","","","","","","","","4002899563105","0000000","","","","","","","","","","","","",""
"009626","","","","","","","","","","","","","","","","3585290006200","0000000","","","","","","","","","","","","",""
"010099","","","","","","","","","","","","","","","","3069942307032","0000000","","","","","","","","","","","","",""
"010122","","","","","","","","","","","","","","","","3033710001286","0000000","","","","","","","","","","","","",""
"010123","","","","","","","","","","","","","","","","3033710000487","0000000","","","","","","","","","","","","",""
"010217","","","","","","","","","","","","","","","","3245390183453","0000000","","","","","","","","","","","","",""
"010639","","","","","","","","","","","","","","","","3173287142309","0000000","","","","","","","","","","","","",""
"010771","","","","","","","","","","","","","","","","0000054074019","0000000","","","","","","","","","","","","",""
"010809","","","","","","","","","","","","","","","","3245390183460","0000000","","","","","","","","","","","","",""
"010828","","","","","","","","","","","","","","","","3023470001114","0000000","","","","","","","","","","","","",""
"010834","","","","","","","","","","","","","","","","3023470010062","0000000","","","","","","","","","","","","",""
"011001","","","","","","","","","","","","","","","","3560070871964","0000000","","","","","","","","","","","","",""
"011031","","","","","","","","","","","","","","","","3560070191062","0000000","","","","","","","","","","","","",""
"011138","","","","","","","","","","","","","","","","3560071046231","0000000","","","","","","","","","","","","",""
"011344","","","","","","","","","","","","","","","","8005090003889","0000000","","","","","","","","","","","","",""
"011513","","","","","","","","","","","","","","","","3245393405279","0000000","","","","","","","","","","","","",""
"011516","","","","","","","","","","","","","","","","3608140976192","0000000","","","","","","","","","","","","",""
"012075","","","","","","","","","","","","","","","","3017800180433","0000000","","","","","","","","","","","","",""
"012458","","","","","","","","","","","","","","","","3245399014888","0000000","","","","","","","","","","","","",""
"012528","","","","","","","","","","","","","","","","3700898901058","0000000","","","","","","","","","","","","",""
"012928","","","","","","","","","","","","","","","","3270190349129","0000000","","","","","","","","","","","","",""
"013009","","","","","","","","","","","","","","","","3259422743010","0000000","","","","","","","","","","","","",""
"013010","","","","","","","","","","","","","","","","3259422742013","0000000","","","","","","","","","","","","",""
"013034","","","","","","","","","","","","","","","","3245391001558","0000000","","","","","","","","","","","","",""
"013049","","","","","","","","","","","","","","","","3245391390188","0000000","","","","","","","","","","","","",""
"013092","","","","","","","","","","","","","","","","3245390037176","0000000","","","","","","","","","","","","",""
"013127","","","","","","","","","","","","","","","","3660989190511","0000000","","","","","","","","","","","","",""
"013172","","","","","","","","","","","","","","","","3182180050321","0000000","","","","","","","","","","","","",""
"013173","","","","","","","","","","","","","","","","3560070341740","0000000","","","","","","","","","","","","",""
"013479","","","","","","","","","","","","","","","","3017800180426","0000000","","","","","","","","","","","","",""
"014776","","","","","","","","","","","","","","","","8000430395587","0000000","","","","","","","","","","","","",""
"014991","","","","","","","","","","","","","","","","3245390183989","0000000","","","","","","","","","","","","",""
"015087","","","","","","","","","","","","","","","","3488330005563","0000000","","","","","","","","","","","","",""
"015475","","","","","","","","","","","","","","","","0000078907850","0000000","","","","","","","","","","","","",""
"015478","","","","","","","","","","","","","","","","0000078922648","0000000","","","","","","","","","","","","",""
"015496","","","","","","","","","","","","","","","","0000078922693","0000000","","","","","","","","","","","","",""
"015824","","","","","","","","","","","","","","","","3451790967986","0000000","","","","","","","","","","","","",""
"016006","","","","","","","","","","","","","","","","3259425507015","0000000","","","","","","","","","","","","",""
"016899","","","","","","","","","","","","","","","","3560070179190","0000000","","","","","","","","","","","","",""
"016926","","","","","","","","","","","","","","","","3335200006949","0000000","","","","","","","","","","","","",""
"016997","","","","","","","","","","","","","","","","3245390247971","0000000","","","","","","","","","","","","",""
"017076","","","","","","","","","","","","","","","","7896094906457","0000000","","","","","","","","","","","","",""
"017077","","","","","","","","","","","","","","","","7896094906464","0000000","","","","","","","","","","","","",""
"017079","","","","","","","","","","","","","","","","7896094906471","0000000","","","","","","","","","","","","",""
"017081","","","","","","","","","","","","","","","","7896094906495","0000000","","","","","","","","","","","","",""
"017083","","","","","","","","","","","","","","","","7896094906518","0000000","","","","","","","","","","","","",""
"017085","","","","","","","","","","","","","","","","7896094906532","0000000","","","","","","","","","","","","",""
"017087","","","","","","","","","","","","","","","","7896094905351","0000000","","","","","","","","","","","","",""
"017089","","","","","","","","","","","","","","","","7896094906570","0000000","","","","","","","","","","","","",""
"017186","","","","","","","","","","","","","","","","3245390181947","0000000","","","","","","","","","","","","",""
"017195","","","","","","","","","","","","","","","","7896094907201","0000000","","","","","","","","","","","","",""
"017225","","","","","","","","","","","","","","","","7896094905412","0000000","","","","","","","","","","","","",""
"017226","","","","","","","","","","","","","","","","7896094905450","0000000","","","","","","","","","","","","",""
"017228","","","","","","","","","","","","","","","","7896094905382","0000000","","","","","","","","","","","","",""
"017232","","","","","","","","","","","","","","","","7896094999121","0000000","","","","","","","","","","","","",""
"017233","","","","","","","","","","","","","","","","7896094999046","0000000","","","","","","","","","","","","",""
"017234","","","","","","","","","","","","","","","","7896094999091","0000000","","","","","","","","","","","","",""
"017235","","","","","","","","","","","","","","","","7896094999015","0000000","","","","","","","","","","","","",""
"017236","","","","","","","","","","","","","","","","7896094902053","0000000","","","","","","","","","","","","",""
"017237","","","","","","","","","","","","","","","","7896094998957","0000000","","","","","","","","","","","","",""
"017238","","","","","","","","","","","","","","","","7896094999138","0000000","","","","","","","","","","","","",""
"017239","","","","","","","","","","","","","","","","7896094999053","0000000","","","","","","","","","","","","",""
"017240","","","","","","","","","","","","","","","","7896094901278","0000000","","","","","","","","","","","","",""
"017241","","","","","","","","","","","","","","","","7896094998971","0000000","","","","","","","","","","","","",""
"017246","","","","","","","","","","","","","","","","7896094999114","0000000","","","","","","","","","","","","",""
"017247","","","","","","","","","","","","","","","","7896094999039","0000000","","","","","","","","","","","","",""
"017249","","","","","","","","","","","","","","","","7896094998964","0000000","","","","","","","","","","","","",""
"017282","","","","","","","","","","","","","","","","7896094908673","0000000","","","","","","","","","","","","",""
"017284","","","","","","","","","","","","","","","","7896094908635","0000000","","","","","","","","","","","","",""
"017285","","","","","","","","","","","","","","","","7896094901810","0000000","","","","","","","","","","","","",""
"017288","","","","","","","","","","","","","","","","7896094901803","0000000","","","","","","","","","","","","",""
"017327","","","","","","","","","","","","","","","","7896094908659","0000000","","","","","","","","","","","","",""
"017791","","","","","","","","","","","","","","","","3103220025338","0000000","","","","","","","","","","","","",""
"018052","","","","","","","","","","","","","","","","3296313186228","0000000","","","","","","","","","","","","",""
"018220","","","","","","","","","","","","","","","","3245390243942","0000000","","","","","","","","","","","","",""
"018332","","","","","","","","","","","","","","","","3279130104255","0000000","","","","","","","","","","","","",""
"018357","","","","","","","","","","","","","","","","7896094910461","0000000","","","","","","","","","","","","",""
"018977","","","","","","","","","","","","","","","","5053990118977","0000000","","","","","","","","","","","","",""
"019199","","","","","","","","","","","","","","","","3560070936106","0000000","","","","","","","","","","","","",""
"019263","","","","","","","","","","","","","","","","7896094910478","0000000","","","","","","","","","","","","",""
"019264","","","","","","","","","","","","","","","","7896094910485","0000000","","","","","","","","","","","","",""
"019420","","","","","","","","","","","","","","","","3775650001307","0000000","","","","","","","","","","","","",""
"019507","","","","","","","","","","","","","","","","9504000116033","0000000","","","","","","","","","","","","",""
"019508","","","","","","","","","","","","","","","","7751756001287","0000000","","","","","","","","","","","","",""
"019903","","","","","","","","","","","","","","","","5011546498423","0000000","","","","","","","","","","","","",""
"019904","","","","","","","","","","","","","","","","5011546498492","0000000","","","","","","","","","","","","",""
"020057","","","","","","","","","","","","","","","","3474930305509","0000000","","","","","","","","","","","","",""
"020112","","","","","","","","","","","","","","","","3474930301051","0000000","","","","","","","","","","","","",""
"020248","","","","","","","","","","","","","","","","8714789998299","0000000","","","","","","","","","","","","",""
"020267","","","","","","","","","","","","","","","","8714789998145","0000000","","","","","","","","","","","","",""
"020461","","","","","","","","","","","","","","","","3254950008082","0000000","","","","","","","","","","","","",""
"020527","","","","","","","","","","","","","","","","3029330300489","0000000","","","","","","","","","","","","",""
"020528","","","","","","","","","","","","","","","","3029330300496","0000000","","","","","","","","","","","","",""
"020530","","","","","","","","","","","","","","","","3029330032205","0000000","","","","","","","","","","","","",""
"020532","","","","","","","","","","","","","","","","3029330062912","0000000","","","","","","","","","","","","",""
"020533","","","","","","","","","","","","","","","","3029330062905","0000000","","","","","","","","","","","","",""
"020551","","","","","","","","","","","","","","","","3184830059418","0000000","","","","","","","","","","","","",""
"020558","","","","","","","","","","","","","","","","3184830059548","0000000","","","","","","","","","","","","",""
"020568","","","","","","","","","","","","","","","","3184830059470","0000000","","","","","","","","","","","","",""
"020586","","","","","","","","","","","","","","","","3184830059449","0000000","","","","","","","","","","","","",""
"020591","","","","","","","","","","","","","","","","3184830059500","0000000","","","","","","","","","","","","",""
"020614","","","","","","","","","","","","","","","","3184830059388","0000000","","","","","","","","","","","","",""
"020656","","","","","","","","","","","","","","","","3262460004753","0000000","","","","","","","","","","","","",""
"020722","","","","","","","","","","","","","","","","3560071115906","0000000","","","","","","","","","","","","",""
"020911","","","","","","","","","","","","","","","","3660989190146","0000000","","","","","","","","","","","","",""
"021029","","","","","","","","","","","","","","","","3018930005368","0000000","","","","","","","","","","","","",""
"021036","","","","","","","","","","","","","","","","3027030006878","0000000","","","","","","","","","","","","",""
"021120","","","","","","","","","","","","","","","","3152210229317","0000000","","","","","","","","","","","","",""
"021233","","","","","","","","","","","","","","","","3245390184559","0000000","","","","","","","","","","","","",""
"021323","","","","","","","","","","","","","","","","3168930000433","0000000","","","","","","","","","","","","",""
"021324","","","","","","","","","","","","","","","","3061994730004","0000000","","","","","","","","","","","","",""
"021326","","","","","","","","","","","","","","","","3061994430003","0000000","","","","","","","","","","","","",""
"021328","","","","","","","","","","","","","","","","3075360001315","0000000","","","","","","","","","","","","",""
"021329","","","","","","","","","","","","","","","","3168930000419","0000000","","","","","","","","","","","","",""
"021330","","","","","","","","","","","","","","","","3168930000426","0000000","","","","","","","","","","","","",""
"021425","","","","","","","","","","","","","","","","3018930005177","0000000","","","","","","","","","","","","",""
"021561","","","","","","","","","","","","","","","","5053990127726","0000000","","","","","","","","","","","","",""
"021562","","","","","","","","","","","","","","","","5053990127740","0000000","","","","","","","","","","","","",""
"021563","","","","","","","","","","","","","","","","3770007766014","0000000","","","","","","","","","","","","",""
"021565","","","","","","","","","","","","","","","","5053990127733","0000000","","","","","","","","","","","","",""
"021566","","","","","","","","","","","","","","","","5053990127672","0000000","","","","","","","","","","","","",""
"021568","","","","","","","","","","","","","","","","5053990107339","0000000","","","","","","","","","","","","",""
"021569","","","","","","","","","","","","","","","","5053990107384","0000000","","","","","","","","","","","","",""
"021570","","","","","","","","","","","","","","","","5053990107308","0000000","","","","","","","","","","","","",""
"021573","","","","","","","","","","","","","","","","5053990101511","0000000","","","","","","","","","","","","",""
"021574","","","","","","","","","","","","","","","","5053990107292","0000000","","","","","","","","","","","","",""
"021575","","","","","","","","","","","","","","","","5053990127665","0000000","","","","","","","","","","","","",""
"021577","","","","","","","","","","","","","","","","5053990127627","0000000","","","","","","","","","","","","",""
"021608","","","","","","","","","","","","","","","","3245414688148","0000000","","","","","","","","","","","","",""
"021700","","","","","","","","","","","","","","","","3245390015587","0000000","","","","","","","","","","","","",""
"021702","","","","","","","","","","","","","","","","3264740005030","0000000","","","","","","","","","","","","",""
"021769","","","","","","","","","","","","","","","","3660989190665","0000000","","","","","","","","","","","","",""
"021826","","","","","","","","","","","","","","","","3760091932396","0000000","","","","","","","","","","","","",""
"021852","","","","","","","","","","","","","","","","3245414914209","0000000","","","","","","","","","","","","",""
"021928","","","","","","","","","","","","","","","","5411901048445","0000000","","","","","","","","","","","","",""
"022002","","","","","","","","","","","","","","","","3245390059604","0000000","","","","","","","","","","","","",""
"022061","","","","","","","","","","","","","","","","8002720001949","0000000","","","","","","","","","","","","",""
"022257","","","","","","","","","","","","","","","","3251343602018","0000000","","","","","","","","","","","","",""
"022303","","","","","","","","","","","","","","","","3245390110787","0000000","","","","","","","","","","","","",""
"022453","","","","","","","","","","","","","","","","3245390036155","0000000","","","","","","","","","","","","",""
"022454","","","","","","","","","","","","","","","","3245390036186","0000000","","","","","","","","","","","","",""
"022611","","","","","","","","","","","","","","","","3245390039668","0000000","","","","","","","","","","","","",""
"022644","","","","","","","","","","","","","","","","3245414045149","0000000","","","","","","","","","","","","",""
"022814","","","","","","","","","","","","","","","","3245390043320","0000000","","","","","","","","","","","","",""
"023128","","","","","","","","","","","","","","","","3152210229195","0000000","","","","","","","","","","","","",""
"023133","","","","","","","","","","","","","","","","3560071005702","0000000","","","","","","","","","","","","",""
"023136","","","","","","","","","","","","","","","","3245390021908","0000000","","","","","","","","","","","","",""
"023137","","","","","","","","","","","","","","","","3245390206077","0000000","","","","","","","","","","","","",""
"023138","","","","","","","","","","","","","","","","3245390021861","0000000","","","","","","","","","","","","",""
"023148","","","","","","","","","","","","","","","","3560071005696","0000000","","","","","","","","","","","","",""
"023178","","","","","","","","","","","","","","","","3245390031402","0000000","","","","","","","","","","","","",""
"023505","","","","","","","","","","","","","","","","3075360001421","0000000","","","","","","","","","","","","",""
"023770","","","","","","","","","","","","","","","","3245414134980","0000000","","","","","","","","","","","","",""
"023811","","","","","","","","","","","","","","","","3245390055170","0000000","","","","","","","","","","","","",""
"023986","","","","","","","","","","","","","","","","3184830057384","0000000","","","","","","","","","","","","",""
"024057","","","","","","","","","","","","","","","","3245390563422","0000000","","","","","","","","","","","","",""
"024061","","","","","","","","","","","","","","","","3245391167957","0000000","","","","","","","","","","","","",""
"024130","","","","","","","","","","","","","","","","3061990125620","0000000","","","","","","","","","","","","",""
"024387","","","","","","","","","","","","","","","","3245390702364","0000000","","","","","","","","","","","","",""
"024389","","","","","","","","","","","","","","","","3245390685452","0000000","","","","","","","","","","","","",""
"024395","","","","","","","","","","","","","","","","3245390015815","0000000","","","","","","","","","","","","",""
"024525","","","","","","","","","","","","","","","","3760014286834","0000000","","","","","","","","","","","","",""
"024782","","","","","","","","","","","","","","","","3245390136831","0000000","","","","","","","","","","","","",""
"024832","","","","","","","","","","","","","","","","3228024140213","0000000","","","","","","","","","","","","",""
"024833","","","","","","","","","","","","","","","","3228024140220","0000000","","","","","","","","","","","","",""
"024834","","","","","","","","","","","","","","","","3228024140299","0000000","","","","","","","","","","","","",""
"024876","","","","","","","","","","","","","","","","3017760662178","0000000","","","","","","","","","","","","",""
"024906","","","","","","","","","","","","","","","","3061990136817","0000000","","","","","","","","","","","","",""
"024998","","","","","","","","","","","","","","","","3325710007161","0000000","","","","","","","","","","","","",""
"025004","","","","","","","","","","","","","","","","3279130101568","0000000","","","","","","","","","","","","",""
"025017","","","","","","","","","","","","","","","","3560070816088","0000000","","","","","","","","","","","","",""
"025323","","","","","","","","","","","","","","","","3184830057322","0000000","","","","","","","","","","","","",""
"025450","","","","","","","","","","","","","","","","3245390069054","0000000","","","","","","","","","","","","",""
"025661","","","","","","","","","","","","","","","","3449865256615","0000000","","","","","","","","","","","","",""
"025662","","","","","","","","","","","","","","","","3449865256622","0000000","","","","","","","","","","","","",""
"025663","","","","","","","","","","","","","","","","3177340012752","0000000","","","","","","","","","","","","",""
"025682","","","","","","","","","","","","","","","","3245390137135","0000000","","","","","","","","","","","","",""
"025751","","","","","","","","","","","","","","","","3110320020040","0000000","","","","","","","","","","","","",""
"025826","","","","","","","","","","","","","","","","3560071062347","0000000","","","","","","","","","","","","",""
"026121","","","","","","","","","","","","","","","","3230060000512","0000000","","","","","","","","","","","","",""
"026128","","","","","","","","","","","","","","","","9999910261285","0000000","","","","","","","","","","","","",""
"026227","","","","","","","","","","","","","","","","0262270000009","0000000","","","","","","","","","","","","",""
"026228","","","","","","","","","","","","","","","","3330160000440","0000000","","","","","","","","","","","","",""
"026250","","","","","","","","","","","","","","","","3162150000204","0000000","","","","","","","","","","","","",""
"026304","","","","","","","","","","","","","","","","3262350210455","0000000","","","","","","","","","","","","",""
"026306","","","","","","","","","","","","","","","","3262350210295","0000000","","","","","","","","","","","","",""
"026307","","","","","","","","","","","","","","","","3262350210448","0000000","","","","","","","","","","","","",""
"026350","","","","","","","","","","","","","","","","3560070923434","0000000","","","","","","","","","","","","",""
"026441","","","","","","","","","","","","","","","","3254950008099","0000000","","","","","","","","","","","","",""
"026461","","","","","","","","","","","","","","","","3254950008198","0000000","","","","","","","","","","","","",""
"026632","","","","","","","","","","","","","","","","3254950008266","0000000","","","","","","","","","","","","",""
"026761","","","","","","","","","","","","","","","","3102870015409","0000000","","","","","","","","","","","","",""
"026769","","","","","","","","","","","","","","","","9999910267690","0000000","","","","","","","","","","","","",""
"027167","","","","","","","","","","","","","","","","3245390099587","0000000","","","","","","","","","","","","",""
"027333","","","","","","","","","","","","","","","","3165440240618","0000000","","","","","","","","","","","","",""
"027520","","","","","","","","","","","","","","","","3272590960621","0000000","","","","","","","","","","","","",""
"027552","","","","","","","","","","","","","","","","3560071126896","0000000","","","","","","","","","","","","",""
"027681","","","","","","","","","","","","","","","","3325710007208","0000000","","","","","","","","","","","","",""
"027720","","","","","","","","","","","","","","","","3254950009584","0000000","","","","","","","","","","","","",""
"027904","","","","","","","","","","","","","","","","3184830055892","0000000","","","","","","","","","","","","",""
"027914","","","","","","","","","","","","","","","","3184830057483","0000000","","","","","","","","","","","","",""
"027990","","","","","","","","","","","","","","","","3184830057513","0000000","","","","","","","","","","","","",""
"028008","","","","","","","","","","","","","","","","3245390967763","0000000","","","","","","","","","","","","",""
"028067","","","","","","","","","","","","","","","","3245398472450","0000000","","","","","","","","","","","","",""
"028068","","","","","","","","","","","","","","","","3245397162789","0000000","","","","","","","","","","","","",""
"028071","","","","","","","","","","","","","","","","3245399213151","0000000","","","","","","","","","","","","",""
"028164","","","","","","","","","","","","","","","","3254950008303","0000000","","","","","","","","","","","","",""
"028328","","","","","","","","","","","","","","","","3245393092936","0000000","","","","","","","","","","","","",""
"028601","","","","","","","","","","","","","","","","3178530407716","0000000","","","","","","","","","","","","",""
"028769","","","","","","","","","","","","","","","","3451790287695","0000000","","","","","","","","","","","","",""
"028771","","","","","","","","","","","","","","","","3451790818974","0000000","","","","","","","","","","","","",""
"029117","","","","","","","","","","","","","","","","3211203433312","0000000","","","","","","","","","","","","",""
"029122","","","","","","","","","","","","","","","","3700670600230","0000000","","","","","","","","","","","","",""
"029297","","","","","","","","","","","","","","","","3279130102305","0000000","","","","","","","","","","","","",""
"029298","","","","","","","","","","","","","","","","3299130101542","0000000","","","","","","","","","","","","",""
"029299","","","","","","","","","","","","","","","","3279130112052","0000000","","","","","","","","","","","","",""
"030024","","","","","","","","","","","","","","","","8718951040670","0000000","","","","","","","","","","","","",""
"030045","","","","","","","","","","","","","","","","3111952015992","0000000","","","","","","","","","","","","",""
"030151","","","","","","","","","","","","","","","","3760181830229","0000000","","","","","","","","","","","","",""
"030518","","","","","","","","","","","","","","","","3264740005009","0000000","","","","","","","","","","","","",""
"030519","","","","","","","","","","","","","","","","3264740005306","0000000","","","","","","","","","","","","",""
"030561","","","","","","","","","","","","","","","","3245390216922","0000000","","","","","","","","","","","","",""
"031901","","","","","","","","","","","","","","","","3184830028100","0000000","","","","","","","","","","","","",""
"032005","","","","","","","","","","","","","","","","7896098900239","0000000","","","","","","","","","","","","",""
"032006","","","","","","","","","","","","","","","","7896098900215","0000000","","","","","","","","","","","","",""
"032208","","","","","","","","","","","","","","","","7613034870940","0000000","","","","","","","","","","","","",""
"032231","","","","","","","","","","","","","","","","7613034870971","0000000","","","","","","","","","","","","",""
"032385","","","","","","","","","","","","","","","","3245390033871","0000000","","","","","","","","","","","","",""
"032439","","","","","","","","","","","","","","","","8410113003027","0000000","","","","","","","","","","","","",""
"032612","","","","","","","","","","","","","","","","3245390033888","0000000","","","","","","","","","","","","",""
"032613","","","","","","","","","","","","","","","","3245390033895","0000000","","","","","","","","","","","","",""
"032614","","","","","","","","","","","","","","","","3245390033901","0000000","","","","","","","","","","","","",""
"032615","","","","","","","","","","","","","","","","3245390033918","0000000","","","","","","","","","","","","",""
"032649","","","","","","","","","","","","","","","","3245390248008","0000000","","","","","","","","","","","","",""
"032972","","","","","","","","","","","","","","","","3248830020431","0000000","","","","","","","","","","","","",""
"032973","","","","","","","","","","","","","","","","3248830026419","0000000","","","","","","","","","","","","",""
"032974","","","","","","","","","","","","","","","","3248830020608","0000000","","","","","","","","","","","","",""
"032976","","","","","","","","","","","","","","","","3248833051074","0000000","","","","","","","","","","","","",""
"033128","","","","","","","","","","","","","","","","3033710074525","0000000","","","","","","","","","","","","",""
"033131","","","","","","","","","","","","","","","","3033710076505","0000000","","","","","","","","","","","","",""
"033133","","","","","","","","","","","","","","","","3033710047765","0000000","","","","","","","","","","","","",""
"033134","","","","","","","","","","","","","","","","3033710072927","0000000","","","","","","","","","","","","",""
"033176","","","","","","","","","","","","","","","","3033710072064","0000000","","","","","","","","","","","","",""
"033349","","","","","","","","","","","","","","","","3103220009130","0000000","","","","","","","","","","","","",""
"033355","","","","","","","","","","","","","","","","3103220009062","0000000","","","","","","","","","","","","",""
"033511","","","","","","","","","","","","","","","","3033710075225","0000000","","","","","","","","","","","","",""
"033512","","","","","","","","","","","","","","","","3033710075270","0000000","","","","","","","","","","","","",""
"033532","","","","","","","","","","","","","","","","3033710074518","0000000","","","","","","","","","","","","",""
"033535","","","","","","","","","","","","","","","","3033710074501","0000000","","","","","","","","","","","","",""
"033536","","","","","","","","","","","","","","","","3033710075232","0000000","","","","","","","","","","","","",""
