"","3","001720","SFG","","306102","","2018-01-05","2018-12-31","","","23.50","","","","","","","",""
"","3","001720","SFG","","306106","","2018-01-05","2018-12-31","","","29.98","","","","","","","",""
"","3","001720","SFG","","306107","","2018-01-05","2018-12-31","","","26.99","","","","","","","",""
"","3","001720","SFG","","306116","","2018-01-05","2018-12-31","","","141.00","","","","","","","",""
"","3","001720","SFG","","306121","","2018-01-05","2018-12-31","","","87.91","","","","","","","",""
"","3","001720","SFG","","306128","","2018-01-05","2018-12-31","","","23.50","","","","","","","",""
"","3","001720","SFG","","306133","","2018-01-05","2018-12-31","","","26.75","","","","","","","",""
"","3","001720","SFG","","306134","","2018-01-05","2018-12-31","","","23.98","","","","","","","",""
"","3","001720","SFG","","361135","","2018-01-05","2018-12-31","","","11.96","","","","","","","",""
"","3","001720","SFG","","361142","","2018-01-05","2018-12-31","","","18.80","","","","","","","",""
"","3","001720","SFG","","361148","","2018-01-05","2018-12-31","","","24.95","","","","","","","",""
"","3","001720","SFG","","361151","","2018-01-05","2018-12-31","","","13.99","","","","","","","",""
"","3","001720","SFG","","361153","","2018-01-05","2018-12-31","","","15.75","","","","","","","",""
"","3","001720","SFG","","361156","","2018-01-05","2018-12-31","","","76.34","","","","","","","",""
"","3","001720","SFG","","361180","","2018-01-05","2018-12-31","","","43.75","","","","","","","",""
"","3","001720","SFG","","361181","","2018-01-05","2018-12-31","","","43.75","","","","","","","",""
"","3","001720","SFG","","361182","","2018-01-05","2018-12-31","","","43.75","","","","","","","",""
"","3","001720","SFG","","361183","","2018-01-05","2018-12-31","","","43.75","","","","","","","",""
"","3","001720","SFG","","361184","","2018-01-05","2018-12-31","","","47.52","","","","","","","",""
"","3","001720","SFG","","361187","","2018-01-05","2018-12-31","","","12.99","","","","","","","",""
"","3","001720","SFG","","361560","","2018-01-05","2018-12-31","","","9.13","","","","","","","",""
"","3","001720","SFG","","361561","","2018-01-05","2018-12-31","","","12.28","","","","","","","",""
"","3","001720","SFG","","379528","","2018-01-05","2018-12-31","","","7.25","","","","","","","",""
"","3","001720","SFG","","379749","","2018-01-05","2018-12-31","","","2.75","","","","","","","",""
"","3","001720","SFG","","379750","","2018-01-05","2018-12-31","","","8.45","","","","","","","",""
"","3","001720","SFG","","379751","","2018-01-05","2018-12-31","","","15.35","","","","","","","",""
"","3","001720","SFG","","547092","","2018-01-05","2018-12-31","","","5.90","","","","","","","",""
"","3","001720","SFG","","547093","","2018-01-05","2018-12-31","","","5.90","","","","","","","",""
"","3","001720","SFG","","547094","","2018-01-05","2018-12-31","","","5.90","","","","","","","",""
"","3","001720","SFG","","547095","","2018-01-05","2018-12-31","","","6.92","","","","","","","",""
"","3","001720","SFG","","547096","","2018-01-05","2018-12-31","","","6.92","","","","","","","",""
"","3","001720","SFG","","547097","","2018-01-05","2018-12-31","","","6.92","","","","","","","",""
"","3","002084","SFG","","082010","","2018-01-05","2018-12-31","","","9.28","","","","","","","",""
"","3","002084","SFG","","091047","","2018-01-05","2018-12-31","","","1.05","","","","","","","",""
"","3","002084","SFG","","101054","","2018-01-05","2018-12-31","","","0.76","","","","","","","",""
"","3","002084","SFG","","140412","","2018-01-05","2018-12-31","","","9.06","","","","","","","",""
"","3","002084","SFG","","140414","","2018-01-05","2018-12-31","","","2.79","","","","","","","",""
"","3","002084","SFG","","140715","","2018-01-05","2018-12-31","","","8.88","","","","","","","",""
"","3","002084","SFG","","141778","","2018-01-05","2018-12-31","","","8.11","","","","","","","",""
"","3","002084","SFG","","141779","","2018-01-05","2018-12-31","","","9.99","","","","","","","",""
"","3","002084","SFG","","145625","","2018-01-05","2018-12-31","","","11.35","","","","","","","",""
"","3","002084","SFG","","150713","","2018-01-05","2018-12-31","","","8.32","","","","","","","",""
"","3","002084","SFG","","151423","","2018-01-05","2018-12-31","","","3.05","","","","","","","",""
"","3","002084","SFG","","151424","","2018-01-05","2018-12-31","","","4.25","","","","","","","",""
"","3","002084","SFG","","152111","","2018-01-05","2018-12-31","","","5.69","","","","","","","",""
"","3","002084","SFG","","152150","","2018-01-05","2018-12-31","","","3.43","","","","","","","",""
"","3","002084","SFG","","152190","","2018-01-05","2018-12-31","","","11.32","","","","","","","",""
"","3","002084","SFG","","161187","","2018-01-05","2018-12-31","","","0.65","","","","","","","",""
"","3","002084","SFG","","170008","","2018-01-05","2018-12-31","","","6.75","","","","","","","",""
"","3","002084","SFG","","170009","","2018-01-05","2018-12-31","","","33.15","","","","","","","",""
"","3","002084","SFG","","180052","","2018-01-05","2018-12-31","","","1.49","","","","","","","",""
"","3","002084","SFG","","183142","","2018-01-05","2018-12-31","","","0.77","","","","","","","",""
"","3","002084","SFG","","200252","","2018-01-05","2018-12-31","","","9.89","","","","","","","",""
"","3","002084","SFG","","220744","","2018-01-05","2018-12-31","","","17.65","","","","","","","",""
"","3","002084","SFG","","248207","","2018-01-05","2018-12-31","","","6.95","","","","","","","",""
"","3","002084","SFG","","264468","","2018-01-05","2018-12-31","","","4.30","","","","","","","",""
"","3","002084","SFG","","285282","","2018-01-05","2018-12-31","","","25.82","","","","","","","",""
"","3","002084","SFG","","472179","","2018-01-05","2018-12-31","","","10.63","","","","","","","",""
"","3","002084","SFG","","503467","","2018-01-05","2018-12-31","","","2.75","","","","","","","",""
"","3","002084","SFG","","605266","","2018-01-05","2018-12-31","","","1.96","","","","","","","",""
"","3","002084","SFG","","681311","","2018-01-05","2018-12-31","","","1.59","","","","","","","",""
"","3","002084","SFG","","767752","","2018-01-05","2018-12-31","","","1.62","","","","","","","",""
"","3","002741","SFG","","064900","","2018-01-05","2018-12-31","","","0.56","","","","","","","",""
"","3","002741","SFG","","073405","","2018-01-05","2018-12-31","","","0.56","","","","","","","",""
"","3","002741","SFG","","073407","","2018-01-05","2018-12-31","","","0.63","","","","","","","",""
"","3","002741","SFG","","073424","","2018-01-05","2018-12-31","","","0.56","","","","","","","",""
"","3","002741","SFG","","073432","","2018-01-05","2018-12-31","","","0.56","","","","","","","",""
"","3","002741","SFG","","073499","","2018-01-05","2018-12-31","","","0.56","","","","","","","",""
"","3","002741","SFG","","073514","","2018-01-05","2018-12-31","","","0.68","","","","","","","",""
"","3","002741","SFG","","073608","","2018-01-05","2018-12-31","","","0.56","","","","","","","",""
"","3","002741","SFG","","073610","","2018-01-05","2018-12-31","","","0.56","","","","","","","",""
"","3","002741","SFG","","073616","","2018-01-05","2018-12-31","","","3.42","","","","","","","",""
"","3","002741","SFG","","261456","","2018-01-05","2018-12-31","","","0.58","","","","","","","",""
"","3","002741","SFG","","300223","","2018-01-05","2018-12-31","","","0.57","","","","","","","",""
"","3","002741","SFG","","321083","","2018-01-05","2018-12-31","","","0.50","","","","","","","",""
"","3","002741","SFG","","584336","","2018-01-05","2018-12-31","","","6.35","","","","","","","",""
"","3","002741","SFG","","618654","","2018-01-05","2018-12-31","","","1.24","","","","","","","",""
"","3","002915","SFG","","021852","","2018-05-28","2018-12-31","","","4.75","","","","","","","",""
"","3","002915","SFG","","067258","","2018-05-28","2018-12-31","","","4.15","","","","","","","",""
"","3","002915","SFG","","080878","","2018-05-28","2018-12-31","","","14.98","","","","","","","",""
"","3","002915","SFG","","084865","","2018-05-28","2018-12-31","","","3.15","","","","","","","",""
"","3","002915","SFG","","152762","","2018-05-28","2018-12-31","","","6.99","","","","","","","",""
"","3","002915","SFG","","172430","","2018-05-28","2018-12-31","","","19.95","","","","","","","",""
"","3","002915","SFG","","234840","","2018-05-28","2018-12-31","","","3.75","","","","","","","",""
"","3","002915","SFG","","296759","","2018-05-28","2018-12-31","","","9.35","","","","","","","",""
"","3","002915","SFG","","306102","","2018-05-28","2018-12-31","","","22.99","","","","","","","",""
"","3","002915","SFG","","346195","","2018-05-28","2018-12-31","","","4.58","","","","","","","",""
"","3","002915","SFG","","346196","","2018-05-28","2018-12-31","","","3.60","","","","","","","",""
"","3","002915","SFG","","351044","","2018-05-28","2018-12-31","","","10.64","","","","","","","",""
"","3","002915","SFG","","356071","","2018-05-28","2018-12-31","","","3.75","","","","","","","",""
"","3","002915","SFG","","361126","","2018-05-28","2018-12-31","","","5.99","","","","","","","",""
"","3","002915","SFG","","361135","","2018-05-28","2018-12-31","","","11.96","","","","","","","",""
"","3","002915","SFG","","361140","","2018-05-28","2018-12-31","","","24.35","","","","","","","",""
"","3","002915","SFG","","361151","","2018-05-28","2018-12-31","","","13.99","","","","","","","",""
"","3","002915","SFG","","361158","","2018-05-28","2018-12-31","","","23.15","","","","","","","",""
"","3","002915","SFG","","361159","","2018-05-28","2018-12-31","","","10.90","","","","","","","",""
"","3","002915","SFG","","361914","","2018-05-28","2018-12-31","","","12.96","","","","","","","",""
"","3","002915","SFG","","362211","","2018-05-28","2018-12-31","","","6.17","","","","","","","",""
"","3","002915","SFG","","363093","","2018-05-28","2018-12-31","","","41.76","","","","","","","",""
"","3","002915","SFG","","365216","","2018-05-28","2018-12-31","","","6.80","","","","","","","",""
"","3","002915","SFG","","368343","","2018-05-28","2018-12-31","","","7.19","","","","","","","",""
"","3","002915","SFG","","379528","","2018-05-28","2018-12-31","","","7.95","","","","","","","",""
"","3","002915","SFG","","379749","","2018-05-28","2018-12-31","","","2.85","","","","","","","",""
"","3","002915","SFG","","381826","","2018-05-28","2018-12-31","","","4.68","","","","","","","",""
"","3","002915","SFG","","410524","","2018-05-28","2018-12-31","","","83.94","","","","","","","",""
"","3","002915","SFG","","534180","","2018-05-28","2018-12-31","","","13.49","","","","","","","",""
"","3","002915","SFG","","547095","","2018-05-28","2018-12-31","","","6.90","","","","","","","",""
"","3","002915","SFG","","547096","","2018-05-28","2018-12-31","","","6.90","","","","","","","",""
"","3","002915","SFG","","547097","","2018-05-28","2018-12-31","","","6.90","","","","","","","",""
"","3","002915","SFG","","578053","","2018-05-28","2018-12-31","","","4.67","","","","","","","",""
"","3","002915","SFG","","584175","","2018-05-28","2018-12-31","","","3.27","","","","","","","",""
"","3","002915","SFG","","658753","","2018-05-28","2018-12-31","","","10.15","","","","","","","",""
"","3","002915","SFG","","704286","","2018-05-28","2018-12-31","","","13.40","","","","","","","",""
"","3","002915","SFG","","740385","","2018-05-28","2018-12-31","","","5.25","","","","","","","",""
"","3","002915","SFG","","771729","","2018-05-28","2018-12-31","","","12.98","","","","","","","",""
"","3","002915","SFG","","937790","","2018-05-28","2018-12-31","","","11.77","","","","","","","",""
"","3","002952","SFG","","101054","","2018-01-05","2018-12-31","","","0.76","","","","","","","",""
"","3","002952","SFG","","132150","","2018-01-05","2018-12-31","","","0.70","","","","","","","",""
"","3","002952","SFG","","132154","","2018-01-05","2018-12-31","","","0.70","","","","","","","",""
"","3","002952","SFG","","141778","","2018-01-05","2018-12-31","","","8.15","","","","","","","",""
"","3","002952","SFG","","141779","","2018-01-05","2018-12-31","","","9.95","","","","","","","",""
"","3","002952","SFG","","142093","","2018-01-05","2018-12-31","","","16.98","","","","","","","",""
"","3","002952","SFG","","148141","","2018-01-05","2018-12-31","","","1.72","","","","","","","",""
"","3","002952","SFG","","180052","","2018-01-05","2018-12-31","","","1.47","","","","","","","",""
"","3","002952","SFG","","183142","","2018-01-05","2018-12-31","","","0.76","","","","","","","",""
"","3","002952","SFG","","200252","","2018-01-05","2018-12-31","","","9.50","","","","","","","",""
"","3","002952","SFG","","210039","","2018-01-05","2018-12-31","","","5.05","","","","","","","",""
"","3","002952","SFG","","220745","","2018-01-05","2018-12-31","","","6.65","","","","","","","",""
"","3","002952","SFG","","247024","","2018-01-05","2018-12-31","","","1.49","","","","","","","",""
"","3","002952","SFG","","248552","","2018-01-05","2018-12-31","","","13.99","","","","","","","",""
"","3","002952","SFG","","261438","","2018-01-05","2018-12-31","","","0.99","","","","","","","",""
"","3","002952","SFG","","300223","","2018-01-05","2018-12-31","","","0.57","","","","","","","",""
"","3","002952","SFG","","302455","","2018-01-05","2018-12-31","","","0.55","","","","","","","",""
"","3","002952","SFG","","302555","","2018-01-05","2018-12-31","","","0.75","","","","","","","",""
"","3","002952","SFG","","314471","","2018-01-05","2018-12-31","","","0.85","","","","","","","",""
"","3","002952","SFG","","705165","","2018-01-05","2018-12-31","","","4.99","","","","","","","",""
"","3","002952","SFG","","946605","","2018-01-05","2018-12-31","","","4.10","","","","","","","",""
"","3","003012","SFG","","170008","","2018-06-10","2018-07-01","","","6.29","","","","","","","",""
"","3","003012","SFG","","213200","","2018-06-10","2018-07-01","","","1.39","","","","","","","",""
"","3","003012","SFG","","300022","","2018-06-10","2018-07-01","","","2.19","","","","","","","",""
"","3","003012","SFG","","361126","","2018-06-10","2018-07-01","","","5.79","","","","","","","",""
"","3","003012","SFG","","363062","","2018-06-10","2018-07-01","","","14.19","","","","","","","",""
"","3","003012","SFG","","363071","","2018-06-10","2018-07-01","","","14.19","","","","","","","",""
"","3","003012","SFG","","578618","","2018-06-10","2018-07-01","","","4.41","","","","","","","",""
"","3","003012","SFG","","004877","","2018-02-01","2018-12-31","","","1.52","","","","","","","",""
"","3","003012","SFG","","004896","","2018-02-01","2018-12-31","","","1.52","","","","","","","",""
"","3","003012","SFG","","004897","","2018-02-01","2018-12-31","","","1.52","","","","","","","",""
"","3","003012","SFG","","077659","","2018-02-01","2018-12-31","","","2.85","","","","","","","",""
"","3","003012","SFG","","087051","","2018-02-01","2018-12-31","","","35.24","","","","","","","",""
"","3","003012","SFG","","099004","","2018-02-01","2018-12-31","","","1.99","","","","","","","",""
"","3","003012","SFG","","102003","","2018-02-01","2018-12-31","","","0.75","","","","","","","",""
"","3","003012","SFG","","102100","","2018-02-01","2018-12-31","","","1.72","","","","","","","",""
"","3","003012","SFG","","122410","","2018-02-01","2018-12-31","","","1.24","","","","","","","",""
"","3","003012","SFG","","122998","","2018-02-01","2018-12-31","","","1.46","","","","","","","",""
"","3","003012","SFG","","123123","","2018-02-01","2018-12-31","","","2.36","","","","","","","",""
"","3","003012","SFG","","123611","","2018-02-01","2018-12-31","","","0.95","","","","","","","",""
"","3","003012","SFG","","123612","","2018-02-01","2018-12-31","","","9.98","","","","","","","",""
"","3","003012","SFG","","123613","","2018-02-01","2018-12-31","","","5.69","","","","","","","",""
"","3","003012","SFG","","123665","","2018-02-01","2018-12-31","","","1.20","","","","","","","",""
"","3","003012","SFG","","161006","","2018-02-01","2018-12-31","","","12.50","","","","","","","",""
"","3","003012","SFG","","161187","","2018-02-01","2018-12-31","","","0.62","","","","","","","",""
"","3","003012","SFG","","212693","","2018-02-01","2018-12-31","","","1.38","","","","","","","",""
"","3","003012","SFG","","212694","","2018-02-01","2018-12-31","","","2.63","","","","","","","",""
"","3","003012","SFG","","212695","","2018-02-01","2018-12-31","","","1.50","","","","","","","",""
"","3","003012","SFG","","212696","","2018-02-01","2018-12-31","","","2.95","","","","","","","",""
"","3","003012","SFG","","212697","","2018-02-01","2018-12-31","","","0.99","","","","","","","",""
"","3","003012","SFG","","212698","","2018-02-01","2018-12-31","","","1.06","","","","","","","",""
"","3","003012","SFG","","213200","","2018-02-01","2018-12-31","","","1.52","","","","","","","",""
"","3","003012","SFG","","261438","","2018-02-01","2018-12-31","","","1.05","","","","","","","",""
"","3","003012","SFG","","261439","","2018-02-01","2018-12-31","","","0.66","","","","","","","",""
"","3","003012","SFG","","261440","","2018-02-01","2018-12-31","","","0.69","","","","","","","",""
"","3","003012","SFG","","261441","","2018-02-01","2018-12-31","","","0.69","","","","","","","",""
"","3","003012","SFG","","261442","","2018-02-01","2018-12-31","","","0.69","","","","","","","",""
"","3","003012","SFG","","261443","","2018-02-01","2018-12-31","","","0.95","","","","","","","",""
"","3","003012","SFG","","261444","","2018-02-01","2018-12-31","","","1.05","","","","","","","",""
"","3","003012","SFG","","261446","","2018-02-01","2018-12-31","","","1.20","","","","","","","",""
"","3","003012","SFG","","261447","","2018-02-01","2018-12-31","","","1.20","","","","","","","",""
"","3","003012","SFG","","261449","","2018-02-01","2018-12-31","","","0.46","","","","","","","",""
"","3","003012","SFG","","261451","","2018-02-01","2018-12-31","","","1.20","","","","","","","",""
"","3","003012","SFG","","261452","","2018-02-01","2018-12-31","","","0.69","","","","","","","",""
"","3","003012","SFG","","261453","","2018-02-01","2018-12-31","","","1.20","","","","","","","",""
"","3","003012","SFG","","261455","","2018-02-01","2018-12-31","","","0.69","","","","","","","",""
"","3","003012","SFG","","261456","","2018-02-01","2018-12-31","","","0.59","","","","","","","",""
"","3","003012","SFG","","261458","","2018-02-01","2018-12-31","","","0.37","","","","","","","",""
"","3","003012","SFG","","261460","","2018-02-01","2018-12-31","","","0.75","","","","","","","",""
"","3","003012","SFG","","261461","","2018-02-01","2018-12-31","","","0.79","","","","","","","",""
"","3","003012","SFG","","261462","","2018-02-01","2018-12-31","","","0.79","","","","","","","",""
"","3","003012","SFG","","261463","","2018-02-01","2018-12-31","","","0.79","","","","","","","",""
"","3","003012","SFG","","261470","","2018-02-01","2018-12-31","","","1.20","","","","","","","",""
"","3","003012","SFG","","301111","","2018-02-01","2018-12-31","","","1.69","","","","","","","",""
"","3","003012","SFG","","301553","","2018-02-01","2018-12-31","","","1.69","","","","","","","",""
"","3","003012","SFG","","301555","","2018-02-01","2018-12-31","","","2.18","","","","","","","",""
"","3","003012","SFG","","301556","","2018-02-01","2018-12-31","","","1.86","","","","","","","",""
"","3","003012","SFG","","301557","","2018-02-01","2018-12-31","","","2.07","","","","","","","",""
"","3","003012","SFG","","303169","","2018-02-01","2018-12-31","","","0.50","","","","","","","",""
"","3","003012","SFG","","303219","","2018-02-01","2018-12-31","","","0.50","","","","","","","",""
"","3","003012","SFG","","303223","","2018-02-01","2018-12-31","","","0.54","","","","","","","",""
"","3","003012","SFG","","303319","","2018-02-01","2018-12-31","","","0.54","","","","","","","",""
"","3","003012","SFG","","303325","","2018-02-01","2018-12-31","","","2.85","","","","","","","",""
"","3","003012","SFG","","303339","","2018-02-01","2018-12-31","","","2.85","","","","","","","",""
"","3","003012","SFG","","303340","","2018-02-01","2018-12-31","","","2.85","","","","","","","",""
"","3","003012","SFG","","303350","","2018-02-01","2018-12-31","","","2.85","","","","","","","",""
"","3","003012","SFG","","303910","","2018-02-01","2018-12-31","","","0.50","","","","","","","",""
"","3","003012","SFG","","303924","","2018-02-01","2018-12-31","","","2.90","","","","","","","",""
"","3","003012","SFG","","303959","","2018-02-01","2018-12-31","","","2.85","","","","","","","",""
"","3","003012","SFG","","321344","","2018-02-01","2018-12-31","","","2.85","","","","","","","",""
"","3","003012","SFG","","361132","","2018-02-01","2018-12-31","","","6.28","","","","","","","",""
"","3","003012","SFG","","361133","","2018-02-01","2018-12-31","","","5.39","","","","","","","",""
"","3","003012","SFG","","361134","","2018-02-01","2018-12-31","","","3.42","","","","","","","",""
"","3","003012","SFG","","361135","","2018-02-01","2018-12-31","","","11.79","","","","","","","",""
"","3","003012","SFG","","361142","","2018-02-01","2018-12-31","","","18.30","","","","","","","",""
"","3","003012","SFG","","361148","","2018-02-01","2018-12-31","","","25.76","","","","","","","",""
"","3","003012","SFG","","361149","","2018-02-01","2018-12-31","","","5.79","","","","","","","",""
"","3","003012","SFG","","361150","","2018-02-01","2018-12-31","","","3.25","","","","","","","",""
"","3","003012","SFG","","361151","","2018-02-01","2018-12-31","","","13.98","","","","","","","",""
"","3","003012","SFG","","361152","","2018-02-01","2018-12-31","","","13.59","","","","","","","",""
"","3","003012","SFG","","361153","","2018-02-01","2018-12-31","","","15.75","","","","","","","",""
"","3","003012","SFG","","361154","","2018-02-01","2018-12-31","","","11.95","","","","","","","",""
"","3","003012","SFG","","361156","","2018-02-01","2018-12-31","","","76.34","","","","","","","",""
"","3","003012","SFG","","361157","","2018-02-01","2018-12-31","","","9.46","","","","","","","",""
"","3","003012","SFG","","361158","","2018-02-01","2018-12-31","","","24.59","","","","","","","",""
"","3","003012","SFG","","361175","","2018-02-01","2018-12-31","","","16.97","","","","","","","",""
"","3","003012","SFG","","361180","","2018-02-01","2018-12-31","","","43.75","","","","","","","",""
"","3","003012","SFG","","361181","","2018-02-01","2018-12-31","","","43.75","","","","","","","",""
"","3","003012","SFG","","361182","","2018-02-01","2018-12-31","","","43.75","","","","","","","",""
"","3","003012","SFG","","361183","","2018-02-01","2018-12-31","","","43.75","","","","","","","",""
"","3","003012","SFG","","361184","","2018-02-01","2018-12-31","","","43.75","","","","","","","",""
"","3","003012","SFG","","361187","","2018-02-01","2018-12-31","","","12.99","","","","","","","",""
"","3","003012","SFG","","361188","","2018-02-01","2018-12-31","","","10.99","","","","","","","",""
"","3","003012","SFG","","361189","","2018-02-01","2018-12-31","","","57.49","","","","","","","",""
"","3","003012","SFG","","508122","","2018-02-01","2018-12-31","","","2.85","","","","","","","",""
"","3","003012","SFG","","541755","","2018-02-01","2018-12-31","","","0.50","","","","","","","",""
"","3","003012","SFG","","548624","","2018-02-01","2018-12-31","","","2.85","","","","","","","",""
"","3","003012","SFG","","558369","","2018-02-01","2018-12-31","","","2.85","","","","","","","",""
"","3","003012","SFG","","910050","","2018-02-01","2018-12-31","","","2.59","","","","","","","",""
"","3","003012","SFG","","970051","","2018-02-01","2018-12-31","","","31.16","","","","","","","",""
"","3","003012","SFG","","990051","","2018-02-01","2018-12-31","","","37.72","","","","","","","",""
"","3","003012","SFG","","990080","","2018-02-01","2018-12-31","","","19.75","","","","","","","",""
"","3","003012","SFG","","990735","","2018-02-01","2018-12-31","","","10.03","","","","","","","",""
"","3","003032","SFG","","170008","","2018-06-10","2018-07-01","","","6.29","","","","","","","",""
"","3","003032","SFG","","213200","","2018-06-10","2018-07-01","","","1.39","","","","","","","",""
"","3","003032","SFG","","300022","","2018-06-10","2018-07-01","","","2.19","","","","","","","",""
"","3","003032","SFG","","361126","","2018-06-10","2018-07-01","","","5.79","","","","","","","",""
"","3","003032","SFG","","363062","","2018-06-10","2018-07-01","","","14.19","","","","","","","",""
"","3","003032","SFG","","363071","","2018-06-10","2018-07-01","","","14.19","","","","","","","",""
"","3","003032","SFG","","578618","","2018-06-10","2018-07-01","","","4.41","","","","","","","",""
"","3","003032","SFG","","004877","","2018-02-01","2018-12-31","","","1.52","","","","","","","",""
"","3","003032","SFG","","004896","","2018-02-01","2018-12-31","","","1.52","","","","","","","",""
"","3","003032","SFG","","004897","","2018-02-01","2018-12-31","","","1.52","","","","","","","",""
"","3","003032","SFG","","077659","","2018-02-01","2018-12-31","","","2.85","","","","","","","",""
"","3","003032","SFG","","087051","","2018-02-01","2018-12-31","","","35.24","","","","","","","",""
"","3","003032","SFG","","099004","","2018-02-01","2018-12-31","","","1.99","","","","","","","",""
"","3","003032","SFG","","102003","","2018-02-01","2018-12-31","","","0.75","","","","","","","",""
"","3","003032","SFG","","102100","","2018-02-01","2018-12-31","","","1.72","","","","","","","",""
"","3","003032","SFG","","122410","","2018-02-01","2018-12-31","","","1.24","","","","","","","",""
"","3","003032","SFG","","122998","","2018-02-01","2018-12-31","","","1.46","","","","","","","",""
"","3","003032","SFG","","123123","","2018-02-01","2018-12-31","","","2.36","","","","","","","",""
"","3","003032","SFG","","123611","","2018-02-01","2018-12-31","","","0.95","","","","","","","",""
"","3","003032","SFG","","123612","","2018-02-01","2018-12-31","","","9.98","","","","","","","",""
"","3","003032","SFG","","123613","","2018-02-01","2018-12-31","","","5.69","","","","","","","",""
"","3","003032","SFG","","123665","","2018-02-01","2018-12-31","","","1.20","","","","","","","",""
"","3","003032","SFG","","161006","","2018-02-01","2018-12-31","","","12.50","","","","","","","",""
"","3","003032","SFG","","161187","","2018-02-01","2018-12-31","","","0.62","","","","","","","",""
"","3","003032","SFG","","212693","","2018-02-01","2018-12-31","","","1.38","","","","","","","",""
"","3","003032","SFG","","212694","","2018-02-01","2018-12-31","","","2.63","","","","","","","",""
"","3","003032","SFG","","212695","","2018-02-01","2018-12-31","","","1.50","","","","","","","",""
"","3","003032","SFG","","212696","","2018-02-01","2018-12-31","","","2.95","","","","","","","",""
"","3","003032","SFG","","212697","","2018-02-01","2018-12-31","","","0.99","","","","","","","",""
