"","301","SFG","005978","2","3.93","3.93","","","4008400204628"
"","301","SFG","006003","1","1.94","1.94","","","3560070981427"
"","301","SFG","006003","2","1.94","1.94","","","3560070981427"
"","301","SFG","006011","1","1.81","1.81","","","8004800002495"
"","301","SFG","006011","2","1.81","1.81","","","8004800002495"
"","301","SFG","006011","3","1.81","1.81","","","8004800002495"
"","301","SFG","006011","5","1.74","1.74","","","8004800002495"
"","301","SFG","006012","1","1.81","1.81","","","8004800002488"
"","301","SFG","006012","2","1.81","1.81","","","8004800002488"
"","301","SFG","006012","3","1.81","1.81","","","8004800002488"
"","301","SFG","006012","5","1.74","1.74","","","8004800002488"
"","301","SFG","006013","1","1.81","1.81","","","8004800002471"
"","301","SFG","006013","2","1.81","1.81","","","8004800002471"
"","301","SFG","006013","3","1.81","1.81","","","8004800002471"
"","301","SFG","006013","5","1.74","1.74","","","8004800002471"
"","301","SFG","006014","1","3.82","3.82","","","8004800003300"
"","301","SFG","006014","2","3.82","3.82","","","8004800003300"
"","301","SFG","006014","3","3.82","3.82","","","8004800003300"
"","301","SFG","006014","5","3.66","3.66","","","8004800003300"
"","301","SFG","006015","1","3.82","3.82","","","8004800003317"
"","301","SFG","006015","2","3.82","3.82","","","8004800003317"
"","301","SFG","006015","3","3.82","3.82","","","8004800003317"
"","301","SFG","006015","5","3.66","3.66","","","8004800003317"
"","301","SFG","006051","1","2.63","2.63","","","8718951023581"
"","301","SFG","006051","2","2.63","2.63","","","8718951023581"
"","301","SFG","006051","3","2.63","2.63","","","8718951023581"
"","301","SFG","006051","4","2.63","2.63","","","8718951023581"
"","301","SFG","006051","5","2.52","2.52","","","8718951023581"
"","301","SFG","006569","1","6.24","6.24","","","3576280630833"
"","301","SFG","006569","2","6.24","6.24","","","3576280630833"
"","301","SFG","006687","1","0.84","0.84","","","3103220037607"
"","301","SFG","006687","2","0.84","0.84","","","3103220037607"
"","301","SFG","006687","3","0.84","0.84","","","3103220037607"
"","301","SFG","006687","5","0.84","0.84","","","3103220037607"
"","301","SFG","006762","1","5.89","5.89","","","3468000069927"
"","301","SFG","006762","2","5.89","5.89","","","3468000069927"
"","301","SFG","006762","5","5.21","5.21","","","3468000069927"
"","301","SFG","007178","1","1.05","1.05","","","3330160003267"
"","301","SFG","007178","2","1.05","1.05","","","3330160003267"
"","301","SFG","007178","3","1.05","1.05","","","3330160003267"
"","301","SFG","007178","4","1.05","1.05","","","3330160003267"
"","301","SFG","007178","5","1.05","1.05","","","3330160003267"
"","301","SFG","007518","1","1.92","1.92","","","8718951041400"
"","301","SFG","007518","2","1.92","1.92","","","8718951041400"
"","301","SFG","007518","3","1.92","1.92","","","8718951041400"
"","301","SFG","007518","5","1.80","1.80","","","8718951041400"
"","301","SFG","008067","1","7.20","7.20","","","3111957650402"
"","301","SFG","008067","2","7.20","7.20","","","3111957650402"
"","301","SFG","008067","3","7.20","7.20","","","3111957650402"
"","301","SFG","008067","5","6.60","6.60","","","3111957650402"
"","301","SFG","008091","1","15.37","15.37","","","3296313143405"
"","301","SFG","008091","2","15.37","15.37","","","3296313143405"
"","301","SFG","008091","3","14.18","14.18","","","3296313143405"
"","301","SFG","008091","4","14.18","14.18","","","3296313143405"
"","301","SFG","008091","5","13.00","13.00","","","3296313143405"
"","301","SFG","008489","1","8.65","8.65","","","3662312010732"
"","301","SFG","008489","2","8.65","8.65","","","3662312010732"
"","301","SFG","008489","5","7.65","7.65","","","3662312010732"
"","301","SFG","008510","1","0.68","0.68","","","3330160001638"
"","301","SFG","008510","2","0.68","0.68","","","3330160001638"
"","301","SFG","008510","4","0.68","0.68","","","3330160001638"
"","301","SFG","008511","1","1.04","1.04","","","3330160001164"
"","301","SFG","008511","2","1.04","1.04","","","3330160001164"
"","301","SFG","008511","3","1.04","1.04","","","3330160001164"
"","301","SFG","008511","4","1.04","1.04","","","3330160001164"
"","301","SFG","008511","5","1.04","1.04","","","3330160001164"
"","301","SFG","008512","1","1.08","1.08","","","3330160000518"
"","301","SFG","008512","2","1.08","1.08","","","3330160000518"
"","301","SFG","008512","3","1.08","1.08","","","3330160000518"
"","301","SFG","008512","4","1.08","1.08","","","3330160000518"
"","301","SFG","008512","5","1.08","1.08","","","3330160000518"
"","301","SFG","008513","1","1.21","1.21","","","3330160002987"
"","301","SFG","008513","2","1.21","1.21","","","3330160002987"
"","301","SFG","008513","3","1.21","1.21","","","3330160002987"
"","301","SFG","008513","4","1.21","1.21","","","3330160002987"
"","301","SFG","008513","5","1.21","1.21","","","3330160002987"
"","301","SFG","008514","1","1.67","1.67","","","3330160001539"
"","301","SFG","008514","2","1.67","1.67","","","3330160001539"
"","301","SFG","008514","3","1.67","1.67","","","3330160001539"
"","301","SFG","008514","4","1.67","1.67","","","3330160001539"
"","301","SFG","008514","5","1.67","1.67","","","3330160001539"
