"105","105","CHARCUTERIE FRAIS EMBALLE                    ","","",""
"091","091","GLACES DETENTE                               ","","",""
"068","068","ABATS CRUS LS                                ","","",""
"313","313","PREPARATION TABLE ET CUISSON                 ","","",""
"022","022","FROMAGES LIBRE SERVICE                       ","","",""
"170","170","MATIERES PREMIERS PATISSERIE                 ","","",""
"296","296","EMBALLAGE TRAITEUR/FROM/CHAR                 ","","",""
"213","213","CONFISERIE DE CHOCOLAT                       ","","",""
"085","085","PLATS CUISINES SURGELES                      ","","",""
"217","217","SUCRES                                       ","","",""
"354","354","CLOTURES PROTECTIONS                         ","","",""
"057","057","ELABORES CUITS ET CRUS LS                    ","","",""
"384","384","CAMPING                                      ","","",""
"268","268","APERITIFS                                    ","","",""
"223","223","PATES ALIMENTAIRES                           ","","",""
"328","328","MATERIEL SCOLAIRE                            ","","",""
"051","051","DINDE LS                                     ","","",""
"206","206","CAFES TORREFIES                              ","","",""
"237","237","PLATS CUISINES                               ","","",""
"006","006","JUS ET NECTAR FRUITS FRAIS                   ","","",""
"043","043","PRODUITS CANAPES                             ","","",""
"238","238","ALIMENTS POUR ENFANTS                        ","","",""
"231","231","VINAIGRES ET VINAIGRETTES                    ","","",""
"299","299","EMBALLAGE SERVICES GENERAUX                  ","","",""
"050","050","POULET LS                                    ","","",""
"201","201","PANIFICATION SECHE                           ","","",""
"112","112","FROMAGES FRAIS EMBALLES                      ","","",""
"163","163","PATISSERIE FRAICHE                           ","","",""
"008","008","LAIT FRAIS                                   ","","",""
"021","021","OEUFS                                        ","","",""
"288","288","PARAPHARMACIE                                ","","",""
"211","211","CHOCOLAT EN TABLETTES                        ","","",""
"294","294","EMBALLAGE BOULANGERIE/PATISSER               ","","",""
"071","071","DECOUPE VOLAILLE BOUCHERIE LS                ","","",""
"004","004","FROMAGES FRAIS                               ","","",""
"186","186","5EME GAMME                                   ","","",""
"162","162","VIENNOISERIES                                ","","",""
"234","234","CONSERVES DE LEGUMES                         ","","",""
"202","202","PAINS SPECIAUX EMBALLES                      ","","",""
"315","315","ARTICLES MENAGERS                            ","","",""
"319","319","CUISSON DANS LE FOUR                         ","","",""
"283","283","DROGUERIE                                    ","","",""
"207","207","CAFES CHICOREES SOLUBLES                     ","","",""
"066","066","STEAK HACHE LS                               ","","",""
"001","001","YAOURTS                                      ","","",""
"088","088","AIDES CULINAIRES                             ","","",""
"308","308","ENTRETIEN                                    ","","",""
"100","100","CHARCUTERIE COUPE                            ","","",""
"092","092","SPEC.INDIV. A PARTAGER GLACES                ","","",""
"086","086","PATISSERIES ET PATES SURGELEES               ","","",""
"287","287","CAPILLAIRES                                  ","","",""
"265","265","VINS ETRANGERS                               ","","",""
"016","016","BEURRE ET SPEC.LAITIERES                     ","","",""
"090","090","GLACES VRAC                                  ","","",""
"136","136","VOLAILLE TRAD                                ","","",""
"310","310","VERRERIE                                     ","","",""
"225","225","LEGUMES SECS                                 ","","",""
"044","044","PRODUITS TRAITEURS DE LA MER                 ","","",""
"317","317","SOINS DU LINGE                               ","","",""
"300","300","OUTILLAGE QUINCAILLERIE                      ","","",""
"314","314","RANGEMENT POUBELLES                          ","","",""
"087","087","FRUITS ET JUS DE FRT SURGELES                ","","",""
"366","366","AMPOULES                                     ","","",""
"267","267","CHAMPAGNES MOUSSEUX                          ","","",""
"067","067","SNACK LS                                     ","","",""
"060","060","BOEUF LS                                     ","","",""
"042","042","MARINADES                                    ","","",""
"064","064","PORC LS                                      ","","",""
"003","003","SUISSES                                      ","","",""
"291","291","EMBALLAGE BOUCHERIE                          ","","",""
"054","054","CAILLE PIGEON GIBIER LS                      ","","",""
"801","801","PREPARATIONS ALIMENTAIRE                     ","","",""
"271","271","FLASQUES                                     ","","",""
"056","056","ABATS DE VOLAILLE CRU LS                     ","","",""
"017","017","MARGARINE & GRAISSE A F                      ","","",""
"139","139","PRODUITS ELABORES TRAD                       ","","",""
"367","367","PLOMBERIE                                    ","","",""
"106","106","TRAITEUR FRAIS EMBALLE                       ","","",""
"061","061","VEAU LS                                      ","","",""
"103","103","STAND ROTISSERIE                             ","","",""
"721","721","REPAS                                        ","","",""
"311","311","VAISSELLE                                    ","","",""
"005","005","CREME FRAICHE/PDTS BASE CREME                ","","",""
"041","041","POISSONS FUMES / SALES /SECHES               ","","",""
"023","023","CUBE APERITIF                                ","","",""
"166","166","GALETTES DES ROIS HORS BRIOCHE               ","","",""
"019","019","LAIT LONGUE CONSERVATION                     ","","",""
"344","344","ESPACE BUREAU                                ","","",""
"216","216","LAITS CONCENTRES ET POUDRES                  ","","",""
"369","369","PEINTURE-PAPIER PEINT                        ","","",""
"326","326","PAP.BUREAU                                   ","","",""
"361","361","DECORATION MUR ET SOL                        ","","",""
"626","626","CHAUSSANT M BAS FE 37-38/39-40               ","","",""
"062","062","AGNEAU LS                                    ","","",""
"165","165","PATISSERIE SECHE                             ","","",""
"374","374","ENTRETIEN AUTO                               ","","",""
"304","304","PILES                                        ","","",""
"364","364","ACCESSOIRES SALLE DE BAIN                    ","","",""
"052","052","CANARD ET OIE LS                             ","","",""
"356","356","ENGRAIS ET AMENDEMENT PHYTO                  ","","",""
"790","790","ACCESSOIRE CHAUSSURE                         ","","",""
"646","646","COLLANT BAS FEMME                            ","","",""
"157","157","POISSONNERIE FRAICHE PRE EMBAL               ","","",""
"065","065","CHEVAL LS                                    ","","",""
"345","345","EQUIPEMENT DU JARDIN                         ","","",""
"722","722","HYGIENE - TOILETTE                           ","","",""
"309","309","CAFE PETIT DEJEUNER                          ","","",""
"293","293","EMBALLAGE POISSONNERIE                       ","","",""
"302","302","DROGUERIE                                    ","","",""
"800","800","PETIT DEJEUNER                               ","","",""
"301","301","ELECTRICITE                                  ","","",""
"307","307","MAT & ACCES.DE BAR PROF.                     ","","",""
"292","292","EMBALLAGE FRUITS ET LEGUMES                  ","","",""
"111","111","AUTRE CREMERIE A LA COUPE                    ","","",""
"805","805","RASOIR                                       ","","",""
"069","069","AUTRES VIANDES LS                            ","","",""
"272","272","ALCOOLS ET DERIVES(USAGE PROF)               ","","",""
"108","108","STAND HMR                                    ","","",""
"336","336","CARTERIE                                     ","","",""
"398","398","TABLE EN FETE                                ","","",""
"298","298","SACS ISOTHERMES                              ","","",""
"726","726","ACCESSOIRES DE LIT                           ","","",""
"329","329","ACCES.BUREAU CLASSEMENT                      ","","",""
"055","055","LAPIN LS                                     ","","",""
"306","306","CADEAUX                                      ","","",""
"029","029","OVOPRODUITS PRODUITS DE RHF)                 ","","",""
"321","321","CORRESPONDANCE                               ","","",""
"053","053","PINTADE LS                                   ","","",""
"373","373","LUBRIFIANT                                   ","","",""
"350","350","OUTILLAGE DE JARDIN                          ","","",""
"018","018","PATE A TARTINER                              ","","",""
"104","104","STAND SANDWICH                               ","","",""
"058","058","ALIMENTS POUR ANIMAUX LS                     ","","",""
"070","070","VIANDES POUR ANIMAUX LS                      ","","",""
"318","318","CUISSON GAZ PLAQUES ELECT.                   ","","",""
"715","715","MERCERIE                                     ","","",""
"290","290","SACS CLIENTELE (PAYANTS)                     ","","",""
"808","808","PIECES DETACHEES                             ","","",""
"327","327","DESSIN-LOISIRS CREATIFS                      ","","",""
"821","821","PELLICULES                                   ","","",""
"955","955","BOIS DE CHAUFFAGE                            ","","",""
"323","323","PAPETERIE/CAHIERS                            ","","",""
"303","303","OUTILLAGE ELECTRIQUE                         ","","",""
"714","714","MOUCHOIRS                                    ","","",""
"169","169","MATIERES PREMIERES BOULANGERIE               ","","",""
"154","154","COQUILLAGE ET MOLLUSQUES                     ","","",""
"102","102","STAND PIZZA QUICHE                           ","","",""
"340","340","PAPETERIE PROFESSIONNELLE CHR                ","","",""
"775","775","SPORT BEBE                                   ","","",""
"370","370","AUTO INTERIEUR                               ","","",""
"368","368","MACONNERIE                                   ","","",""
"378","378","ACCESSOIRES CYCLES                           ","","",""
"887","887","ACCESSOIRES SON                              ","","",""
"167","167","CHOCOLAT FRAIS                               ","","",""
"727","727","JEUX                                         ","","",""
"295","295","EMBALLAGE PATISSERIE                         ","","",""
"941","941","PERIPHERIQUES                                ","","",""
"325","325","FEUILLETS MOBILES                            ","","",""
"324","324","COPIES DOUBLES                               ","","",""
"723","723","SECURITE PREVENTION                          ","","",""
"880","880","PETIT SON                                    ","","",""
"807","807","MIEN ETRE DANS LA MAISON                     ","","",""
"815","815","MATERIEL PROFESSIONNEL                       ","","",""
"372","372","AUTO TECHNIQUE                               ","","",""
"852","852","CADEAUX                                      ","","",""
