"29605","296","BOITES A PIZZA                ","05",""
"21916","219","SOJAS ET DERIVES              ","16",""
"21305","213","AUTRES                        ","05",""
"20801","208","INSTANTANE                    ","01",""
"22803","228","POIVRE                        ","03",""
"29603","296","BARQUETTES UTILISATION CHAUDE ","03",""
"26607","266","PROVENCE                      ","07",""
"23501","235","SARDINES                      ","01",""
"26110","261","BOISSONS DE L'EFFORT          ","10",""
"08501","085","A BASE DE VIANDE              ","01",""
"03302","033","POTAGE ET SOUPE               ","02",""
"08502","085","A BASE DE POISSON             ","02",""
"21901","219","BISCUITS                      ","01",""
"21304","213","TURBINE                       ","04",""
"21208","212","PATE A MACHER                 ","08",""
"03101","031","JAMBON CUIT ET EPAULE         ","01",""
"21701","217","MORCEAUX                      ","01",""
"20503","205","GRAINES ET MELANGES           ","03",""
"26401","264","VINS DE PAYS                  ","01",""
"35403","354","TUTEURS ET LIENS              ","03",""
"21703","217","SPECIAUX                      ","03",""
"05703","057","POULET FUME                   ","03",""
"20308","203","ASSORTIMENTS                  ","08",""
"28509","285","RASAGE                        ","09",""
"38403","384","FROID                         ","03",""
"26801","268","ANISES                        ","01",""
"22301","223","QUALITE SUPERIEURE            ","01",""
"32806","328","ACCESSOIRES PAPETERIE         ","06",""
"23204","232","MIEL                          ","04",""
"20307","203","ANGLO/AMERICAINS              ","07",""
"02202","022","PATE MOLLE CROUTE LAVEE/MIXTE ","02",""
"23003","230","MELANGE                       ","03",""
"05103","051","DECOUPE                       ","03",""
"20804","208","CACAO PUR                     ","04",""
"08005","080","SNACKS SURGELES               ","05",""
"28506","285","DEODORANTS                    ","06",""
"10113","101","PLATS PREPARES                ","13",""
"08201","082","VIANDE PORC/PORCELET          ","01",""
"26605","266","BOURGOGNE MACON CHALON        ","05",""
"20601","206","MOULUS                        ","01",""
"21205","212","SACHETS MENTHE                ","05",""
"23701","237","CASSOULETS                    ","01",""
"00601","006","JUS FRUITS                    ","01",""
"23703","237","A BASE DE VIANDE              ","03",""
"21201","212","SACHETS FRUITS                ","01",""
"35402","354","PROTECTIONS                   ","02",""
"26201","262","BIERES                        ","01",""
"26603","266","RHONE                         ","03",""
"03202","032","SAUCISSON SEC PUR PORC        ","02",""
"04301","043","OEUFS DE POISSONS             ","01",""
"18507","185","SAUCES FRAICHES ET ACCOMPAGNEM","07",""
"23202","232","CONFITURE                     ","02",""
"23801","238","PETITS POTS                   ","01",""
"22402","224","LONG ORDINAIRE                ","02",""
"08406","084","MELANGE DE LEGUMES SURGELE    ","06",""
"23106","231","AUTRES                        ","06",""
"08402","084","EPINARDS                      ","02",""
"21302","213","BARRES FONDANTES              ","02",""
"22005","220","PRODUITS HALAL                ","05",""
"20403","204","VIENNOISERIES                 ","03",""
"29902","299","PAPIER CADEAU                 ","02",""
"18203","182","RAISINS                       ","03",""
"05008","050","DECOUPE                       ","08",""
"20101","201","BISCOTTES ET ASSIMILES        ","01",""
"28507","285","DEODORANTS PARFUMANTS         ","07",""
"11203","112","PATE PRESSEE NON CUITE        ","03",""
"22304","223","FOURREE ET SPECIALITE         ","04",""
"16305","163","AIDES A LA PATISSERIE         ","05",""
"00803","008","FERMENTE OU BATTU             ","03",""
"02104","021","POULE PLEIN AIR               ","04",""
"11207","112","BLEU ET ASSIMILES             ","07",""
"11205","112","EMMENTAL ET ASSIMILES         ","05",""
"31309","313","ACC.PREPARATION PATISSERIE    ","09",""
"11201","112","PATES MOLLES                  ","01",""
"23901","239","HUMIDE CHIEN                  ","01",""
"26101","261","COLA                          ","01",""
"22302","223","AUX OEUFS                     ","02",""
"20103","201","SPECIALITES                   ","03",""
"28802","288","HYGIENE                       ","02",""
"20305","203","BISCUITS SECS                 ","05",""
"21102","211","NOIR A CROQUER & NOIR DEGUST. ","02",""
"08405","084","AUTRES LEGUMES NATURES SURGEL.","05",""
"03104","031","SAUCISSON CUIT                ","04",""
"11023","110","ROQUEFORT                     ","23",""
"29401","294","EMBALLAGE BOULANGERIE/PATISSER","01",""
"03303","033","SALADE ET CRUDITE             ","03",""
"07104","071","AUTRES DECOUPES               ","04",""
"02209","022","FROMAGES A CUISINER           ","09",""
"00405","004","SPECIALITES                   ","05",""
"18602","186","LEGUMES                       ","02",""
"23104","231","VINAIGRETTES                  ","04",""
"16203","162","MINI VIENNOISERIE             ","03",""
"23409","234","SALSIFIS                      ","09",""
"21107","211","SPECIALITES                   ","07",""
"02205","022","CHEVRES ET BREBIS             ","05",""
"20502","205","EXTRUDES                      ","02",""
"02203","022","PATE PRESSEE CUITE            ","03",""
"20202","202","PANIFICATION SEMI-FRAICHE     ","02",""
"28404","284","COTON                         ","04",""
"31502","315","BOITES HERMETIQUES            ","02",""
"31901","319","PLATS & ART. DE CONGELATION   ","01",""
"18506","185","OLIVES , AROMATES , CONDIMENTS","06",""
"23707","237","PLAT EXOTIQUE                 ","07",""
"18504","185","CRUDITES                      ","04",""
"21207","212","PETITE CONFISERIE             ","07",""
"28306","283","TISSUS ET TAMPONS             ","06",""
"00203","002","CREME                         ","03",""
"21702","217","POUDRES                       ","02",""
"23905","239","SEC CHAT                      ","05",""
"27001","270","GIN                           ","01",""
"20701","207","CAFES SOLUBLES                ","01",""
"23805","238","LAIT MATERNISE                ","05",""
"23807","238","BOISSONS                      ","07",""
"06601","066","BOEUF                         ","01",""
"08002","080","PIZZA SURGELEE                ","02",""
"26303","263","EAUX AROMATISEES              ","03",""
"00101","001","NATURE                        ","01",""
"06802","068","PORC                          ","02",""
"16301","163","INDIVIDUELLE                  ","01",""
"23201","232","COMPOTE                       ","01",""
"21918","219","COMPLEMENTS NUTRITIONNELS     ","18",""
"28804","288","ACCESSOIRES ET DIVERS         ","04",""
"23803","238","FARINE                        ","03",""
"08801","088","INDUSTRIE ALI                 ","01",""
"26103","261","SODA                          ","03",""
"22105","221","EPAISSISSANTS                 ","05",""
"22305","223","SAUCES TOMATES CHAUDES        ","05",""
"23806","238","BISCUITS                      ","06",""
"23710","237","BASE DE PATE                  ","10",""
"11208","112","PIECES ( CHEVRES,BREBIS,....) ","08",""
"28211","282","METAUX                        ","11",""
"28203","282","NETTOYANTS MENAGERS           ","03",""
"22706","227","SAUCES CHAUDES SANS TOMATE    ","06",""
"26610","266","AUTRES AOC                    ","10",""
"02204","022","PATE PRESSEE NON CUITE        ","04",""
"30801","308","GANTS                         ","01",""
"10005","100","JAMBONS ET SALAISONS SECS     ","05",""
"11206","112","ROQUEFORT                     ","06",""
"21920","219","SANS GLUTEN                   ","20",""
"23401","234","HARICOTS VERTS                ","01",""
"09203","092","SPECIALITE A PARTAGER         ","03",""
"08603","086","VIENNOISERIE                  ","03",""
"35707","357","BASSE COUR                    ","07",""
"28702","287","SHAMPOOINGS ADULTES           ","02",""
"26106","261","BOISSON AUX FRUITS PLATE      ","06",""
"28703","287","SOINS DU CHEVEUX              ","03",""
"26501","265","VINS D'ITALIE                 ","01",""
"21915","219","BOISSONS ET JUS               ","15",""
"00105","001","A BASE DE SOJA                ","05",""
"01601","016","BEURRE 82% MG                 ","01",""
"18202","182","ABRICOTS                      ","02",""
"29901","299","SAC DE SORTIE DE CAISSE       ","01",""
"03308","033","SNACK                         ","08",""
"08003","080","QUICHES TARTES SURGELEES      ","03",""
"09001","090","CREME GLACEE                  ","01",""
"13607","136","AUTRES                        ","07",""
"22405","224","EXOTIQUE                      ","05",""
"18204","182","FIGUES                        ","04",""
"00206","002","FLAN NAPPE                    ","06",""
"23301","233","ANANAS                        ","01",""
"26604","266","BEAUJOLAIS                    ","04",""
"09106","091","GLACE INDIVIDUELLE            ","06",""
"35701","357","OISELLERIE                    ","01",""
"28204","282","EAU DE JAVEL                  ","04",""
"23416","234","AUTRES CHAMPIGNONS            ","16",""
"31005","310","VERRES A PIEDS                ","05",""
"21202","212","SACHETS CARAMEL               ","02",""
"22501","225","LENTILLES                     ","01",""
"21904","219","PETIT DEJEUNER                ","04",""
"22502","225","HARICOTS                      ","02",""
"08601","086","PATISSERIE SALEE              ","01",""
"22704","227","SAUCES EMULSIONNEES           ","04",""
"22703","227","MAYONNAISE                    ","03",""
"22503","225","POIS                          ","03",""
"23002","230","TOURNESOL                     ","02",""
"08205","082","VOLAILLE DIV DECOUPE          ","05",""
"21403","214","GATEAUX EXPRESS               ","03",""
"04406","044","FILET DE POISSON              ","06",""
"20204","202","SPECIALITES (PAINS SPECIAUX)  ","04",""
"20602","206","GRAINS                        ","02",""
"22403","224","LONG PRETRAITE                ","03",""
"22401","224","ROND                          ","01",""
"03304","033","PRODUITS ELABORES PANES       ","04",""
"23502","235","MAQUEREAUX                    ","02",""
"20301","203","BISCUITS AUX OEUFS            ","01",""
"11003","110","MUNSTER/PT LEVEQUE/MAROILLE/  ","03",""
"28501","285","EAUX DE COLOGNE               ","01",""
"03205","032","CHORIZO                       ","05",""
"23708","237","DESHYDRATE                    ","08",""
"10507","105","AUTRES PROD.CHARCUTERIE       ","07",""
"10501","105","JAMBON CUIT                   ","01",""
"08102","081","SAUMON FUME/MARINE            ","02",""
"20506","205","AUTRES                        ","06",""
"31705","317","RANGEMENT PENDERIE            ","05",""
"30002","300","PETITE QUINCAILLERIE          ","02",""
"08103","081","POISSON CUIT                  ","03",""
"20504","205","CONDIMENTS                    ","04",""
"00207","002","COMPOTE ET CONFITURE FRAICHE  ","07",""
"32204","322","DESSIN                        ","04",""
"28502","285","EAUX DE TOILETTE              ","02",""
"05704","057","POULET ROTI                   ","04",""
"21206","212","AUTRES BONBONS SACHETS ET BTE ","06",""
"11202","112","HOLLANDES ET PETITES MEULES   ","02",""
"31407","314","MISE EN BOCAUX                ","07",""
"23902","239","HUMIDE CHAT                   ","02",""
"08701","087","FRUITS                        ","01",""
"04302","043","BEURRES                       ","02",""
"21211","212","DIVERS                        ","11",""
"20102","201","PAIN SUEDOIS                  ","02",""
"03105","031","PATE                          ","05",""
"21704","217","EDULCORANTS DE SYNTHESE       ","04",""
"23404","234","HARICOTS BLANCS               ","04",""
"11020","110","BEAUFORT ET ABONDANCE         ","20",""
"28701","287","MAINTIEN DE LA COIFFURE       ","01",""
"10020","100","RILLETTES                     ","20",""
"16103","161","PAINS CAPMPAGNE               ","03",""
"03305","033","ENTREES                       ","05",""
"36607","366","HALOGENE                      ","07",""
"26701","267","CHAMPAGNES                    ","01",""
"06705","067","CHAIR                         ","05",""
"06712","067","AUTRES                        ","12",""
"06001","060","RACE A VIANDE                 ","01",""
"00103","001","FRUIT ET PULPE                ","03",""
"23419","234","MAIS                          ","19",""
"00102","001","AROMATISE                     ","02",""
"03106","031","RILLETTES                     ","06",""
"28704","287","COLORATION                    ","04",""
"22601","226","BOUILLON                      ","01",""
"04203","042","CRUSTACES ET COQUILLAGES      ","03",""
"06402","064","LABEL                         ","02",""
"21902","219","PANIFICATION                  ","02",""
"28302","283","INSECTICIDES                  ","02",""
"22603","226","DESHYDRATE                    ","03",""
"00302","003","AROMATISES                    ","02",""
"26809","268","COCKTAILS                     ","09",""
"11029","110","CHEVRES A DECOUPER            ","29",""
"08602","086","PATISSERIE SUCREE MINI        ","02",""
"29101","291","EMBALLAGE BOUCHERIE           ","01",""
"05001","050","STANDARD                      ","01",""
"05401","054","CAILLES                       ","01",""
"00202","002","GELIFIES AVEC CREME           ","02",""
"10503","105","SAUCISSON SEC                 ","03",""
"26806","268","VINS DE LIQUEUR               ","06",""
"06004","060","UVC PREEMBALLEE SOUS ATMOSPHER","04",""
"21104","211","LAIT+INGREDIENTS              ","04",""
"80101","801","PREPA.CULINAIRE               ","01",""
"27103","271","ALCOOLS DE GRAINS             ","03",""
"31301","313","PETITS USTENSILES CUISINE     ","01",""
"05604","056","AUTRES                        ","04",""
"23709","237","BARQUETTE                     ","09",""
"06710","067","SAUCES                        ","10",""
"23425","234","POIS CAROTTES                 ","25",""
"35706","357","LITIERES CHAT                 ","06",""
"32803","328","COLLE/ADHESIF/ETIQUETTE       ","03",""
"01701","017","VEGETALE NORMALE 82%MG        ","01",""
"13905","139","PAUPIETTE                     ","05",""
"20603","206","DECAFEINE                     ","03",""
"10021","100","PATES DE TETE ET LANGUES      ","21",""
"21502","215","FRUITS SECS ET CONFITS        ","02",""
"28208","282","VITRES                        ","08",""
"09002","090","SORBET                        ","02",""
"04401","044","SOUPE POISSONS                ","01",""
"03301","033","PRODUIT COCKTAIL              ","01",""
"21503","215","DECOR A PATISSERIE            ","03",""
"36701","367","ROBINETTERIE                  ","01",""
"08105","081","ESCARGOT GRENOUILLE SURGELES  ","05",""
"08302","083","POMMES NOISETTE               ","02",""
"28402","284","ESSUIE TOUT                   ","02",""
"20303","203","ACCOMPAGNEMENTS               ","03",""
"10002","100","JAMBON CUIT                   ","02",""
"18206","182","AUTRES FRUITS SEC             ","06",""
"23422","234","ARTICHAUTS                    ","22",""
"10603","106","CHARCUTERIE PATISSIERE        ","03",""
"26904","269","BRANDY ET MARCS               ","04",""
"06105","061","UVC PREEMBALLEE SOUS ATMOSPHER","05",""
"21103","211","LAIT                          ","03",""
"28604","286","BEBE                          ","04",""
"23101","231","D'ALCOOL                      ","01",""
"23102","231","DE VIN                        ","02",""
"00104","001","A BOIRE                       ","04",""
"21401","214","A CONSOMMER                   ","01",""
"10302","103","AUTRES PRODUITS ROTIS         ","02",""
"72104","721","BAVOIRS                       ","04",""
"28202","282","LAVE VAISSELLE                ","02",""
"31104","311","COMPLEMENT VAISSELLE          ","04",""
"00501","005","EPAISSE                       ","01",""
"23414","234","TOMATES                       ","14",""
"04101","041","SAUMON FUME                   ","01",""
"23105","231","SAUCES EMULSIONNEES           ","05",""
"02301","023","CUBE APERITIF                 ","01",""
"00208","002","AUTRES DESSERTS               ","08",""
"22702","227","MOUTARDES                     ","02",""
"22705","227","KETCHUP                       ","05",""
"22707","227","AUTRES SAUCES                 ","07",""
"05710","057","AUTRES                        ","10",""
"18502","185","SALADES BOUQUETS              ","02",""
"03109","031","CHARCUTERIE FRAICHE ET A CUIRE","09",""
"26601","266","ALSACE                        ","01",""
"04403","044","SURIMI                        ","03",""
"23506","235","SALADES DE POISSON            ","06",""
"32201","322","ECRITURE CRAYON               ","01",""
"10107","101","TRAITEUR DE LA MER            ","07",""
"26807","268","AMERS BITTERS GENTIANES       ","07",""
"01703","017","ALLEGE MIXTE CUISINABLE 60%MG ","03",""
"23103","231","SPECIAUX                      ","03",""
"26802","268","VINS DOUX NATURELS            ","02",""
"10105","101","CHARCUTERIE PATISSIERE        ","05",""
"29601","296","EMBALLAGE TRAITEUR/CHARC/FROM ","01",""
"16601","166","GALETTE ROIS                  ","01",""
"22801","228","GROS SEL                      ","01",""
"28301","283","DESODORISANTS                 ","01",""
"23601","236","PATES                         ","01",""
"28104","281","SOINS DU LINGE                ","04",""
"08503","085","A BASE DE PATE                ","03",""
"16205","162","AUTRES VIENNOISERIE           ","05",""
"26205","262","CIDRES                        ","05",""
"06701","067","SAUCISSERIE                   ","01",""
"01901","019","UHT + STERILISE               ","01",""
"34401","344","ECRITURE                      ","01",""
"23408","234","CELERIS                       ","08",""
"28205","282","SOLS                          ","05",""
"11209","112","AUTRES CREMERIES              ","09",""
"22802","228","SEL FIN                       ","02",""
"08504","085","EXOTIQUE                      ","04",""
"23418","234","AUTRES LEGUMES                ","18",""
"03103","031","PRODUIT COCKTAIL              ","03",""
"23402","234","HARICOTS BEURRES              ","02",""
"10019","100","PATES                         ","19",""
"10009","100","SALAISON CUITE                ","09",""
"11019","110","EMMENTAL                      ","19",""
"28103","281","ASSOUPLISSANTS                ","03",""
"32805","328","MESURE                        ","05",""
"13901","139","SAUCISSERIE                   ","01",""
"09201","092","COUPE                         ","01",""
"26804","268","APERITIFS A BASE DE VIN       ","04",""
"30804","308","BROSSERIE                     ","04",""
"31503","315","ARTICLES DE TABLE PLASTIQUE   ","03",""
"16101","161","PAIN BLANC                    ","01",""
"16105","161","PAINS SPECIAUX                ","05",""
"03307","033","CHARCUTERIE PATISSIERE        ","07",""
"04102","041","AUTRES POISSONS FUMES         ","02",""
"21601","216","LAIT CONCENTRE SUCRE          ","01",""
"16304","163","PATISSERIES A PARTAGER        ","04",""
"26202","262","BIERES SANS ALCOOL ET LIGHT   ","02",""
"09104","091","POT                           ","04",""
"09103","091","CONE                          ","03",""
"20703","207","CHICOREE                      ","03",""
"16202","162","PAINS AU CHOCOLAT             ","02",""
"23001","230","ARACHIDE                      ","01",""
"10602","106","SALADES                       ","02",""
"23407","234","POIS CHICHES                  ","07",""
"10301","103","VOLAILLES ROTIES              ","01",""
"28212","282","ENTRETIEN DES MACHINES        ","12",""
"21912","219","PLATS CUISINES                ","12",""
"23504","235","FRUITS DE MER                 ","04",""
"10016","100","CHOUCROUTE                    ","16",""
"10112","101","VIANDES FROIDES               ","12",""
"11018","110","RACLETTES                     ","18",""
"10013","100","SAUCISSES CUITES              ","13",""
"21101","211","PATISSIER                     ","01",""
"26702","267","MOUSSEUX ET AUTRES PETILLANTS ","02",""
"36901","369","ADJUVANTS                     ","01",""
"21909","219","CONFITURES ET MIELS           ","09",""
"29905","299","PINCES A ETIQUETER ETIQUETTES ","05",""
"32603","326","ADMINISTRATIF REPROGRAPHIE    ","03",""
"10103","101","SALADES ET CRUDITES           ","03",""
"21603","216","LAIT EN POUDRE                ","03",""
"23424","234","MELANGES                      ","24",""
"06007","060","VIANDE DE REFORME ""CHR""       ","07",""
"36102","361","TRINGLERIE FENETRE            ","02",""
"10024","100","BOUDINS                       ","24",""
"62601","626","MI CHAUSSETTE INTARSIA        ","01",""
"28307","283","PRODUITS D'ALLUMAGE           ","07",""
"11001","110","BRIES/CAMEMBERTS/COULOMIERS   ","01",""
"20604","206","NAPOLITAIN                    ","04",""
"23604","236","AUTRES                        ","04",""
"20802","208","PULVERISE                     ","02",""
"10604","106","PLATS CUISINES                ","04",""
"02208","022","PATES FRAICHES                ","08",""
"06201","062","ETRANGER                      ","01",""
"16507","165","PATISSERIE SECHE DU MONDE     ","07",""
"37403","374","FONCTIONNEMENT                ","03",""
"06005","060","UVC PREEMBALLEE SOUS VIDE     ","05",""
"30405","304","ECLAIRAGE PORTATIF            ","05",""
"11090","110","COMMANDE CLIENT FROMAGE       ","90",""
"26810","268","PRODUITS POUR COCKTAILS       ","10",""
"28801","288","PANSEMENTS                    ","01",""
"31404","314","POUBELLES                     ","04",""
"36402","364","ACCESSOIRES WC                ","02",""
"36404","364","ACCESSOIRES SALLE DE BAIN     ","04",""
"23704","237","QUENELLES                     ","04",""
"11007","110","MIMOLETTE                     ","07",""
"16106","161","PAINS VIENNOIS                ","06",""
"05203","052","DECOUPE                       ","03",""
"35601","356","SUPPORTS DE CULTURE           ","01",""
"30803","308","TEXTILE ENTRETIEN             ","03",""
"04402","044","ACCOMPAGNEMENTS               ","02",""
"11017","110","PYRENEES PUR BREBIS           ","17",""
"03108","031","SALAISON ET FUMAISON          ","08",""
"23415","234","CHAMPIGNON DE PARIS           ","15",""
"08802","088","PATISSERIE                    ","02",""
"02107","021","EN CAGE                       ","07",""
"72102","721","TETINES / SUCETTES            ","02",""
"79027","790","SEMELLES                      ","27",""
"21602","216","LAIT CONCENTRE NON SUCRE      ","02",""
"03102","031","SAUCISSE CUITE                ","02",""
"21911","219","HUILE/VINAIGRE/CONDIMENTS     ","11",""
"21106","211","BLANC                         ","06",""
"23505","235","DIVERS                        ","05",""
"22605","226","CROUTONS                      ","05",""
"64600","646","BAS FIN                       ","00",""
"15702","157","POISSON COUPE (DARNE/PAVE)    ","02",""
"26104","261","TONIC BITTERS                 ","04",""
"06501","065","CHEVAL                        ","01",""
"34509","345","CHARBON DE BOIS               ","09",""
"18212","182","MELANGES EXOTIQUE             ","12",""
"11026","110","AUTRES PATES PERSILLEES       ","26",""
"72204","722","ACCESSOIRES MEDICAUX          ","04",""
"30901","309","CONTENANT CAFE ET DEJEUNER    ","01",""
"28304","283","EMBALLAGES MENAGERS           ","04",""
"11022","110","FROMAGES SUISSES              ","22",""
"29301","293","EMBALLAGE POISSONNERIE        ","01",""
"30201","302","COLLES BRICO                  ","01",""
"11032","110","FONDUES                       ","32",""
"80001","800","CAFETIERE                     ","01",""
"13601","136","POULET                        ","01",""
"29903","299","HYGIENE                       ","03",""
"02105","021","OEUFS BIO                     ","05",""
"21705","217","ALLEGE                        ","05",""
"03110","031","CHARCUTERIE DE VOLAILLE       ","10",""
"28209","282","MEUBLES                       ","09",""
"23804","238","POTAGE                        ","04",""
"05707","057","MAGRETS FUMES/SECHES          ","07",""
"00502","005","FLUIDE                        ","02",""
"11030","110","MI CHEVRE A DECOUPER          ","30",""
"16302","163","TARTES A PARTAGER             ","02",""
"03314","033","PATE MENAGERE                 ","14",""
"30103","301","FIL ET CABLE                  ","03",""
"18511","185","SALADES DE FRUITS             ","11",""
"00402","004","PATE LISSE FRUITEE ET AROMATIS","02",""
"18207","182","MELANGES FRUITS SEC           ","07",""
"32203","322","ECRITURE EFFACAGE             ","03",""
"00403","004","CAMPAGNE                      ","03",""
"16501","165","PETITS FOURS                  ","01",""
"20302","203","GAUFRETTES                    ","02",""
"15706","157","PRODUITS ELABORES             ","06",""
"03111","031","FOIE GRAS                     ","11",""
"23426","234","PETIT POIS                    ","26",""
"23405","234","MARRONS                       ","05",""
"28401","284","PAPIER TOILETTE               ","01",""
"23203","232","GELEE                         ","03",""
"23205","232","CREME DE FRUIT                ","05",""
"28503","285","PARFUMS                       ","03",""
"16204","162","BRIOCHERIE                    ","04",""
"08408","084","PUREE SURGELEE                ","08",""
"26805","268","PORTO                         ","05",""
"30001","300","OUTILLAGE A MAIN              ","01",""
"03315","033","DESSERT                       ","15",""
"23413","234","EPINARDS                      ","13",""
"28303","283","CIRAGES                       ","03",""
"30009","300","SERRURERIE SECURITE           ","09",""
"21303","213","BARRES CROUSTILLANTES         ","03",""
"00802","008","PASTEURISE                    ","02",""
"20203","202","PANIFICATION SUCREE           ","03",""
"21301","213","BOUCHEE ROCHER GRIOTTE        ","01",""
"30702","307","ACCESSOIRES                   ","02",""
"10104","101","TARTES ET ASSIMILES           ","04",""
"35702","357","RONGEURS                      ","02",""
"23403","234","FLAGEOLETS                    ","03",""
"23410","234","CHOUX DE BRUXELLES            ","10",""
"23417","234","SALADES                       ","17",""
"16104","161","PAINS BIOLOGIQUES             ","04",""
