"4-22011","022","PATE MOLLE CROUTE FLEURIE     ","001"
"4-22022","022","PATE MOLLE CROUTE LAVEE/MIXTE ","002"
"4-22033","022","PATE PRESSEE CUITE            ","003"
"4-22044","022","PATE PRESSEE NON CUITE        ","004"
"4-22055","022","CHEVRES ET BREBIS             ","005"
"4-22066","022","PATE PERSILLEE                ","006"
"4-22077","022","FROMAGES FONDUS               ","007"
"4-22088","022","PATES FRAICHES                ","008"
"4-22099","022","FROMAGES A CUISINER           ","009"
"4-221010","022","SPECIALITES ET AUTRES         ","010"
"4-221111","022","FROMAGE FRAIS EMBALLE         ","011"
"4-221212","022","FROMAGE A LA CARTE            ","012"
"4-23011","023","CUBE APERITIF                 ","001"
"4-29033","029","AUTRES                        ","003"
"4-31011","031","JAMBON CUIT ET EPAULE         ","001"
"4-31022","031","SAUCISSE CUITE                ","002"
"4-31033","031","PRODUIT COCKTAIL              ","003"
"4-31044","031","SAUCISSON CUIT                ","004"
"4-31055","031","PATE                          ","005"
"4-31066","031","RILLETTES                     ","006"
"4-31077","031","TRANCHE SEC, CRU, OU CUIT     ","007"
"4-31088","031","SALAISON ET FUMAISON          ","008"
"4-31099","031","CHARCUTERIE FRAICHE ET A CUIRE","009"
"4-311010","031","CHARCUTERIE DE VOLAILLE       ","010"
"4-311111","031","FOIE GRAS                     ","011"
"4-311212","031","PIECE PORC CUIT               ","012"
"4-311313","031","SAINDOUX                      ","013"
"4-32011","032","JAMBON SEC                    ","001"
"4-32022","032","SAUCISSON SEC PUR PORC        ","002"
"4-32033","032","SAUCISSE SECHE PUR PORC       ","003"
"4-32044","032","SAUCISSE ET SAUCISSON MELANGE ","004"
"4-32055","032","CHORIZO                       ","005"
"4-33011","033","PRODUIT COCKTAIL              ","001"
"4-33022","033","POTAGE ET SOUPE               ","002"
"4-33033","033","SALADE ET CRUDITE             ","003"
"4-33044","033","PRODUITS ELABORES PANES       ","004"
"4-33055","033","ENTREES                       ","005"
"4-33066","033","TARTE SALEE                   ","006"
"4-33077","033","CHARCUTERIE PATISSIERE        ","007"
"4-33088","033","SNACK                         ","008"
"4-33099","033","QUENELLE                      ","009"
"4-331010","033","PATE FRAICHE                  ","010"
"4-331212","033","PLAT PREPARE                  ","012"
"4-331414","033","PATE MENAGERE                 ","014"
"4-331515","033","DESSERT                       ","015"
"4-34011","034","CHARCUTERIE HALLAL            ","001"
"4-34022","034","CHARCUTERIE CASHER            ","002"
"4-41011","041","SAUMON FUME                   ","001"
"4-41022","041","AUTRES POISSONS FUMES         ","002"
"4-41033","041","POISSON SALE                  ","003"
"4-42011","042","ANCHOIS                       ","001"
"4-42022","042","AUTRES POISSONS MARINES       ","002"
"4-42033","042","CRUSTACES ET COQUILLAGES      ","003"
"4-43011","043","OEUFS DE POISSONS             ","001"
"4-43022","043","BEURRES                       ","002"
"4-43033","043","BLINIS                        ","003"
"4-43044","043","PATES DE POISSONS             ","004"
"4-44011","044","SOUPE POISSONS                ","001"
"4-44022","044","ACCOMPAGNEMENTS               ","002"
"4-44033","044","SURIMI                        ","003"
"4-44044","044","SALADE DE LA MER              ","004"
"4-44055","044","PLATS PREPARES                ","005"
"4-44066","044","FILET DE POISSON              ","006"
"4-50011","050","STANDARD                      ","001"
"4-50022","050","CERTIFIE                      ","002"
"4-50033","050","FERMIER                       ","003"
"4-50044","050","COQUELET                      ","004"
"4-50055","050","POULE                         ","005"
"4-50077","050","CHAPON                        ","007"
"4-50088","050","DECOUPE                       ","008"
"4-51011","051","STANDARDS                     ","001"
"4-51033","051","DECOUPE                       ","003"
"4-52022","052","CANETTE                       ","002"
"4-52033","052","DECOUPE                       ","003"
"4-53022","053","FERMIERE                      ","002"
"4-54011","054","CAILLES                       ","001"
"4-55011","055","STANDARD                      ","001"
"4-56011","056","ABATS DE POULET               ","001"
"4-56022","056","ABATS DE CANARD               ","002"
"4-56033","056","LAPIN                         ","003"
"4-56044","056","AUTRES                        ","004"
"4-57011","057","BROCHETTE                     ","001"
"4-57022","057","SAUCISSE                      ","002"
"4-57033","057","POULET FUME                   ","003"
"4-57044","057","POULET ROTI                   ","004"
"4-57055","057","ROTIS CUITS                   ","005"
"4-57066","057","FARCIS                        ","006"
"4-57077","057","MAGRETS FUMES/SECHES          ","007"
"4-57099","057","CONFIT                        ","009"
"4-571010","057","AUTRES                        ","010"
"4-58011","058","ALIMENTS POUR ANIMAUX         ","001"
"4-60011","060","RACE A VIANDE                 ","001"
"4-60044","060","UVC PREEMBALLEE SOUS ATMOSPHER","004"
"4-60055","060","UVC PREEMBALLEE SOUS VIDE     ","005"
"4-60077","060","VIANDE DE REFORME ""CHR""       ","007"
"4-61011","061","VEAU STANDARD                 ","001"
"4-61022","061","VEAU DE MARQUE                ","002"
"4-61044","061"," VEAU LABEL                   ","004"
"4-61055","061","UVC PREEMBALLEE SOUS ATMOSPHER","005"
"4-61066","061","UVC PREEMBALLEE SOUS VIDE     ","006"
"4-62011","062","ETRANGER                      ","001"
"4-62033","062","LABEL                         ","003"
"4-64011","064","STANDARD                      ","001"
"4-64022","064","LABEL                         ","002"
"4-65011","065","CHEVAL                        ","001"
"4-65022","065","UVC PREEMBALLEE SOUS VIDE     ","002"
"4-66011","066","BOEUF                         ","001"
"4-66022","066","ASSAISONNE                    ","002"
"4-66033","066","PROTEINE                      ","003"
"4-66044","066","AUTRES VIANDES                ","004"
"4-67011","067","SAUCISSERIE                   ","001"
"4-67022","067","PRODUITS ELABORES A GRILLER   ","002"
"4-67033","067","SNACK                         ","003"
"4-67044","067","ROTIS                         ","004"
"4-67055","067","CHAIR                         ","005"
"4-67088","067","PRODUITS DE PORC SALE         ","008"
"4-671010","067","SAUCES                        ","010"
"4-671212","067","AUTRES                        ","012"
"4-68011","068","BOEUF                         ","001"
"4-68022","068","PORC                          ","002"
"4-68033","068","VEAU                          ","003"
"4-68044","068","AGNEAU                        ","004"
"4-69011","069","BISON                         ","001"
"4-69033","069","AUTRES                        ","003"
"4-70033","070","MIXTE                         ","003"
"4-71011","071","DECOUPE DINDE                 ","001"
"4-71022","071","DECOUPE POULET                ","002"
"4-71033","071","DECOUPE AUTRUCHE              ","003"
"4-71044","071","AUTRES DECOUPES               ","004"
"4-80011","080","POTAGE SURGELE                ","001"
"4-80022","080","PIZZA SURGELEE                ","002"
"4-80033","080","QUICHES TARTES SURGELEES      ","003"
"4-80044","080","CREPES SURGELEES              ","004"
"4-80055","080","SNACKS SURGELES               ","005"
"4-81011","081","PREPARATION BASE POISSON      ","001"
"4-81022","081","SAUMON FUME/MARINE            ","002"
"4-81033","081","POISSON CUIT                  ","003"
"4-81044","081","CRUSTACE COQUILLAG. MOLLU. SRG","004"
"4-81055","081","ESCARGOT GRENOUILLE SURGELES  ","005"
"4-81066","081","COQUILLE CUISINEE             ","006"
"4-82011","082","VIANDE PORC/PORCELET          ","001"
"4-82022","082","VOLAILLES DIVERSES ENTIERES   ","002"
"4-82033","082","POULET DECOUPE                ","003"
"4-82044","082","DINDE DECOUPE                 ","004"
"4-82055","082","VOLAILLE DIV DECOUPE          ","005"
"4-82801801","082","VIANDE PORC/PORCELET","801"
"4-82802802","082","VOLAILLES DIVERSES ENTIERES","802"
"4-82803803","082","POULET DECOUPE","803"
"4-82804804","082","POULET DECOUPE","804"
"4-82805805","082","VOLAILLE DIV DECOUPE","805"
"4-82807807","082","CHARCUTERIE","807"
"4-82808808","082","VIANDE OVINE","808"
"4-82809809","082","VIANDE DE VEAU","809"
"4-82810810","082","POULETS ENTIERS","810"
"4-83011","083","FRITES SURGELEES              ","001"
"4-83022","083","POMMES NOISETTE               ","002"
"4-83033","083","POMME RISSOLEE & SAUTEE SURGEL","003"
"4-83044","083","AUTRES GARNITURES SURGELEES   ","004"
"4-84011","084","HARICOTS VERTS                ","001"
"4-84022","084","EPINARDS                      ","002"
"4-84033","084","PETIT POIS                    ","003"
"4-84044","084","CHOUX                         ","004"
"4-84055","084","AUTRES LEGUMES NATURES SURGEL.","005"
"4-84066","084","MELANGE DE LEGUMES SURGELE    ","006"
"4-84077","084","LEGUME CUISINE SURGELE        ","007"
"4-84088","084","PUREE SURGELEE                ","008"
"4-84099","084","CHAMPIGNON SURGELE            ","009"
"4-85011","085","A BASE DE VIANDE              ","001"
"4-85022","085","A BASE DE POISSON             ","002"
"4-85033","085","A BASE DE PATE                ","003"
"4-85044","085","EXOTIQUE                      ","004"
"4-86011","086","PATISSERIE SALEE              ","001"
"4-86022","086","PATISSERIE SUCREE MINI        ","002"
"4-86033","086","VIENNOISERIE                  ","003"
"4-87011","087","FRUITS                        ","001"
"4-88011","088","INDUSTRIE ALI                 ","001"
"4-88022","088","PATISSERIE                    ","002"
"4-88033","088","FROMAGES                      ","003"
"4-90011","090","CREME GLACEE                  ","001"
"4-90022","090","SORBET                        ","002"
"4-90033","090","TYPE HAAGEN DAZS              ","003"
"4-91011","091","BATONNET CREME GLACEE         ","001"
"4-91022","091","GLACE A L'EAU                 ","002"
"4-91033","091","CONE                          ","003"
"4-91044","091","POT                           ","004"
"4-91055","091","BARRE GLACEE                  ","005"
"4-91066","091","GLACE INDIVIDUELLE            ","006"
"4-92011","092","COUPE                         ","001"
"4-92022","092","PORTION                       ","002"
"4-92033","092","SPECIALITE A PARTAGER         ","003"
"4-100011","100","EPAULE                        ","001"
"4-100022","100","JAMBON CUIT                   ","002"
"4-100044","100","JAMBONNEAUX CUITS             ","004"
"4-100055","100","JAMBONS ET SALAISONS SECS     ","005"
"4-100066","100","SAUCISSONS SECS               ","006"
"4-100077","100","SAUCISSONS SECS PIMENTES      ","007"
"4-100088","100","SALAISON CRUE                 ","008"
"4-100099","100","SALAISON CUITE                ","009"
"4-1001010","100","FUMEE CRUE                    ","010"
"4-1001111","100","FUMEE CUITE                   ","011"
"4-1001212","100","SAUCISSERIE FUMEE             ","012"
"4-1001313","100","SAUCISSES CUITES              ","013"
"4-1001414","100","ANDOUILLETTES                 ","014"
"4-1001515","100","ANDOUILLES                    ","015"
"4-1001616","100","CHOUCROUTE                    ","016"
"4-1001717","100","SAUCISSONS A L AIL            ","017"
"4-1001818","100","MORTADELLES/ROULADES/BALLOTINE","018"
"4-1001919","100","PATES                         ","019"
"4-1002020","100","RILLETTES                     ","020"
"4-1002121","100","PATES DE TETE ET LANGUES      ","021"
"4-1002424","100","BOUDINS                       ","024"
"4-1002525","100","SAUCISSERIE FRAICHE           ","025"
"4-1008080","100","STAND ANIMATION CHARC. TRAIT. ","080"
"4-101011","101","PRODUITS COCKTAIL             ","001"
"4-101022","101","ENTREES FROIDES               ","002"
"4-101033","101","SALADES ET CRUDITES           ","003"
"4-101044","101","TARTES ET ASSIMILES           ","004"
"4-101055","101","CHARCUTERIE PATISSIERE        ","005"
"4-101077","101","TRAITEUR DE LA MER            ","007"
"4-1011010","101","PRODUITS ASIATIQUES           ","010"
"4-1011212","101","VIANDES FROIDES               ","012"
"4-1011313","101","PLATS PREPARES                ","013"
"4-1011818","101","TRAITEUR FRAIS EMBALLE        ","018"
"4-102011","102","PIZZA RONDE                   ","001"
"4-102033","102","AUTRES PIZZA ET QUICHE        ","003"
"4-103011","103","VOLAILLES ROTIES              ","001"
"4-103022","103","AUTRES PRODUITS ROTIS         ","002"
"4-104022","104","SANDWICH FOCACCIA             ","002"
"4-104055","104","SALE                          ","005"
"4-105011","105","JAMBON CUIT                   ","001"
"4-105022","105","JAMBON SEC                    ","002"
"4-105033","105","SAUCISSON SEC                 ","003"
"4-105044","105","SALAISON CRUE                 ","004"
"4-105055","105","SALAISON CUITE                ","005"
"4-105066","105","PATES / RILLETTES             ","006"
"4-105077","105","AUTRES PROD.CHARCUTERIE       ","007"
"4-106022","106","SALADES                       ","002"
"4-106033","106","CHARCUTERIE PATISSIERE        ","003"
"4-106044","106","PLATS CUISINES                ","004"
"4-108011","108","LES ENTREES FRAICHEUR         ","001"
"4-108022","108","LES SNACKS                    ","002"
"4-108044","108","LES DESSERTS                  ","004"
"4-108077","108","LES MENUS                     ","007"
"4-110011","110","BRIES/CAMEMBERTS/COULOMIERS   ","001"
"4-110022","110","TOMES                         ","002"
"4-110033","110","MUNSTER/PT LEVEQUE/MAROILLE/  ","003"
"4-110044","110","SAINT PAULIN                  ","004"
"4-110055","110","EDAM                          ","005"
"4-110066","110","GOUDA                         ","006"
"4-110077","110","MIMOLETTE                     ","007"
"4-110088","110","HOLLANDE                      ","008"
"4-110099","110","PETITES MEULES                ","009"
"4-1101010","110","REBLOCHONS                    ","010"
"4-1101111","110","TOMMES DE SAVOIE              ","011"
"4-1101212","110","MORBIER                       ","012"
"4-1101313","110","CANTAL                        ","013"
"4-1101414","110","SAINT NECTAIRE                ","014"
"4-1101515","110","PYRENEES VACHE                ","015"
"4-1101717","110","PYRENEES PUR BREBIS           ","017"
"4-1101818","110","RACLETTES                     ","018"
"4-1101919","110","EMMENTAL                      ","019"
"4-1102020","110","BEAUFORT ET ABONDANCE         ","020"
"4-1102121","110","COMTE                         ","021"
"4-1102222","110","FROMAGES SUISSES              ","022"
"4-1102323","110","ROQUEFORT                     ","023"
"4-1102525","110","BLEU D AUVERGNE               ","025"
"4-1102626","110","AUTRES PATES PERSILLEES       ","026"
"4-1102727","110","FROMAGES ITALIENS             ","027"
"4-1102828","110","FROMAGES D EUROPE             ","028"
"4-1102929","110","CHEVRES A DECOUPER            ","029"
"4-1103030","110","MI CHEVRE A DECOUPER          ","030"
"4-1103131","110","SPECIALITES NUES PIECE        ","031"
"4-1103232","110","FONDUES                       ","032"
"4-1109090","110","COMMANDE CLIENT FROMAGE       ","090"
"4-111011","111","FROMAGES FRAIS                ","001"
"4-111022","111","CREME FRAICHE                 ","002"
"4-111033","111","BEURRE                        ","003"
"4-111044","111","OEUFS                         ","004"
"4-111055","111","AUTRES                        ","005"
"4-112011","112","PATES MOLLES                  ","001"
"4-112022","112","HOLLANDES ET PETITES MEULES   ","002"
"4-112033","112","PATE PRESSEE NON CUITE        ","003"
"4-112044","112","RACLETTES                     ","004"
"4-112055","112","EMMENTAL ET ASSIMILES         ","005"
"4-112066","112","ROQUEFORT                     ","006"
"4-112077","112","BLEU ET ASSIMILES             ","007"
"4-112088","112","PIECES ( CHEVRES,BREBIS,....) ","008"
"4-112099","112","AUTRES CREMERIES              ","009"
"4-136011","136","POULET                        ","001"
"4-136022","136","DINDE                         ","002"
"4-136033","136","LAPIN                         ","003"
"4-136055","136","CANETTE                       ","005"
"4-136066","136","PINTADE                       ","006"
"4-136077","136","AUTRES                        ","007"
"4-138011","138","GIBIER                        ","001"
"4-139011","139","SAUCISSERIE                   ","001"
"4-139022","139","BROCHETTES                    ","002"
"4-139044","139","CHAIR                         ","004"
"4-139055","139","PAUPIETTE                     ","005"
"4-139077","139","AUTRES                        ","007"
"4-154022","154","HUITRES                       ","002"
"4-157011","157","POISSON P.A.C.                ","001"
"4-157022","157","POISSON COUPE (DARNE/PAVE)    ","002"
"4-157033","157","FILETS                        ","003"
"4-157044","157","CRUSTACES                     ","004"
"4-157055","157","COQUILLAGES                   ","005"
"4-157066","157","PRODUITS ELABORES             ","006"
"4-157077","157","TRAITEUR                      ","007"
"4-157088","157","PLATEAUX FRUITS MER           ","008"
"4-161011","161","PAIN BLANC                    ","001"
"4-161022","161","RUSTIQUE / LEVAIN             ","002"
"4-161033","161","PAINS CAPMPAGNE               ","003"
"4-161044","161","PAINS BIOLOGIQUES             ","004"
"4-161055","161","PAINS SPECIAUX                ","005"
"4-161066","161","PAINS VIENNOIS                ","006"
"4-161077","161","PAINS DE MIE                  ","007"
"4-161088","161","PAINS REGIONAUX               ","008"
"4-161099","161","PAINS DU MONDE                ","009"
"4-162011","162","CROISSANTS                    ","001"
"4-162022","162","PAINS AU CHOCOLAT             ","002"
"4-162033","162","MINI VIENNOISERIE             ","003"
"4-162044","162","BRIOCHERIE                    ","004"
"4-162055","162","AUTRES VIENNOISERIE           ","005"
"4-162066","162","VIENNOISERIES MIXTES          ","006"
"4-163011","163","INDIVIDUELLE                  ","001"
"4-163022","163","TARTES A PARTAGER             ","002"
"4-163044","163","PATISSERIES A PARTAGER        ","004"
"4-163055","163","AIDES A LA PATISSERIE         ","005"
"4-165011","165","PETITS FOURS                  ","001"
"4-165033","165","MERINGUES                     ","003"
"4-165055","165","PATES JAUNES                  ","005"
"4-165066","165","AUTRES PATISSERIE SECHE       ","006"
"4-165077","165","PATISSERIE SECHE DU MONDE     ","007"
"4-166011","166","GALETTE ROIS                  ","001"
"4-167011","167","CHOCOLATS FRAIS               ","001"
"4-168011","168","GLACES                        ","001"
"4-169011","169","FARINES                       ","001"
"4-170011","170","MATIERES PREMIERES PATISSERIE ","001"
"4-1812424","181","FRUITS FRAIS COQUES           ","024"
"4-182011","182","PRUNEAUX                      ","001"
"4-182022","182","ABRICOTS                      ","002"
"4-182033","182","RAISINS                       ","003"
"4-182044","182","FIGUES                        ","004"
"4-182055","182","DATTES                        ","005"
"4-182066","182","AUTRES FRUITS SEC             ","006"
"4-182077","182","MELANGES FRUITS SEC           ","007"
"4-182088","182","AMANDES                       ","008"
"4-182099","182","NOISETTES                     ","009"
"4-1821010","182","PISTACHES                     ","010"
"4-1821111","182","ARACHIDES                     ","011"
"4-1821212","182","MELANGES EXOTIQUE             ","012"
"4-1821515","182","PATE DE FRUITS                ","015"
"4-1821616","182","POP-CORN                      ","016"
"4-1821818","182","NOIX SECHES                   ","018"
"4-183099","183","POIVRONS                      ","009"
"4-185011","185","SALADES                       ","001"
"4-185022","185","SALADES BOUQUETS              ","002"
"4-185033","185","SALADES CHICOREES             ","003"
"4-185044","185","CRUDITES                      ","004"
"4-185055","185","LEGUMES A CUIRE               ","005"
"4-185066","185","OLIVES , AROMATES , CONDIMENTS","006"
"4-185077","185","SAUCES FRAICHES ET ACCOMPAGNEM","007"
"4-185088","185","PUREE                         ","008"
"4-185099","185","SOUPES                        ","009"
"4-1851111","185","SALADES DE FRUITS             ","011"
"4-1851212","185","JUS DE FRUITS FRAIS           ","012"
"4-1851313","185","4EME GAMME BIO                ","013"
"4-186022","186","LEGUMES                       ","002"
"4-201011","201","BISCOTTES ET ASSIMILES        ","001"
"4-201022","201","PAIN SUEDOIS                  ","002"
"4-201033","201","SPECIALITES                   ","003"
"4-202011","202","PAIN LONGUE CONSERVATION      ","001"
"4-202022","202","PANIFICATION SEMI-FRAICHE     ","002"
"4-202033","202","PANIFICATION SUCREE           ","003"
"4-202044","202","SPECIALITES (PAINS SPECIAUX)  ","004"
"4-203011","203","BISCUITS AUX OEUFS            ","001"
"4-203022","203","GAUFRETTES                    ","002"
"4-203033","203","ACCOMPAGNEMENTS               ","003"
"4-203044","203","CASSE-CROUTE ET GOUTER        ","004"
"4-203055","203","BISCUITS SECS                 ","005"
"4-203066","203","BISC.PATISSIERS               ","006"
"4-203077","203","ANGLO/AMERICAINS              ","007"
"4-203088","203","ASSORTIMENTS                  ","008"
"4-204011","204","PATISS A DLC LONGUE +DE 30J.  ","001"
"4-204022","204","PATISS.A DLC COURTE -DE 30J.  ","002"
"4-204033","204","VIENNOISERIES                 ","003"
"4-205011","205","BISCUITS APERITIFS            ","001"
"4-205022","205","EXTRUDES                      ","002"
"4-205033","205","GRAINES ET MELANGES           ","003"
"4-205044","205","CONDIMENTS                    ","004"
"4-205066","205","AUTRES                        ","006"
"4-206011","206","MOULUS                        ","001"
"4-206022","206","GRAINS                        ","002"
"4-206033","206","DECAFEINE                     ","003"
"4-206044","206","NAPOLITAIN                    ","004"
"4-206055","206","FILTRES                       ","005"
"4-207011","207","CAFES SOLUBLES                ","001"
"4-207022","207","MEL.SOLUBLE (CAFE LAIT/AROM.) ","002"
"4-207033","207","CHICOREE                      ","003"
"4-208011","208","INSTANTANE                    ","001"
"4-208022","208","PULVERISE                     ","002"
"4-208033","208","BOISSONS MALTEES              ","003"
"4-208044","208","CACAO PUR                     ","004"
"4-209011","209","ENFANTS                       ","001"
"4-209022","209","FAMILLE                       ","002"
"4-209033","209","ADULTES                       ","003"
"4-209044","209","BARRES CEREALIERES            ","004"
"4-210011","210","THES                          ","001"
"4-210022","210","INFUSIONS                     ","002"
"4-211011","211","PATISSIER                     ","001"
"4-211022","211","NOIR A CROQUER & NOIR DEGUST. ","002"
"4-211033","211","LAIT                          ","003"
"4-211044","211","LAIT+INGREDIENTS              ","004"
"4-211055","211","NOIR+INGREDIENTS              ","005"
"4-211066","211","BLANC                         ","006"
"4-211077","211","SPECIALITES                   ","007"
"4-212011","212","SACHETS FRUITS                ","001"
"4-212022","212","SACHETS CARAMEL               ","002"
"4-212033","212","SACHETS CHOCOLAT              ","003"
"4-212044","212","GELIFIES GOMMES               ","004"
"4-212055","212","SACHETS MENTHE                ","005"
"4-212066","212","AUTRES BONBONS SACHETS ET BTE ","006"
"4-212077","212","PETITE CONFISERIE             ","007"
"4-212088","212","PATE A MACHER                 ","008"
"4-212099","212","DRAGEES                       ","009"
"4-2121111","212","DIVERS                        ","011"
"4-213011","213","BOUCHEE ROCHER GRIOTTE        ","001"
"4-213022","213","BARRES FONDANTES              ","002"
"4-213033","213","BARRES CROUSTILLANTES         ","003"
"4-213044","213","TURBINE                       ","004"
"4-213055","213","AUTRES                        ","005"
"4-214011","214","A CONSOMMER                   ","001"
"4-214022","214","A PREPARER                    ","002"
"4-214033","214","GATEAUX EXPRESS               ","003"
"4-215011","215","AIDES A LA PATISSERIE         ","001"
"4-215022","215","FRUITS SECS ET CONFITS        ","002"
"4-215033","215","DECOR A PATISSERIE            ","003"
"4-215044","215","CHOCOLATS DE COUVERTURES      ","004"
"4-216011","216","LAIT CONCENTRE SUCRE          ","001"
"4-216022","216","LAIT CONCENTRE NON SUCRE      ","002"
"4-216033","216","LAIT EN POUDRE                ","003"
"4-217011","217","MORCEAUX                      ","001"
"4-217022","217","POUDRES                       ","002"
"4-217033","217","SPECIAUX                      ","003"
"4-217044","217","EDULCORANTS DE SYNTHESE       ","004"
"4-217055","217","ALLEGE                        ","005"
"4-218033","218","BOUCHEE ROCHER GRIOTTE","003"
"4-218088","218","NOEL SPECIALITES              ","008"
"4-218099","218","NOEL AUTRES CHOCOLATS         ","009"
"4-2181515","218","TURBINE","015"
"4-219011","219","BISCUITS                      ","001"
"4-219022","219","PANIFICATION                  ","002"
"4-219044","219","PETIT DEJEUNER                ","004"
"4-219055","219","SUCRES ET DERIVES             ","005"
"4-219066","219","CEREALES                      ","006"
"4-219088","219","CHOCOLATS                     ","008"
"4-219099","219","CONFITURES ET MIELS           ","009"
"4-2191010","219","PATES                         ","010"
"4-2191111","219","HUILE/VINAIGRE/CONDIMENTS     ","011"
"4-2191212","219","PLATS CUISINES                ","012"
"4-2191313","219","POTAGES                       ","013"
"4-2191414","219","AUTRES COMPOSANTS DE REPAS    ","014"
"4-2191515","219","BOISSONS ET JUS               ","015"
"4-2191616","219","SOJAS ET DERIVES              ","016"
"4-2191717","219","PRODUITS MINCEUR              ","017"
"4-2191818","219","COMPLEMENTS NUTRITIONNELS     ","018"
"4-2191919","219","DIETETIQUE SPORTIVE           ","019"
"4-2192020","219","SANS GLUTEN                   ","020"
"4-220011","220","PDTS EXOTIQ.ET EUROPEENS      ","001"
"4-220033","220","PRODUITS CACHER               ","003"
"4-220044","220","TRADITION ET GASTRONOMIE      ","004"
"4-220055","220","PRODUITS HALAL                ","005"
"4-221011","221","DE LUXE                       ","001"
"4-221022","221","MENAGERE                      ","002"
"4-221033","221","PATISSIERE                    ","003"
"4-221044","221","PREPARATIONS                  ","004"
"4-221055","221","EPAISSISSANTS                 ","005"
"4-221066","221","AUTRES                        ","006"
"4-222011","222","PUREE DE POMME DE TERRE       ","001"
"4-222022","222","FECULE                        ","002"
"4-222033","222","SEMOULES                      ","003"
"4-222044","222","AUTRES                        ","004"
"4-223011","223","QUALITE SUPERIEURE            ","001"
"4-223022","223","AUX OEUFS                     ","002"
"4-223033","223","ALSACIENNE                    ","003"
"4-223044","223","FOURREE ET SPECIALITE         ","004"
"4-223055","223","SAUCES TOMATES CHAUDES        ","005"
"4-224011","224","ROND                          ","001"
"4-224022","224","LONG ORDINAIRE                ","002"
"4-224033","224","LONG PRETRAITE                ","003"
"4-224044","224","BRUN ET COMPLET               ","004"
"4-224055","224","EXOTIQUE                      ","005"
"4-224066","224","CUISINE                       ","006"
"4-225011","225","LENTILLES                     ","001"
"4-225022","225","HARICOTS                      ","002"
"4-225033","225","POIS                          ","003"
"4-225044","225","AUTRES                        ","004"
"4-226011","226","BOUILLON                      ","001"
"4-226022","226","POTAGE LIQUIDE                ","002"
"4-226033","226","DESHYDRATE                    ","003"
"4-226044","226","AIDE CULINAIRE                ","004"
"4-226055","226","CROUTONS                      ","005"
"4-227011","227","LEGUMES CONDIMENTAIRES        ","001"
"4-227022","227","MOUTARDES                     ","002"
"4-227033","227","MAYONNAISE                    ","003"
"4-227044","227","SAUCES EMULSIONNEES           ","004"
"4-227055","227","KETCHUP                       ","005"
"4-227066","227","SAUCES CHAUDES SANS TOMATE    ","006"
"4-227077","227","AUTRES SAUCES                 ","007"
"4-228011","228","GROS SEL                      ","001"
"4-228022","228","SEL FIN                       ","002"
"4-228033","228","POIVRE                        ","003"
"4-228044","228","EPICES                        ","004"
"4-228055","228","HERBES                        ","005"
"4-229011","229","STANDARD                      ","001"
"4-230011","230","ARACHIDE                      ","001"
"4-230022","230","TOURNESOL                     ","002"
"4-230033","230","MELANGE                       ","003"
"4-230044","230","AUTRES HUILES VEGETALES       ","004"
"4-230055","230","OLIVE                         ","005"
"4-230077","230","AUTRE                         ","007"
