"CRF","1","","LOG","","L26009","","20180320","99999999","O","N","13.76","","","","0","0","0","0","LOG01CRF20180320"
"","1","C90013","LOG","","L97002","","20180618","20180708","","","1.22","","","EF","60","0","60","0","LOG020520"
"","1","C60047","LOG","","L97002","","20180618","20180708","","","1.22","","","EF","60","0","60","0","LOG020521"
"","1","C90128","LOG","","L97002","","20180618","20180708","","","1.22","","","EF","150","0","150","0","LOG020522"
"","1","C90032","LOG","","L97002","","20180618","20180708","","","1.22","","","EF","60","0","60","0","LOG020523"
"","1","C90033","LOG","","L97002","","20180618","20180708","","","1.22","","","EF","150","0","150","0","LOG020524"
"","1","C60012","LOG","","L97002","","20180618","20180708","","","1.22","","","EF","150","0","150","0","LOG020525"
"","1","C90013","LOG","","L97006","","20180618","20180708","","","1.22","","","EF","60","0","60","0","LOG020520"
"","1","C60047","LOG","","L97006","","20180618","20180708","","","1.22","","","EF","60","0","60","0","LOG020521"
"","1","C90128","LOG","","L97006","","20180618","20180708","","","1.22","","","EF","180","0","180","0","LOG020522"
"","1","C90032","LOG","","L97006","","20180618","20180708","","","1.22","","","EF","60","0","60","0","LOG020523"
"","1","C90033","LOG","","L97006","","20180618","20180708","","","1.22","","","EF","150","0","150","0","LOG020524"
"","1","C60012","LOG","","L97006","","20180618","20180708","","","1.22","","","EF","30","0","30","0","LOG020525"
"","1","C90013","LOG","","L97007","","20180618","20180708","","","1.22","","","EF","60","0","60","0","LOG020520"
"","1","C60047","LOG","","L97007","","20180618","20180708","","","1.22","","","EF","60","0","60","0","LOG020521"
"","1","C90128","LOG","","L97007","","20180618","20180708","","","1.22","","","EF","180","0","180","0","LOG020522"
"","1","C90032","LOG","","L97007","","20180618","20180708","","","1.22","","","EF","60","0","60","0","LOG020523"
"","1","C90033","LOG","","L97007","","20180618","20180708","","","1.22","","","EF","150","0","150","0","LOG020524"
"","1","C60012","LOG","","L97007","","20180618","20180708","","","1.22","","","EF","60","0","60","0","LOG020525"
"","1","C90034","LOG","","P21204","","20180610","20180701","","","0.55","","","EF","1400","0","1400","0","LOG020650"
"SE$","1","","LOG","","S00167","","20180206","99999999","O","N","1.22","","","","0","0","0","0","LOG03SE$20180206"
"SE$","1","","LOG","","S00169","","20180206","99999999","O","N","1.22","","","","0","0","0","0","LOG03SE$20180206"
"","1","C90034","LOG","","S00298","","20180610","20180701","","","0.55","","","EF","6000","600","5400","0","LOG020650"
"","1","C90013","LOG","","S04803","","20180618","20180708","","","1.75","","","EF","60","0","60","0","LOG020520"
"","1","C60047","LOG","","S04803","","20180618","20180708","","","1.75","","","EF","48","0","48","0","LOG020521"
"","1","C90128","LOG","","S04803","","20180618","20180708","","","1.75","","","EF","36","0","36","0","LOG020522"
"","1","C90032","LOG","","S04803","","20180618","20180708","","","1.75","","","EF","60","0","60","0","LOG020523"
"","1","C90033","LOG","","S04803","","20180618","20180708","","","1.75","","","EF","120","0","120","0","LOG020524"
"","1","C60012","LOG","","S04803","","20180618","20180708","","","1.75","","","EF","60","0","60","0","LOG020525"
"","1","C50054","LOG","","S05743","","20180619","20180708","","","1.15","","","EF","18","0","18","0","LOG020781"
"","1","C63221","LOG","","S05743","","20180619","20180708","","","1.15","","","EF","0","0","0","0","LOG020782"
"","1","C88028","LOG","","S05743","","20180619","20180708","","","1.15","","","EF","9","0","9","0","LOG020783"
"","1","C88006","LOG","","S05743","","20180619","20180708","","","1.15","","","EF","72","36","36","0","LOG020784"
"","1","C88013","LOG","","S05743","","20180619","20180708","","","1.15","","","EF","9","0","9","0","LOG020785"
"","1","C88024","LOG","","S05743","","20180619","20180708","","","1.15","","","EF","9","0","9","0","LOG020786"
"","1","C88031","LOG","","S05743","","20180619","20180708","","","1.15","","","EF","9","0","9","0","LOG020787"
"","1","C88034","LOG","","S05743","","20180619","20180708","","","1.15","","","EF","18","0","18","0","LOG020788"
"","1","C88036","LOG","","S05743","","20180619","20180708","","","1.15","","","EF","9","0","9","0","LOG020789"
"","1","C88005","LOG","","S05743","","20180619","20180708","","","1.15","","","EF","0","0","0","0","LOG020790"
"","1","C63222","LOG","","S05743","","20180619","20180708","","","1.15","","","EF","9","0","9","0","LOG020791"
"","1","C88004","LOG","","S05743","","20180619","20180708","","","1.15","","","EF","90","0","90","0","LOG020792"
"","1","C88009","LOG","","S05743","","20180619","20180708","","","1.15","","","EF","0","0","0","0","LOG020793"
"","1","C88041","LOG","","S05743","","20180619","20180708","","","1.15","","","EF","9","0","9","0","LOG020794"
"","1","C88042","LOG","","S05743","","20180619","20180708","","","1.15","","","EF","0","0","0","0","LOG021074"
"","1","C90034","LOG","","S11006","","20180527","20180630","","","1.75","","","EF","0","0","0","0","LOG020068"
"","1","C90034","LOG","","S11325","","20180610","20180701","","","0.55","","","EF","6000","300","5700","0","LOG020650"
"","1","C50054","LOG","","S11325","","20180619","20180708","","","0.57","","","EF","50","0","50","0","LOG020781"
"","1","C63221","LOG","","S11325","","20180619","20180708","","","0.57","","","EF","100","0","100","0","LOG020782"
"","1","C88028","LOG","","S11325","","20180619","20180708","","","0.57","","","EF","100","0","100","0","LOG020783"
"","1","C88006","LOG","","S11325","","20180619","20180708","","","0.57","","","EF","400","200","200","0","LOG020784"
"","1","C88013","LOG","","S11325","","20180619","20180708","","","0.57","","","EF","50","0","50","0","LOG020785"
"","1","C88024","LOG","","S11325","","20180619","20180708","","","0.57","","","EF","50","0","50","0","LOG020786"
"","1","C88031","LOG","","S11325","","20180619","20180708","","","0.57","","","EF","100","0","100","0","LOG020787"
"","1","C88034","LOG","","S11325","","20180619","20180708","","","0.57","","","EF","50","0","50","0","LOG020788"
"","1","C88036","LOG","","S11325","","20180619","20180708","","","0.57","","","EF","50","0","50","0","LOG020789"
"","1","C88005","LOG","","S11325","","20180619","20180708","","","0.57","","","EF","150","0","150","0","LOG020790"
"","1","C63222","LOG","","S11325","","20180619","20180708","","","0.57","","","EF","100","0","100","0","LOG020791"
"","1","C88004","LOG","","S11325","","20180619","20180708","","","0.57","","","EF","1000","0","1000","0","LOG020792"
"","1","C88009","LOG","","S11325","","20180619","20180708","","","0.57","","","EF","200","0","200","0","LOG020793"
"","1","C88041","LOG","","S11325","","20180619","20180708","","","0.57","","","EF","150","0","150","0","LOG020794"
"","1","C88042","LOG","","S11325","","20180619","20180708","","","0.57","","","EF","0","0","0","0","LOG021074"
"CEX","1","","LOG","","S15005","","20161013","99999999","O","N","5.40","","","","0","0","0","0","LOG01CEX20161013"
"8A8","1","","LOG","","S15005","","20161013","99999999","O","N","5.40","","","","0","0","0","0","LOG018A820161013"
"CRF","1","","LOG","","S20009","","20170603","99999999","O","N","1.78","","","","0","0","0","0","LOG02CRF20170603"
"CRF","1","","LOG","","S20009","","20180305","99999999","O","N","1.76","","","","0","0","0","0","LOG01CRF20180305"
"CRF","1","","LOG","","S20306","","20180320","99999999","O","N","11.03","","","","0","0","0","0","LOG01CRF20180320"
"","1","C90034","LOG","","S20984","","20180610","20180701","","","14.69","","","EF","1800","864","936","0","LOG020966"
"CRF","1","","LOG","","S24178","","20180305","99999999","O","N","6.46","","","","0","0","0","0","LOG01CRF20180305"
"","1","C90013","LOG","","S26504","","20180618","20180708","","","6.69","","","EF","200","98","102","0","LOG020520"
"","1","C60047","LOG","","S26504","","20180618","20180708","","","6.69","","","EF","200","98","102","0","LOG020521"
"","1","C90128","LOG","","S26504","","20180618","20180708","","","6.69","","","EF","360","304","56","0","LOG020522"
"","1","C90032","LOG","","S26504","","20180618","20180708","","","6.69","","","EF","160","80","80","0","LOG020523"
"","1","C90033","LOG","","S26504","","20180618","20180708","","","6.69","","","EF","300","148","152","0","LOG020524"
"","1","C60012","LOG","","S26504","","20180618","20180708","","","6.69","","","EF","200","98","102","0","LOG020525"
"CRF","1","","LOG","","S26504","","20180320","99999999","O","N","6.11","","","","0","0","0","0","LOG01CRF20180320"
"CRF","1","","LOG","","S27536","","20170603","99999999","O","N","2.16","","","","0","0","0","0","LOG02CRF20170603"
"CRF","1","","LOG","","S27536","","20180305","99999999","O","N","2.50","","","","0","0","0","0","LOG01CRF20180305"
"CRF","1","","LOG","","S27539","","20180305","99999999","O","N","3.23","","","","0","0","0","0","LOG01CRF20180305"
"CRF","1","","LOG","","S27542","","20180305","99999999","O","N","3.88","","","","0","0","0","0","LOG01CRF20180305"
"","1","C77004","LOG","","S30504","","20180619","20180708","","","0.57","","","EF","0","0","0","0","LOG020771"
"","1","C77002","LOG","","S30504","","20180619","20180708","","","0.57","","","EF","50","0","50","0","LOG020772"
"","1","C77001","LOG","","S30504","","20180619","20180708","","","0.57","","","EF","0","0","0","0","LOG020773"
"","1","C77003","LOG","","S30504","","20180619","20180708","","","0.57","","","EF","250","0","250","0","LOG020774"
"","1","C63010","LOG","","S30504","","20180619","20180708","","","0.57","","","EF","150","0","150","0","LOG020775"
"","1","C63009","LOG","","S30504","","20180619","20180708","","","0.57","","","EF","150","150","0","0","LOG020776"
"","1","C63005","LOG","","S30504","","20180619","20180708","","","0.57","","","EF","100","0","100","0","LOG020777"
"","1","C50051","LOG","","S30504","","20180619","20180708","","","0.57","","","EF","0","0","0","0","LOG020779"
"","1","C50079","LOG","","S30504","","20180619","20180708","","","0.57","","","EF","300","0","300","0","LOG020780"
"","1","C90017","LOG","","S30504","","20180619","20180708","","","0.56","","","EF","150","0","150","0","LOG020778"
"","1","C90013","LOG","","S31117","","20180618","20180708","","","2.30","","","EF","60","0","60","0","LOG020520"
"","1","C60047","LOG","","S31117","","20180618","20180708","","","2.30","","","EF","24","0","24","0","LOG020521"
"","1","C90128","LOG","","S31117","","20180618","20180708","","","2.30","","","EF","48","0","48","0","LOG020522"
"","1","C90032","LOG","","S31117","","20180618","20180708","","","2.30","","","EF","36","0","36","0","LOG020523"
"","1","C90033","LOG","","S31117","","20180618","20180708","","","2.30","","","EF","60","0","60","0","LOG020524"
"","1","C60012","LOG","","S31117","","20180618","20180708","","","2.30","","","EF","36","0","36","0","LOG020525"
"","1","C90013","LOG","","S33290","","20180618","20180708","","","1.95","","","EF","0","0","0","0","LOG020520"
"","1","C60047","LOG","","S33290","","20180618","20180708","","","1.95","","","EF","90","0","90","0","LOG020521"
"","1","C90128","LOG","","S33290","","20180618","20180708","","","1.95","","","EF","0","0","0","0","LOG020522"
"","1","C90032","LOG","","S33290","","20180618","20180708","","","1.95","","","EF","90","0","90","0","LOG020523"
"","1","C90033","LOG","","S33290","","20180618","20180708","","","1.95","","","EF","0","0","0","0","LOG020524"
"","1","C60012","LOG","","S33290","","20180618","20180708","","","1.95","","","EF","180","0","180","0","LOG020525"
"CRF","1","","LOG","","S33820","","20180305","99999999","O","N","14.68","","","","0","0","0","0","LOG01CRF20180305"
"","1","C90034","LOG","","S37529","","20180527","20180630","","","4.36","","","EF","90","30","30","0","LOG020068"
"","1","C90013","LOG","","S37718","","20180618","20180708","","","1.89","","","EF","360","0","360","0","LOG020520"
"","1","C60047","LOG","","S37718","","20180618","20180708","","","1.89","","","EF","60","0","60","0","LOG020521"
"","1","C90128","LOG","","S37718","","20180618","20180708","","","1.89","","","EF","108","0","108","0","LOG020522"
"","1","C90032","LOG","","S37718","","20180618","20180708","","","1.89","","","EF","240","0","240","0","LOG020523"
"","1","C90033","LOG","","S37718","","20180618","20180708","","","1.89","","","EF","600","0","600","0","LOG020524"
"","1","C60012","LOG","","S37718","","20180618","20180708","","","1.89","","","EF","240","0","240","0","LOG020525"
"CRF","1","","LOG","","S38851","","20170603","99999999","O","N","1.83","","","","0","0","0","0","LOG02CRF20170603"
"CRF","1","","LOG","","S38851","","20180320","99999999","O","N","1.81","","","","0","0","0","0","LOG01CRF20180320"
"","1","C90056","LOG","","S41172","","20180101","20181231","","","8.90","","","EF","936","936","0","0","LOG020407"
"","1","C90034","LOG","","S41172","","20180610","20180701","","","8.62","","","EF","1248","624","624","0","LOG020650"
"CRF","1","","LOG","","S42343","","20170603","99999999","O","N","1.31","","","","0","0","0","0","LOG02CRF20170603"
"CRF","1","","LOG","","S42343","","20180305","99999999","O","N","1.30","","","","0","0","0","0","LOG01CRF20180305"
"CRF","1","","LOG","","S42864","","20170603","99999999","O","N","3.26","","","","0","0","0","0","LOG02CRF20170603"
"CRF","1","","LOG","","S42864","","20180305","99999999","O","N","3.35","","","","0","0","0","0","LOG01CRF20180305"
"CRF","1","","LOG","","S43575","","20180320","99999999","O","N","0.80","","","","0","0","0","0","LOG01CRF20180320"
"","1","C90034","LOG","","S51408","","20180610","20180701","","","3.37","","","EF","558","558","0","0","LOG020650"
"CRF","1","","LOG","","S55703","","20180310","99999999","O","N","8.90","","","","0","0","0","0","LOG01CRF20180310"
"CRF","1","","LOG","","S55704","","20170603","99999999","O","N","3.63","","","","0","0","0","0","LOG02CRF20170603"
"CRF","1","","LOG","","S55704","","20180305","99999999","O","N","3.92","","","","0","0","0","0","LOG01CRF20180305"
"CRF","1","","LOG","","S55706","","20180305","99999999","O","N","2.50","","","","0","0","0","0","LOG01CRF20180305"
"CRF","1","","LOG","","S55735","","20170603","99999999","O","N","4.26","","","","0","0","0","0","LOG02CRF20170603"
"CRF","1","","LOG","","S55735","","20180305","99999999","O","N","4.39","","","","0","0","0","0","LOG01CRF20180305"
"","1","C50054","LOG","","S65295","","20180619","20180708","","","3.01","","","EF","10","0","0","0","LOG020781"
"","1","C63221","LOG","","S65295","","20180619","20180708","","","3.01","","","EF","4","0","0","0","LOG020782"
"","1","C88028","LOG","","S65295","","20180619","20180708","","","3.01","","","EF","16","0","0","0","LOG020783"
"","1","C88006","LOG","","S65295","","20180619","20180708","","","3.01","","","EF","20","0","0","0","LOG020784"
"","1","C88013","LOG","","S65295","","20180619","20180708","","","3.01","","","EF","2","0","0","0","LOG020785"
"","1","C88024","LOG","","S65295","","20180619","20180708","","","3.01","","","EF","2","0","0","0","LOG020786"
"","1","C88031","LOG","","S65295","","20180619","20180708","","","3.01","","","EF","10","0","0","0","LOG020787"
"","1","C88034","LOG","","S65295","","20180619","20180708","","","3.01","","","EF","6","0","0","0","LOG020788"
"","1","C88036","LOG","","S65295","","20180619","20180708","","","3.01","","","EF","2","0","0","0","LOG020789"
"","1","C88005","LOG","","S65295","","20180619","20180708","","","3.01","","","EF","40","0","0","0","LOG020790"
"","1","C63222","LOG","","S65295","","20180619","20180708","","","3.01","","","EF","10","0","0","0","LOG020791"
"","1","C88004","LOG","","S65295","","20180619","20180708","","","3.01","","","EF","20","0","0","0","LOG020792"
"","1","C88009","LOG","","S65295","","20180619","20180708","","","3.01","","","EF","6","0","0","0","LOG020793"
"","1","C88041","LOG","","S65295","","20180619","20180708","","","3.01","","","EF","6","0","0","0","LOG020794"
"","1","C88042","LOG","","S65295","","20180619","20180708","","","3.01","","","EF","0","0","0","0","LOG021074"
"","1","C90013","LOG","","S67612","","20180618","20180708","","","1.03","","","EF","120","0","120","0","LOG020520"
"","1","C60047","LOG","","S67612","","20180618","20180708","","","1.03","","","EF","36","0","36","0","LOG020521"
"","1","C90128","LOG","","S67612","","20180618","20180708","","","1.03","","","EF","36","0","36","0","LOG020522"
"","1","C90032","LOG","","S67612","","20180618","20180708","","","1.03","","","EF","48","0","48","0","LOG020523"
"","1","C90033","LOG","","S67612","","20180618","20180708","","","1.03","","","EF","120","0","120","0","LOG020524"
"","1","C60012","LOG","","S67612","","20180618","20180708","","","1.03","","","EF","60","0","60","0","LOG020525"
"","1","C90034","LOG","","S73535","","20180527","20180630","","","2.07","","","EF","360","0","360","0","LOG020068"
"","1","C90013","LOG","","S73760","","20180618","20180708","","","1.00","","","EF","45","0","45","0","LOG020520"
"","1","C60047","LOG","","S73760","","20180618","20180708","","","1.00","","","EF","18","0","18","0","LOG020521"
"","1","C90128","LOG","","S73760","","20180618","20180708","","","1.00","","","EF","90","0","90","0","LOG020522"
"","1","C90032","LOG","","S73760","","20180618","20180708","","","1.00","","","EF","45","0","45","0","LOG020523"
"","1","C90033","LOG","","S73760","","20180618","20180708","","","1.00","","","EF","90","0","90","0","LOG020524"
"","1","C60012","LOG","","S73760","","20180618","20180708","","","1.00","","","EF","90","0","90","0","LOG020525"
"","1","C90013","LOG","","S74969","","20180618","20180708","","","0.70","","","EF","45","0","45","0","LOG020520"
"","1","C60047","LOG","","S74969","","20180618","20180708","","","0.70","","","EF","18","0","18","0","LOG020521"
"","1","C90128","LOG","","S74969","","20180618","20180708","","","0.70","","","EF","90","0","90","0","LOG020522"
"","1","C90032","LOG","","S74969","","20180618","20180708","","","0.70","","","EF","45","0","45","0","LOG020523"
"","1","C90033","LOG","","S74969","","20180618","20180708","","","0.70","","","EF","45","0","45","0","LOG020524"
"","1","C60012","LOG","","S74969","","20180618","20180708","","","0.70","","","EF","45","0","45","0","LOG020525"
"","1","C90034","LOG","","S82859","","20180610","20180701","","","8.28","","","EF","1248","1248","0","0","LOG020650"
"","1","C90013","LOG","","S82859","","20180618","20180708","","","8.25","","","EF","80","0","80","0","LOG020520"
"","1","C60047","LOG","","S82859","","20180618","20180708","","","8.25","","","EF","28","0","28","0","LOG020521"
"","1","C90128","LOG","","S82859","","20180618","20180708","","","8.25","","","EF","60","0","60","0","LOG020522"
"","1","C90032","LOG","","S82859","","20180618","20180708","","","8.25","","","EF","120","0","120","0","LOG020523"
"","1","C90033","LOG","","S82859","","20180618","20180708","","","8.25","","","EF","200","0","200","0","LOG020524"
"","1","C60012","LOG","","S82859","","20180618","20180708","","","8.25","","","EF","200","0","200","0","LOG020525"
"","1","C90034","LOG","","S84875","","20180610","20180701","","","1.65","","","EF","1098","570","432","0","LOG020650"
"","1","C90034","LOG","","S85469","","20180610","20180701","","","18.21","","","EF","300","0","300","0","LOG020650"
"","1","C90034","LOG","","S87997","","20180527","20180630","","","1.75","","","EF","240","0","240","0","LOG020068"
"","1","C90034","LOG","","S88810","","20180527","20180630","","","1.78","","","EF","240","12","228","0","LOG020068"
"","1","C90034","LOG","","S90102","","20180624","20180715","","","12.47","","","EF","90","90","0","0","LOG020797"
"CRF","1","","LOG","","S94724","","20180607","20180630","","","2.50","","","EN","0","0","0","0","LOG021113"
"CRF","1","","LOG","","T03070","","20180305","99999999","O","N","6.98","","","","0","0","0","0","LOG01CRF20180305"
"","1","C50054","LOG","","T05214","","20180619","20180708","","","2.09","","","EF","40","0","40","0","LOG020781"
"","1","C63221","LOG","","T05214","","20180619","20180708","","","2.09","","","EF","8","0","8","0","LOG020782"
"","1","C88028","LOG","","T05214","","20180619","20180708","","","2.09","","","EF","24","0","24","0","LOG020783"
"","1","C88006","LOG","","T05214","","20180619","20180708","","","2.09","","","EF","16","8","8","0","LOG020784"
"","1","C88013","LOG","","T05214","","20180619","20180708","","","2.09","","","EF","8","0","8","0","LOG020785"
"","1","C88024","LOG","","T05214","","20180619","20180708","","","2.09","","","EF","8","0","8","0","LOG020786"
"","1","C88031","LOG","","T05214","","20180619","20180708","","","2.09","","","EF","16","0","16","0","LOG020787"
"","1","C88034","LOG","","T05214","","20180619","20180708","","","2.09","","","EF","16","0","16","0","LOG020788"
"","1","C88036","LOG","","T05214","","20180619","20180708","","","2.09","","","EF","8","0","8","0","LOG020789"
"","1","C88005","LOG","","T05214","","20180619","20180708","","","2.09","","","EF","24","0","24","0","LOG020790"
"","1","C63222","LOG","","T05214","","20180619","20180708","","","2.09","","","EF","16","0","16","0","LOG020791"
"","1","C88004","LOG","","T05214","","20180619","20180708","","","2.09","","","EF","16","0","16","0","LOG020792"
"","1","C88009","LOG","","T05214","","20180619","20180708","","","2.09","","","EF","8","0","8","0","LOG020793"
"","1","C88041","LOG","","T05214","","20180619","20180708","","","2.09","","","EF","16","0","16","0","LOG020794"
"","1","C88042","LOG","","T05214","","20180619","20180708","","","2.09","","","EF","0","0","0","0","LOG021074"
"","1","C90034","LOG","","T10742","","20180610","20180701","","","7.38","","","EF","90","84","6","0","LOG020796"
"CEX","1","","LOG","","T10742","","20180305","99999999","O","N","8.86","","","","0","0","0","0","LOG01CEX20180305"
"CMK","1","","LOG","","T10742","","20180305","99999999","O","N","8.86","","","","0","0","0","0","LOG01CMK20180305"
"8A8","1","","LOG","","T10742","","20180305","99999999","O","N","8.86","","","","0","0","0","0","LOG018A820180305"
"CRF","1","","LOG","","T10742","","20180305","99999999","O","N","8.86","","","","0","0","0","0","LOG04CRF20180305"
"","1","C90034","LOG","","T10743","","20180610","20180701","","","7.73","","","EF","60","60","0","0","LOG020796"
"CRF","1","","LOG","","T37198","","20180305","99999999","O","N","6.98","","","","0","0","0","0","LOG01CRF20180305"
"","1","C90034","LOG","","T78277","","20180610","20180701","","","0.97","","","EF","2500","1200","1300","0","LOG020650"
"CRF","1","","LOG","","T81611","","20170603","99999999","O","N","1.48","","","","0","0","0","0","LOG02CRF20170603"
"CRF","1","","LOG","","T81611","","20180305","99999999","O","N","1.50","","","","0","0","0","0","LOG01CRF20180305"
"","1","C50054","LOG","","T93737","","20180619","20180708","","","1.07","","","EF","12","0","12","0","LOG020781"
"","1","C63221","LOG","","T93737","","20180619","20180708","","","1.07","","","EF","12","0","12","0","LOG020782"
"","1","C88028","LOG","","T93737","","20180619","20180708","","","1.07","","","EF","12","0","12","0","LOG020783"
"","1","C88006","LOG","","T93737","","20180619","20180708","","","1.07","","","EF","24","0","24","0","LOG020784"
"","1","C88013","LOG","","T93737","","20180619","20180708","","","1.07","","","EF","12","0","12","0","LOG020785"
"","1","C88024","LOG","","T93737","","20180619","20180708","","","1.07","","","EF","12","0","12","0","LOG020786"
"","1","C88031","LOG","","T93737","","20180619","20180708","","","1.07","","","EF","12","0","12","0","LOG020787"
"","1","C88034","LOG","","T93737","","20180619","20180708","","","1.07","","","EF","12","0","12","0","LOG020788"
"","1","C88036","LOG","","T93737","","20180619","20180708","","","1.07","","","EF","12","0","12","0","LOG020789"
"","1","C88005","LOG","","T93737","","20180619","20180708","","","1.07","","","EF","24","0","24","0","LOG020790"
"","1","C63222","LOG","","T93737","","20180619","20180708","","","1.07","","","EF","12","0","12","0","LOG020791"
"","1","C88004","LOG","","T93737","","20180619","20180708","","","1.07","","","EF","24","0","24","0","LOG020792"
"","1","C88009","LOG","","T93737","","20180619","20180708","","","1.07","","","EF","12","0","12","0","LOG020793"
"","1","C88041","LOG","","T93737","","20180619","20180708","","","1.07","","","EF","24","0","24","0","LOG020794"
"","1","C88042","LOG","","T93737","","20180619","20180708","","","1.07","","","EF","0","0","0","0","LOG021074"
"SE$","1","","LOG","","Z00001","","20170801","20180630","O","O","4.52","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00002","","20170801","20180630","O","O","5.02","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00003","","20170801","20180630","O","O","5.96","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00004","","20170801","20180630","O","O","6.45","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00005","","20170801","20180630","O","O","5.96","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00006","","20170801","20180630","O","O","14.24","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00007","","20170801","20180630","O","O","14.57","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00008","","20170801","20180630","O","O","5.22","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00009","","20170801","20180630","O","O","11.96","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00010","","20170801","20180630","O","O","11.19","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00011","","20170801","20180630","O","O","13.82","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00012","","20170801","20180630","O","O","4.72","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00013","","20170801","20180630","O","O","5.22","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00014","","20170801","20180630","O","O","5.22","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00015","","20170801","20180630","O","O","5.22","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00016","","20170801","20180630","O","O","5.22","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00017","","20170801","20180630","O","O","4.68","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00018","","20170801","20180630","O","O","7.40","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00019","","20170801","20180630","O","O","7.32","","","","0","0","0","0","LOG04SE$20170801"
"SE$","1","","LOG","","Z00020","","20170801","20180630","O","O","5.22","","","","0","0","0","0","LOG04SE$20170801"
