"208001","208","INSTANTANE","001",""
"208002","208","PULVERISE","002",""
"208003","208","BOISSONS MALTEES","003",""
"208004","208","CACAO PUR","004",""
"209001","209","ENFANTS","001",""
"209002","209","FAMILLE","002",""
"209003","209","ADULTES","003",""
"209004","209","BARRES CEREALIERES","004",""
"210001","210","THES","001",""
"210002","210","INFUSIONS","002",""
"211001","211","PATISSIER","001",""
"211002","211","NOIR","002",""
"211003","211","LAIT","003",""
"211004","211","LAIT + INGREDIENTS","004",""
"211005","211","NOIR + INGREDIENTS","005",""
"211006","211","BLANC","006",""
"211007","211","SPECIALITES","007",""
"212001","212","SACHETS FRUITS","001",""
"212002","212","SACHETS CARAMEL","002",""
"212003","212","SACHETS CHOCOLAT","003",""
"212004","212","GELIFIES GOMMES","004",""
"212005","212","SACHETS MENTHE","005",""
"212006","212","AUTRES BONBONS SACHETS BT","006",""
"212007","212","PETITE CONFISERIE","007",""
"212008","212","PATE A MACHER","008",""
"212009","212","DRAGEES","009",""
"212010","212","BOITAGES","010",""
"212011","212","DIVERS","011",""
"213001","213","BOUCHEE ROCHER GRIOTTE","001",""
"213002","213","BARRES FONDANTES","002",""
"213003","213","BARRES CROUSTILLANTES","003",""
"213004","213","TURBINE","004",""
"213005","213","AUTRES","005",""
"214001","214","A CONSOMMER","001",""
"214002","214","A PREPARER","002",""
"214003","214","GATEAUX EXPRESS","003",""
"215001","215","AIDES A LA PATISSERIE","001",""
"215002","215","FRUITS SECS ET CONFITS","002",""
"215003","215","DECOR A PATISSERIE","003",""
"215004","215","CHOCOLATS DE COUVERTUR","004",""
"215005","215","CORPS GRAS POUR BOUL/PATI","005",""
"216001","216","LAITS CONCENTRES SUCRES","001",""
"216002","216","CONCENTRES NON SUCRES","002",""
"216003","216","POUDRES","003",""
"217001","217","MORCEAUX","001",""
"217002","217","POUDRES","002",""
"217003","217","SPECIAUX","003",""
"217004","217","EDULCORANTS DE SYNTHESE","004",""
"217005","217","ALLEGE","005",""
"218001","218","NOEL BOULES","001",""
"218002","218","NOEL TRUFFES","002",""
"218003","218","NOEL LIQUEURS + GRIOTTES","003",""
"218004","218","NOEL ASSORTIMENTS","004",""
"218005","218","NOEL MOULAGES","005",""
"218006","218","NOEL MARRONS GLACES","006",""
"218007","218","NOEL PATES DE FRUITS","007",""
"218008","218","NOEL SPECIALITES","008",""
"218009","218","NOEL AUTRES CHOCOLATS","009",""
"218011","218","PAQUES OEUFS LIQUEUR","011",""
"218012","218","PAQUES MOULAGES","012",""
"218013","218","PAQUES FRITURE","013",""
"218014","218","PAQUES BOITAGE","014",""
"218015","218","PAQUES AUTRES","015",""
"219001","219","BISCUITS","001",""
"219002","219","PANIFICATION","002",""
"219003","219","ENTREMET","003",""
"219004","219","PETIT DEJEUNER","004",""
"219005","219","SUCRES ET DERIVES","005",""
"219006","219","CEREALES","006",""
"219007","219","CONFISERIES","007",""
"219008","219","CHOCOLATS","008",""
"219009","219","CONFITURES ET MIELS","009",""
"219010","219","PATES","010",""
"219011","219","HUILE/VINAIGRE/CONDIMENTS","011",""
"219012","219","PLATS CUISINES","012",""
"219013","219","POTAGES","013",""
"219014","219","AUTRES COMPOSANTS REPAS","014",""
"219015","219","BOISSONS ET JUS","015",""
"219016","219","SOJAS ET DERIVES","016",""
"219017","219","PRODUITS MINCEUR","017",""
"219018","219","COMPLEMENTS NUTRITIONNELS","018",""
"219019","219","DIETETIQUE SPORTIVE","019",""
"219020","219","AUTRE SOLIDE","020",""
"219021","219","AUTRE LIQUIDE","021",""
"220001","220","PRODUITS EXOTIQUES/EUROPE","001",""
"220003","220","PRODUITS CACHER","003",""
"220004","220","TRADITION ET GASTRONOMIE","004",""
"220005","220","PRODUITS HALAL","005",""
"221001","221","DE LUXE","001",""
"221002","221","MENAGERE","002",""
"221003","221","PATISSIERE","003",""
"221004","221","PREPARATIONS","004",""
"221005","221","EPAISSISSANTS","005",""
"221006","221","AUTRES","006",""
"222001","222","PUREE DE POMME DE TERRE","001",""
"222002","222","FECULE","002",""
"222003","222","SEMOULES","003",""
"222004","222","AUTRES","004",""
"223001","223","QUALITE SUPERIEURE","001",""
"223002","223","AUX OEUFS","002",""
"223003","223","ALSACIENNE","003",""
"223004","223","FOURREE ET SPECIALITE","004",""
"223005","223","SAUCES TOMATES CHAUDES","005",""
"224001","224","ROND","001",""
"224002","224","LONG ORDINAIRE","002",""
"224003","224","LONG PRETRAITE","003",""
"224004","224","BRUN ET COMPLET","004",""
"224005","224","EXOTIQUE","005",""
"224006","224","CUISINE","006",""
"224007","224","RIZ JAPONAIS(GROS CONDIT)","007",""
"224008","224","RIZ THAILANDAIS (GRS CON)","008",""
"224009","224","RIZ INDIEN (GROS CONDITI)","009",""
"224010","224","RIZ AUTRES (GROS CONDITI)","010",""
"225001","225","LENTILLES","001",""
"225002","225","HARICOTS","002",""
"225003","225","POIS","003",""
"225004","225","AUTRES","004",""
"226001","226","BOUILLON","001",""
"226002","226","POTAGE LIQUIDE","002",""
"226003","226","DESHYDRATE","003",""
"226004","226","AIDE CULINAIRE","004",""
"226005","226","CROUTONS","005",""
"227001","227","LEGUMES CONDIMENTAIRES","001",""
"227002","227","MOUTARDES","002",""
"227003","227","MAYONNAISE","003",""
"227004","227","SAUCES EMULSIONNEES","004",""
"227005","227","KETCHUP","005",""
"227006","227","SAUCES CDES SANS TOMATES","006",""
"227007","227","AUTRES SAUCES","007",""
"228001","228","GROS SEL","001",""
"228002","228","SEL FIN","002",""
"228003","228","POIVRE","003",""
"228004","228","EPICES","004",""
"228005","228","HERBES","005",""
"228006","228","KERUPUK MENTHA","006",""
"228007","228","DENGENG MENTHA","007",""
"229001","229","STANDARD","001",""
"229002","229","PAILLE GAUFRETTES ALLUMET","002",""
"230001","230","ARACHIDE","001",""
"230002","230","TOURNESOL","002",""
"230003","230","MELANGE","003",""
"230004","230","AUTRES HUILES VEGETALES","004",""
"230005","230","OLIVE","005",""
"230006","230","GRAISSE VEGETALE","006",""
"230007","230","AUTRE","007",""
"230008","230","HUILE DE PALME","008",""
"230009","230","HUILE DE NOIX DE COCO","009",""
"231001","231","D'ALCOOL","001",""
"231002","231","DE VIN","002",""
"231003","231","SPECIAUX","003",""
"231004","231","VINAIGRETTES","004",""
"231005","231","SAUCES EMULSIONNEES","005",""
"231006","231","AUTRES","006",""
"232001","232","COMPOTE","001",""
"232002","232","CONFITURE","002",""
"232003","232","GELEE","003",""
"232004","232","MIEL","004",""
"232005","232","CREME DE FRUIT","005",""
"232006","232","PATE A TARTINER","006",""
"233001","233","ANANAS","001",""
"233002","233","AUTRES FRUITS AU SIROP","002",""
"233003","233","FRUITS AU SIROP COUPELLES","003",""
"234001","234","HARICOTS VERTS","001",""
"234002","234","HARICOTS BEURRES","002",""
"234003","234","FLAGEOLETS","003",""
"234004","234","HARICOTS BLANCS","004",""
"234005","234","MARRONS","005",""
"234006","234","LENTILLES PREPAREES","006",""
"234007","234","POIS CHICHE","007",""
"234008","234","CELERIS","008",""
"234009","234","SALSIFIS","009",""
"234010","234","CHOUX DE BRUXELLES","010",""
"234011","234","POMME DE TERRE","011",""
"234012","234","CAROTTES","012",""
"234013","234","EPINARDS","013",""
"234014","234","TOMATES","014",""
"234015","234","CHAMPIGNONS SE PARIS","015",""
"234016","234","AUTRES CHAMPIGNONS","016",""
"234017","234","SALADES","017",""
"234018","234","AUTRES LEGUMES","018",""
"234019","234","MAIS","019",""
"234020","234","SOJA","020",""
"234021","234","COEUR DE PALMIER","021",""
"234022","234","ARTICHAUTS","022",""
"234023","234","ASPERGES","023",""
"234024","234","MELANGES","024",""
"234025","234","POIS CAROTTES","025",""
"234026","234","PETIT POIS","026",""
"235001","235","SARDINES","001",""
"235002","235","MAQUEREAUX","002",""
"235003","235","THON","003",""
"235004","235","FRUITS DE MER","004",""
"235005","235","DIVERS","005",""
"235006","235","SALADES DE POISSON","006",""
"236001","236","PATES","001",""
"236002","236","FOIE GRAS","002",""
"236003","236","SAUCISSES DE STRASBOURG","003",""
"236004","236","AUTRES","004",""
"237001","237","CASSOULETS","001",""
"237002","237","CHOUCROUTE","002",""
"237003","237","A BASE DE VIANDE","003",""
"237004","237","QUENELLES","004",""
"237005","237","SALADES LEGUMES CUISINES","005",""
"237006","237","ESCARGOTS","006",""
"237007","237","PLATS EXOTIQUES","007",""
"237008","237","DESHYDRATE","008",""
"237009","237","BARQUETTE","009",""
"237010","237","BASE DE PATE","010",""
"238001","238","PETITS POTS","001",""
"238002","238","PUREE","002",""
"238003","238","FARINE","003",""
"238004","238","POTAGE","004",""
"238005","238","LAIT MATERNISE","005",""
"238006","238","BISCUITS","006",""
"238007","238","BOISSONS","007",""
"239001","239","HUMIDE CHIEN","001",""
"239002","239","HUMIDE CHAT","002",""
"239003","239","SEMI HUMIDE","003",""
"239004","239","SEC CHIEN","004",""
"239005","239","SEC CHAT","005",""
"239006","239","LIDUIDES","006",""
"239007","239","ALIM.ANIMAUX UNIVERS SANT","007",""
"891001","891","la poste","001",""
"001001","001","NATURE","001",""
"001002","001","AROMATISE","002",""
"001003","001","FRUIT ET PULPE","003",""
"001004","001","A BOIRE","004",""
"001005","001","A BASE DE SOJA","005",""
"002001","002","GELIFIES SANS CREME","001",""
"002002","002","GELIFIES AVEC CREME","002",""
"002003","002","CREME","003",""
"002004","002","MOUSSE","004",""
"002005","002","ENTREMET","005",""
"002006","002","FLAN NAPPE","006",""
"002007","002","COMPOTE","007",""
"002008","002","AUTRES DESSERTS","008",""
"003001","003","NATURE","001",""
"003002","003","AROMATISES","002",""
"003003","003","ALIMENTS BEBE","003",""
"004001","004","PATES LISSES NATURES","001",""
"004002","004","PATE LISSE FRUITE ET ARO.","002",""
"004003","004","CAMPAGNE","003",""
"004004","004","FAISSELLE","004",""
"004005","004","SPECIALITES","005",""
"005001","005","EPAISSE","001",""
"005002","005","FLUIDE","002",""
"005003","005","PRDTS A BASE DE CREME","003",""
"005004","005","SAUCES FRAICHES","004",""
"006001","006","JUS DE FRUITS","001",""
"006002","006","NECTARS","002",""
"006003","006","BOISSON AUX FRUITS","003",""
"007001","007","A BASE DE CEREALES","001",""
"008001","008","CRU","001",""
"008002","008","PASTEURISE","002",""
"008003","008","FERMENTE OU BATTU","003",""
"008004","008","LAIT A BASE VEGETALE","004",""
"016001","016","BEURRE 82% MG","001",""
"016002","016","BEURRE ALLEGE","002",""
"016003","016","SPEC.LAIT.TARTINE 0-40%","003",""
"017001","017","VEGETALE NORMALE 82% MG","001",""
"017002","017","VEGETALE ALLEGEE 60% MG","002",""
"017003","017","ALLEGE MIXTE CUISIN. 60%","003",""
"017004","017","MAGARINE ANIMALE","004",""
"017005","017","GRAISSE A FRIRE","005",""
"018001","018","DOUX","001",""
"018002","018","DEMI SEL","002",""
"019001","019","UHT + STERILISE","001",""
"020001","020","TYPE YAOURT","001",""
"020002","020","DESSERT","002",""
"020003","020","CREMES","003",""
"020004","020","SPECIALITES","004",""
"020005","020","COMPOTES","005",""
"020006","020","SAUCES","006",""
"021001","021","FRAIS","001",""
"021002","021","EXTRA FRAIS","002",""
"021003","021","DATES","003",""
"021004","021","POULE PLEIN AIR","004",""
"021005","021","OEUFS BIO","005",""
"021006","021","AUTRES OEUFS","006",""
"022001","022","PATE MOLLE CROUTE FLEUR.","001",""
"022002","022","PATE MOLLE CROUTE LAVEE","002",""
"022003","022","PATE PRESSEE CUITE","003",""
"022004","022","PATE PRESSEE NON CUITE","004",""
"022005","022","CHEVRES","005",""
"022006","022","PATE PERSILLEE","006",""
"022007","022","FROMAGES FONDUS","007",""
"022008","022","PATES FRAICHES","008",""
"022009","022","FROMAGES A CUISINER","009",""
"022010","022","SPECIALITES ET AUTRES","010",""
"022011","022","FROMAGE FRAIS EMBALLE","011",""
"023001","023","CUBE APERITIF","001",""
"029001","029","OEUF DUR","001",""
"029002","029","OEUF LIQUIDE","002",""
"029003","029","AUTRES","003",""
"031001","031","JAMBON CUIT ET EPAULE","001",""
"031002","031","SAUCISSE CUITE","002",""
"031003","031","PRODUIT COCKTAIL","003",""
"031004","031","SAUCISSON CUIT","004",""
"031005","031","PATE","005",""
"031006","031","RILLETTES","006",""
"031007","031","TRANCHE SEC,CRU,OU CUIT","007",""
"031008","031","SALAISON ET FUMAISON","008",""
"031009","031","CHARCUTERIE FRAICHE ET A.","009",""
"031010","031","CHARCUTERIE DE VOLAILLE","010",""
"031011","031","FOIE GRAS","011",""
"031012","031","PIECE PORC CUIT","012",""
"031013","031","SAINDOUX","013",""
"031014","031","CAVIAR","014",""
"031015","031","CHARCUTERIE ULTRA FRAIS","015",""
"031016","031","BOEUF CUIT","016",""
"032001","032","JAMBON SEC","001",""
"032002","032","SAUCISSON SEC PUR PORC","002",""
"032003","032","SAUCISSE SECHE PUR PORC","003",""
"032004","032","SAUCISSE, SAUCISSON MEL.","004",""
"032005","032","CHORIZO","005",""
"032006","032","VERRINE DE PATE","006",""
"032009","032","SAUCISSON DE BOEUF","009",""
"033001","033","PRODUIT COCKTAIL","001",""
"033002","033","POTAGE ET SOUPE","002",""
"033003","033","SALADE ET CRUDITE","003",""
"033004","033","PRODUITS ELABORES PANES","004",""
"033005","033","ENTREES","005",""
"033006","033","TARTE SALEE","006",""
"033007","033","CHARCUTERIE PATISSIERE","007",""
"033008","033","SNACK","008",""
"033009","033","QUENELLE","009",""
"033010","033","PATE FRAICHE","010",""
"033011","033","ROTIS","011",""
"033012","033","PLAT PREPARE","012",""
"033013","033","SAUCE","013",""
"033014","033","PATE MENAGERE","014",""
"033015","033","DESSERT","015",""
"033016","033","PANIFICATION","016",""
"033017","033","TRAITEUR ULTRA FRAIS","017",""
"033018","033","GARNITURE FRAICHE","018",""
"033019","033","BOULETTE DE VIANDE","019",""
"033020","033","BOUDINS","020",""
"033021","033","PLATS CUISINES ASIATIQUES","021",""
"034001","034","CHARCUTERIE HALLAL","001",""
"034002","034","CHARCUTERIE CASHER","002",""
"041001","041","SAUMON FUME","001",""
"041002","041","AUTRES POISSONS FUMES","002",""
"041003","041","POISSON SALE","003",""
"041004","041","POISSON SECHE","004",""
"042001","042","ANCHOIS","001",""
"042002","042","AUTRES POISSONS MARINES","002",""
"042003","042","CRUSTACES ET COQUILLAGES","003",""
"043001","043","OEUFS DE POISSONS","001",""
"043002","043","BEURRES","002",""
"043003","043","BLINIS","003",""
"043004","043","PATES DE POISSONS","004",""
"044001","044","SOUPE POISSONS","001",""
"044002","044","ACCOMPAGNEMENTS","002",""
"044003","044","SURIMI","003",""
"044004","044","SALADE DE LA MER","004",""
"044005","044","PLATS PREPARES","005",""
"044006","044","FILET DE POISSON","006",""
"080001","080","POTAGE SURGELE","001",""
"080002","080","PIZZA SURGELEE","002",""
"080003","080","QUICHES TARTES SURGELEES","003",""
"080004","080","CREPES SURGELEES","004",""
"080005","080","SNACKS SURGELES","005",""
"081001","081","POISSON CRU SURGELE","001",""
"081002","081","POISSON PANE SURGELE","002",""
"081003","081","SURIMI SURGELE","003",""
"081004","081","CRUSTACE COQUIL.MOLLUS.SU","004",""
"081005","081","ESCARGOT GRENOUILLE SURGELES","005",""
"081006","081","CUISINEE","006",""
"082001","082","VIANDE HACHEE SURGELEE","001",""
"082002","082","VIANDE ENTIERE PIECE CRUE","002",""
"082003","082","ABATS","003",""
"082004","082","GIBIER","004",""
"082005","082","VIANDES ELABOREES PANEES","005",""
"082006","082","PDTS SURGELES POUR ANIMAU","006",""
"083001","083","FRITES SURGELEES","001",""
"083002","083","POMMES NOISETTE","002",""
"083003","083","POMME RISSOLEE&SAUTEE SUR","003",""
"083004","083","AUTRES GARNITURES SURGELE","004",""
"084001","084","HARICOTS VERTS","001",""
"084002","084","EPINARDS","002",""
"084003","084","PETIT POIS","003",""
"084004","084","CHOUX","004",""
"084005","084","AUTRES LEGUMES NAT.SURGEL","005",""
"084006","084","MELANGE DE LEGUMES SURGEL","006",""
"084007","084","LEGUME CUISINE SURGELE","007",""
"084008","084","PUREE SURGELEE","008",""
"084009","084","CHAMPIGNON SURGELE","009",""
"085001","085","A BASE DE VIANDE","001",""
"085002","085","A BASE DE POISSON","002",""
"085003","085","A BASE DE PATE","003",""
"085004","085","EXOTIQUE","004",""
"085005","085","ALLEGES","005",""
"086001","086","PATISSERIE","001",""
"086002","086","PATES","002",""
"086003","086","VIENNOISERIE","003",""
"087001","087","FRUITS","001",""
"087002","087","JUS DE FRUITS","002",""
"087003","087","COULIS FRUIT","003",""
"088001","088","SAUCES","001",""
"088002","088","HERBES AROMATIQUES","002",""
"298001","298","SACS ISOTHERMES","001",""
"090001","090","CREME GLACEE","001",""
"090002","090","SORBET","002",""
"090003","090","TYPE HAAGEN DAZS","003",""
"091001","091","BATONNET CREME GLACEE","001",""
"091002","091","GLACE A L'EAU","002",""
"091003","091","CONE","003",""
"091004","091","POT","004",""
"091005","091","BARRE GLACEE","005",""
"091006","091","GLACE INDIVIDUELLE","006",""
"092001","092","COUPE","001",""
"092002","092","PORTION","002",""
"092003","092","SPECIALITE A PARTAGER","003",""
"300001","300","OUTILLAGE A MAIN","001",""
"300002","300","PETITE QUINCAILLERIE","002",""
"300009","300","SERRURERIE SECURITE","009",""
"300010","300","FICELLES ET CORDAGES","010",""
"300011","300","PETIT RANGEMENT OUTIL","011",""
"300012","300","MATERIEL","012",""
"301002","301","PRISE INTERRUPTEUR","002",""
"301003","301","FIL CABLE","003",""
"301004","301","FICHE","004",""
"301005","301","DOMOTIQUE","005",""
"302001","302","COLLES BRICO","001",""
"302002","302","ADJUVANTS","002",""
"302003","302","ISOLATION/CALFEUTRAGE","003",""
"302004","302","ETANCHEITE","004",""
"303001","303","ELECTRO PORTATIF","001",""
"303002","303","GROS OUTILLAGE","002",""
"303003","303","ACCESSOIRES ELCTRO PORTAT","003",""
"303004","303","SOUDURE","004",""
"304001","304","SALINES","001",""
"304002","304","ALCALINES","002",""
"304003","304","RECHARGEABLES","003",""
"304004","304","CHARGEURS","004",""
"304005","304","ECLAIRAGE PORTATIF","005",""
"343001","343","S.A.V","001",""
"366001","366","STANDARD","001",""
"366002","366","SPHERIQUE","002",""
"366003","366","FLAMME","003",""
"366004","366","AMPOULES TUBE","004",""
"366005","366","SPOTS","005",""
"366006","366","ECONOMIE D'ENERGIE","006",""
"366007","366","HALOGENE","007",""
"366008","366","FONCTIONNEL","008",""
"366009","366","GLOBES","009",""
"367001","367","ROBINETTERIE","001",""
"367002","367","OUTIL ET ACCESS.PLOMBERIE","002",""
"367003","367","TUYAU GAZET ACCESSOIRES","003",""
"368001","368","PULVERULENTS POUDRES","001",""
"368002","368","ACCESSOIRE ET OUTILLAGE","002",""
"369001","369","ADJUVANTS","001",""
"369002","369","OUTIL DU PEINTRE","002",""
"369003","369","PEINTURE FINITION","003",""
"369004","369","PEINTURE SPECIFIQUE","004",""
"369005","369","GROS BLANC","005",""
"369006","369","PEINTURE DECO","006",""
"369007","369","TRAITEMENT DU BOIS","007",""
"369008","369","PAPIER PEINT ADHESIF","008",""
"290001","290","SACS CLIENTELE (payants)","001",""
"306001","306","VASSES","001",""
"306002","306","CENDRIERS","002",""
"306003","306","AUTRES ARTICLES","003",""
"307001","307","DOSEURS","001",""
"307002","307","ACCESSOIRES","002",""
"308001","308","GANTS","001",""
"308002","308","RECIPIENTS MENAGERS","002",""
"308003","308","TEXTILE ENTRETIEN","003",""
"308004","308","BROSSERIES","004",""
"308005","308","ESSUIE PIEDS GRATTE PIEDS","005",""
"309001","309","CONTENANT CAFE ET DEJEUNE","001",""
"309002","309","CAFETIERES THEIERES BOUIL","002",""
"309003","309","SERVICES, ENSEMBLES","003",""
"310001","310","GOBELET","001",""
"310002","310","CHOPPES ET BOCKS","002",""
"310003","310","BROCS,CARAFES,PICHETS","003",""
"310004","310","COUPES A GLACES ET VERRES","004",""
"310005","310","VERRES A PIEDS","005",""
"310006","310","SERVICES VERRES","006",""
"310007","310","DEGUSTATION BAR ACCESSOIR","007",""
"311001","311","ASSIETTES","001",""
"311002","311","PLATERIE DE SERVICES","002",""
"311003","311","SALADIER LEGUMIER JATTE","003",""
"311004","311","COMPLEMENT VAISSELLE","004",""
"311005","311","SERVICES ET ENSEMBLES","005",""
"311006","311","VERRERIE MECANIQUE VERRE","006",""
"311007","311","BOCAUX FANTAISIE ET VERRE","007",""
"312001","312","COUVERTS DE TABLE","001",""
"312002","312","PLATERIE INOX INDIVIDUELL","002",""
"312003","312","ENS.COMPOSITION PLATERIE","003",""
"313001","313","PETITS USTENSILES CUISINE","001",""
"313002","313","CISEAUX","002",""
"313003","313","PENDERIES CUISINE","003",""
"313004","313","COUTELLERIE","004",""
"313005","313","BOISSELERIE ART.ASSIMILES","005",""
"313006","313","BOITES HUCHES PAIN","006",""
"313007","313","OUTILLAGE DOMESTIQUE","007",""
"313008","313","GADGETS","008",""
"313009","313","ACC.PREPARATION PATISSERI","009",""
"314001","314","RANGEMENT MAISON PLASTIQ","001",""
"314002","314","RANGEMENT MAISON FIL","002",""
"314003","314","POUSSETTES SACS PROVISION","003",""
"314004","314","POUBELLES","004",""
"314005","314","RANGEMENT BOUTEILLES","005",""
"314006","314","MISE EN BOUTEILLE","006",""
