"222AP0003","SOF","222","AP0003","11","176.000",""
"222AP0056","SOF","222","AP0056","14","168.000",""
"222AP0290","SOF","222","AP0290","6","72.000",""
"222AP0310","SOF","222","AP0310","5","121.000",""
"222BBQ100","SOF","222","BBQ100","0","0.000",""
"222B10002","SOF","222","B10002","0","0.000",""
"222B10003","SOF","222","B10003","0","0.000",""
"222B10004","SOF","222","B10004","0","0.000",""
"222B10006","SOF","222","B10006","0","0.000",""
"222B10007","SOF","222","B10007","0","0.000",""
"222B10008","SOF","222","B10008","0","0.000",""
"222B10010","SOF","222","B10010","38","38.000",""
"222B10011","SOF","222","B10011","0","0.000",""
"222B10012","SOF","222","B10012","0","0.000",""
"222B10014","SOF","222","B10014","0","0.000",""
"222B10016","SOF","222","B10016","0","0.000",""
"222B10018","SOF","222","B10018","0","0.000",""
"222B10020","SOF","222","B10020","0","0.000",""
"222B10022","SOF","222","B10022","0","0.000",""
"222B10023","SOF","222","B10023","0","0.000",""
"222B10024","SOF","222","B10024","0","0.000",""
"222B10025","SOF","222","B10025","0","0.000",""
"222B10026","SOF","222","B10026","0","0.000",""
"222B10027","SOF","222","B10027","3","3.000",""
"222B10028","SOF","222","B10028","0","0.000",""
"222B10029","SOF","222","B10029","0","0.000",""
"222B10030","SOF","222","B10030","0","0.000",""
"222B10031","SOF","222","B10031","0","0.000",""
"222B10032","SOF","222","B10032","0","0.000",""
"222B10033","SOF","222","B10033","0","0.000",""
"222B10035","SOF","222","B10035","0","0.000",""
"222B10036","SOF","222","B10036","0","0.000",""
"222B25009","SOF","222","B25009","0","0.000",""
"222B59380","SOF","222","B59380","19","95.000",""
"222B99991","SOF","222","B99991","0","0.000",""
"222B99992","SOF","222","B99992","0","0.000",""
"222B99993","SOF","222","B99993","0","0.000",""
"222B99994","SOF","222","B99994","0","0.000",""
"222B99995","SOF","222","B99995","0","0.000",""
"222B99996","SOF","222","B99996","0","0.000",""
"222B99997","SOF","222","B99997","0","0.000",""
"222B99999","SOF","222","B99999","0","0.000",""
"222DE04864","SOF","222","DE04864","0","0.000",""
"222DE12325","SOF","222","DE12325","0","0.000",""
"222DE61800","SOF","222","DE61800","1","1.000",""
"222DE65137","SOF","222","DE65137","0","0.000",""
"222DY03973","SOF","222","DY03973","0","0.000",""
"222DY09591","SOF","222","DY09591","0","0.000",""
"222DY76652","SOF","222","DY76652","0","0.000",""
"222DY76654","SOF","222","DY76654","0","0.000",""
"222F10001","SOF","222","F10001","0","0.000",""
"222F10002","SOF","222","F10002","0","0.000",""
"222F10003","SOF","222","F10003","0","0.000",""
"222F10004","SOF","222","F10004","0","0.000",""
"222F10005","SOF","222","F10005","0","0.000",""
"222F10006","SOF","222","F10006","0","0.000",""
"222F10007","SOF","222","F10007","0","0.000",""
"222F10008","SOF","222","F10008","0","0.000",""
"222F25001","SOF","222","F25001","0","0.000",""
"222F25002","SOF","222","F25002","0","0.000",""
"222F25003","SOF","222","F25003","0","0.000",""
"222F25004","SOF","222","F25004","0","0.000",""
"222F25005","SOF","222","F25005","0","0.000",""
"222F25006","SOF","222","F25006","0","0.000",""
"222F25007","SOF","222","F25007","0","0.000",""
"222F25008","SOF","222","F25008","0","0.000",""
"222F89695","SOF","222","F89695","13","78.000",""
"222G46268","SOF","222","G46268","9","54.000",""
"222G47509","SOF","222","G47509","16","192.000",""
"222G51921","SOF","222","G51921","0","0.000",""
"222G55001","SOF","222","G55001","0","4.000",""
"222G66333","SOF","222","G66333","0","0.000",""
"222G66334","SOF","222","G66334","0","0.000",""
"222G66792","SOF","222","G66792","0","0.000",""
"222G67349","SOF","222","G67349","0","0.000",""
"222G67691","SOF","222","G67691","0","0.000",""
"222G68473","SOF","222","G68473","0","0.000",""
"222G68516","SOF","222","G68516","0","0.000",""
"222G69450","SOF","222","G69450","0","0.000",""
"222G70603","SOF","222","G70603","0","0.000",""
"222G70936","SOF","222","G70936","0","0.000",""
"222G84420","SOF","222","G84420","17","68.000",""
"222G90094","SOF","222","G90094","12","168.000",""
"222G94540","SOF","222","G94540","32","96.000",""
"222G98321","SOF","222","G98321","8","32.000",""
"222H12095","SOF","222","H12095","9","54.000",""
"222H14770","SOF","222","H14770","13","52.000",""
"222H28295","SOF","222","H28295","0","0.000",""
"222H33299","SOF","222","H33299","0","0.000",""
"222H33322","SOF","222","H33322","0","0.000",""
"222H36173","SOF","222","H36173","126","253.000",""
"222H45906","SOF","222","H45906","19","95.000",""
"222H45907","SOF","222","H45907","11","55.000",""
"222H45997","SOF","222","H45997","1","6.000",""
"222H46012","SOF","222","H46012","9","54.000",""
"222H46693","SOF","222","H46693","19","114.000",""
"222H46694","SOF","222","H46694","18","112.000",""
"222H46695","SOF","222","H46695","0","0.000",""
"222H52596","SOF","222","H52596","52","104.000",""
"222H52597","SOF","222","H52597","17","51.000",""
"222H53941","SOF","222","H53941","59","59.000",""
"222H53950","SOF","222","H53950","42","170.000",""
"222H54830","SOF","222","H54830","55","1100.000",""
"222H54871","SOF","222","H54871","5","10.000",""
"222H54872","SOF","222","H54872","11","45.000",""
"222H55114","SOF","222","H55114","0","0.000",""
"222H55462","SOF","222","H55462","34","578.000",""
"222H55511","SOF","222","H55511","94","3290.000",""
"222H55512","SOF","222","H55512","129","2580.000",""
"222H59424","SOF","222","H59424","31","372.000",""
"222H60024","SOF","222","H60024","13","13.000",""
"222H63104","SOF","222","H63104","0","0.000",""
"222H73146","SOF","222","H73146","18","18.000",""
"222H88419","SOF","222","H88419","49","742.000",""
"222H92819","SOF","222","H92819","23","276.000",""
"222H93441","SOF","222","H93441","31","124.000",""
"222H93952","SOF","222","H93952","65","650.000",""
"222H93981","SOF","222","H93981","144","1440.000",""
"222H95328","SOF","222","H95328","16","48.000",""
"222I08219","SOF","222","I08219","1","24.000",""
"222I15314","SOF","222","I15314","47","190.000",""
"222I23169","SOF","222","I23169","0","0.000",""
"222I24294","SOF","222","I24294","0","0.000",""
"222I59758","SOF","222","I59758","32","64.000",""
"222I74146","SOF","222","I74146","4","48.000",""
"222I74555","SOF","222","I74555","20","240.000",""
"222I80495","SOF","222","I80495","0","0.000",""
"222I92371","SOF","222","I92371","0","0.000",""
"222I96637","SOF","222","I96637","4","26.000",""
"222J14172","SOF","222","J14172","53","53.000",""
"222J30132","SOF","222","J30132","0","0.000",""
"222J36289","SOF","222","J36289","0","0.000",""
"222J38140","SOF","222","J38140","0","0.000",""
"222J38142","SOF","222","J38142","43","517.000",""
"222J39993","SOF","222","J39993","24","96.000",""
"222J39995","SOF","222","J39995","9","108.000",""
"222J39998","SOF","222","J39998","29","348.000",""
"222J45643","SOF","222","J45643","-4","-19.000",""
"222J55046","SOF","222","J55046","16","192.000",""
"222J59110","SOF","222","J59110","114","2508.000",""
"222J59253","SOF","222","J59253","1","8.000",""
"222J59273","SOF","222","J59273","159","1908.000",""
"222J65950","SOF","222","J65950","92","1104.000",""
"222J65971","SOF","222","J65971","86","2064.000",""
"222J66148","SOF","222","J66148","48","576.000",""
"222J69563","SOF","222","J69563","95","285.000",""
"222J79855","SOF","222","J79855","70","840.000",""
"222J81714","SOF","222","J81714","42","504.000",""
"222J82037","SOF","222","J82037","28","336.000",""
"222J82069","SOF","222","J82069","72","3456.000",""
"222J82468","SOF","222","J82468","14","336.000",""
"222J82610","SOF","222","J82610","36","144.000",""
"222J84231","SOF","222","J84231","104","1248.000",""
"222J90555","SOF","222","J90555","25","150.000",""
"222K03094","SOF","222","K03094","126","1512.000",""
"222K05927","SOF","222","K05927","0","0.000",""
"222K11329","SOF","222","K11329","60","960.000",""
"222K37793","SOF","222","K37793","12","144.000",""
"222L10112","SOF","222","L10112","275","2750.000",""
"222L10113","SOF","222","L10113","4","80.000",""
"222L10114","SOF","222","L10114","345","3458.000",""
"222L10115","SOF","222","L10115","446","4464.000",""
"222L10116","SOF","222","L10116","-1","-1.000",""
"222L10337","SOF","222","L10337","0","0.000",""
"222L10381","SOF","222","L10381","1873","1873.000",""
"222L10382","SOF","222","L10382","3343","20058.000",""
"222L10383","SOF","222","L10383","1749","10494.000",""
"222L10386","SOF","222","L10386","0","0.000",""
"222L12320","SOF","222","L12320","0","0.000",""
"222L12321","SOF","222","L12321","272","2720.000",""
"222L12322","SOF","222","L12322","0","0.000",""
"222L12323","SOF","222","L12323","146","1460.000",""
"222L12325","SOF","222","L12325","272","2720.000",""
"222L12345","SOF","222","L12345","0","0.000",""
"222L14620","SOF","222","L14620","1129","27097.000",""
"222L19110","SOF","222","L19110","47","1180.000",""
"222L19310","SOF","222","L19310","484","12124.000",""
"222L22175","SOF","222","L22175","837","20110.000",""
"222L22300","SOF","222","L22300","0","0.000",""
"222L23110","SOF","222","L23110","421","5052.000",""
"222L23120","SOF","222","L23120","747","8965.000",""
"222L24210","SOF","222","L24210","0","0.000",""
"222L24211","SOF","222","L24211","102","612.000",""
"222L24220","SOF","222","L24220","202","2424.000",""
"222L30001","SOF","222","L30001","0","0.000",""
"222L30003","SOF","222","L30003","105","2520.000",""
"222L30005","SOF","222","L30005","168","4032.000",""
"222L30006","SOF","222","L30006","10","240.000",""
"222L30007","SOF","222","L30007","100","2401.000",""
"222L30008","SOF","222","L30008","17","408.000",""
"222L30009","SOF","222","L30009","0","0.000",""
"222L30010","SOF","222","L30010","0","0.000",""
"222L30011","SOF","222","L30011","0","0.000",""
"222L31900","SOF","222","L31900","0","0.000",""
"222L35250","SOF","222","L35250","0","0.000",""
"222L42510","SOF","222","L42510","28","672.000",""
"222L50001","SOF","222","L50001","230","1384.000",""
"222L94339","SOF","222","L94339","0","0.000",""
"222L94404","SOF","222","L94404","0","0.000",""
"222L94409","SOF","222","L94409","0","0.000",""
"222L94414","SOF","222","L94414","0","0.000",""
"222L97001","SOF","222","L97001","9","153.000",""
"222L97002","SOF","222","L97002","7","210.000",""
"222L97006","SOF","222","L97006","0","0.000",""
"222L97007","SOF","222","L97007","0","0.000",""
"222L97008","SOF","222","L97008","20","600.000",""
"222L99000","SOF","222","L99000","0","0.000",""
"222PP0006","SOF","222","PP0006","0","0.000",""
"222PP0007","SOF","222","PP0007","0","0.000",""
"222PP0008","SOF","222","PP0008","0","0.000",""
"222PP0050","SOF","222","PP0050","0","0.000",""
"222PP1439","SOF","222","PP1439","0","0.000",""
"222PP7788","SOF","222","PP7788","63","569.000",""
"222PR10001","SOF","222","PR10001","0","0.000",""
"222PR10002","SOF","222","PR10002","0","0.000",""
"222PR10003","SOF","222","PR10003","0","0.000",""
"222PR10004","SOF","222","PR10004","0","0.000",""
"222PR10005","SOF","222","PR10005","0","0.000",""
"222PR10006","SOF","222","PR10006","0","0.000",""
"222P01006","SOF","222","P01006","0","0.000",""
"222P10050","SOF","222","P10050","0","0.000",""
"222S00001","SOF","222","S00001","0","0.000",""
"222S00002","SOF","222","S00002","0","0.000",""
"222S00003","SOF","222","S00003","0","0.000",""
"222S00004","SOF","222","S00004","0","0.000",""
"222S00007","SOF","222","S00007","0","0.000",""
"222S00025","SOF","222","S00025","0","0.000",""
"222S00030","SOF","222","S00030","0","0.000",""
"222S00069","SOF","222","S00069","279","1117.000",""
"222S00072","SOF","222","S00072","82","984.000",""
