"","2","C14411","SOF","","L10116","","20180618","20180708","","","0.88","","","EF","0","0","0","0","SOF017611"
"903","2","","SOF","","L10116","","20150819","99999999","O","N","0.91","","","","0","0","0","0","SOF0190320150819"
"911","2","","SOF","","L10116","","20150821","99999999","O","N","0.91","","","","0","0","0","0","SOF0191120150821"
"PRO","2","","SOF","","L10116","","20150921","99999999","O","N","0.91","","","","0","0","0","0","SOF01PRO20150921"
"902","2","","SOF","","L10116","","20160301","99999999","O","N","0.91","","","","0","0","0","0","SOF0190220160301"
"TIP","2","","SOF","","L10116","","20160319","99999999","O","N","0.91","","","","0","0","0","0","SOF01TIP20160319"
"903","2","","SOF","","L10381","","20150819","99999999","O","N","1.41","","","","0","0","0","0","SOF0190320150819"
"911","2","","SOF","","L10381","","20150821","99999999","O","N","1.41","","","","0","0","0","0","SOF0191120150821"
"PRO","2","","SOF","","L10381","","20150921","99999999","O","N","1.41","","","","0","0","0","0","SOF01PRO20150921"
"902","2","","SOF","","L10381","","20160301","99999999","O","N","1.41","","","","0","0","0","0","SOF0190220160301"
"TIP","2","","SOF","","L10381","","20160319","99999999","O","N","1.41","","","","0","0","0","0","SOF01TIP20160319"
"903","2","","SOF","","L10382","","20150819","99999999","O","N","0.51","","","","0","0","0","0","SOF0190320150819"
"911","2","","SOF","","L10382","","20150821","99999999","O","N","0.51","","","","0","0","0","0","SOF0191120150821"
"PRO","2","","SOF","","L10382","","20150921","99999999","O","N","0.51","","","","0","0","0","0","SOF01PRO20150921"
"902","2","","SOF","","L10382","","20160301","99999999","O","N","0.51","","","","0","0","0","0","SOF0190220160301"
"TIP","2","","SOF","","L10382","","20160319","99999999","O","N","0.51","","","","0","0","0","0","SOF01TIP20160319"
"903","2","","SOF","","L10383","","20150819","99999999","O","N","0.40","","","","0","0","0","0","SOF0190320150819"
"911","2","","SOF","","L10383","","20150821","99999999","O","N","0.40","","","","0","0","0","0","SOF0191120150821"
"PRO","2","","SOF","","L10383","","20150921","99999999","O","N","0.40","","","","0","0","0","0","SOF01PRO20150921"
"902","2","","SOF","","L10383","","20160301","99999999","O","N","0.40","","","","0","0","0","0","SOF0190220160301"
"TIP","2","","SOF","","L10383","","20160319","99999999","O","N","0.40","","","","0","0","0","0","SOF01TIP20160319"
"","2","C23004","SOF","","L12323","","20180614","20180708","","","1.36","","","EF","30","30","0","0","SOF017592"
"","2","C23008","SOF","","L12323","","20180614","20180708","","","1.36","","","EF","30","30","0","0","SOF017593"
"","2","C23005","SOF","","L12323","","20180614","20180708","","","1.36","","","EF","30","30","0","0","SOF017594"
"","2","C23002","SOF","","L12323","","20180614","20180708","","","1.36","","","EF","30","30","0","0","SOF017595"
"","2","C22026","SOF","","L12323","","20180618","20180708","","","1.36","","","EF","80","0","80","0","SOF017584"
"","2","C22006","SOF","","L12323","","20180618","20180708","","","1.36","","","EF","80","0","80","0","SOF017585"
"","2","C22019","SOF","","L12323","","20180618","20180708","","","1.36","","","EF","80","30","50","0","SOF017586"
"","2","C22034","SOF","","L12323","","20180618","20180708","","","1.36","","","EF","50","10","40","0","SOF017587"
"","2","C22029","SOF","","L12323","","20180618","20180708","","","1.36","","","EF","80","40","40","0","SOF017588"
"","2","C22003","SOF","","L12323","","20180618","20180708","","","1.36","","","EF","300","150","150","0","SOF017589"
"","2","C22011","SOF","","L12323","","20180618","20180708","","","1.36","","","EF","50","0","50","0","SOF017590"
"","2","C22025","SOF","","L12323","","20180618","20180708","","","1.36","","","EF","80","60","20","0","SOF017591"
"","2","C14411","SOF","","L12323","","20180618","20180708","","","1.36","","","EF","0","0","0","0","SOF017611"
"","2","C21011","SOF","","L22175","","20180618","20180708","","","1.07","","","EF","480","0","480","0","SOF017569"
"","2","C21007","SOF","","L22175","","20180618","20180708","","","1.07","","","EF","720","0","720","0","SOF017570"
"","2","C21003","SOF","","L22175","","20180618","20180708","","","1.07","","","EF","720","240","480","0","SOF017571"
"","2","C21005","SOF","","L22175","","20180618","20180708","","","1.07","","","EF","2352","1080","2352","1080","SOF017572"
"","2","C21010","SOF","","L22175","","20180618","20180708","","","1.07","","","EF","480","0","480","0","SOF017573"
"","2","C21006","SOF","","L22175","","20180618","20180708","","","1.07","","","EF","1656","0","1656","0","SOF017574"
"","2","C21008","SOF","","L22175","","20180618","20180708","","","1.07","","","EF","480","0","480","0","SOF017575"
"","2","C21012","SOF","","L22175","","20180618","20180708","","","1.07","","","EF","0","0","0","0","SOF017576"
"903","2","","SOF","","L22175","","20150819","99999999","O","N","1.13","","","","0","0","0","0","SOF0190320150819"
"911","2","","SOF","","L22175","","20150821","99999999","O","N","1.13","","","","0","0","0","0","SOF0191120150821"
"8A8","2","","SOF","","L22175","","20150921","99999999","O","N","1.10","","","","0","0","0","0","SOF018A820150921"
"PRO","2","","SOF","","L22175","","20150921","99999999","O","N","1.13","","","","0","0","0","0","SOF01PRO20150921"
"CEX","2","","SOF","","L22175","","20150921","99999999","O","N","1.10","","","","0","0","0","0","SOF01CEX20150921"
"CMK","2","","SOF","","L22175","","20151003","99999999","O","N","1.06","","","","0","0","0","0","SOF02CMK20151003"
"902","2","","SOF","","L22175","","20160301","99999999","O","N","1.13","","","","0","0","0","0","SOF0190220160301"
"TIP","2","","SOF","","L22175","","20160319","99999999","O","N","1.13","","","","0","0","0","0","SOF01TIP20160319"
"CRF","2","","SOF","","L22175","","20180119","99999999","O","N","1.06","","","","0","0","0","0","SOF01CRF20180119"
"","2","C21011","SOF","","L23110","","20180618","20180708","","","2.17","","","EF","60","0","60","0","SOF017569"
"","2","C21007","SOF","","L23110","","20180618","20180708","","","2.17","","","EF","24","0","24","0","SOF017570"
"","2","C21003","SOF","","L23110","","20180618","20180708","","","2.17","","","EF","120","48","72","0","SOF017571"
"","2","C21005","SOF","","L23110","","20180618","20180708","","","2.17","","","EF","96","0","96","0","SOF017572"
"","2","C21010","SOF","","L23110","","20180618","20180708","","","2.17","","","EF","48","0","48","0","SOF017573"
"","2","C21006","SOF","","L23110","","20180618","20180708","","","2.17","","","EF","72","0","72","0","SOF017574"
"","2","C21008","SOF","","L23110","","20180618","20180708","","","2.17","","","EF","48","0","48","0","SOF017575"
"","2","C21012","SOF","","L23110","","20180618","20180708","","","2.17","","","EF","0","0","0","0","SOF017576"
"","2","C23004","SOF","","L30001","","20180614","20180708","","","0.94","","","EF","48","0","0","0","SOF017592"
"","2","C23008","SOF","","L30001","","20180614","20180708","","","0.94","","","EF","48","0","0","0","SOF017593"
"","2","C23005","SOF","","L30001","","20180614","20180708","","","0.94","","","EF","48","0","0","0","SOF017594"
"","2","C23002","SOF","","L30001","","20180614","20180708","","","0.94","","","EF","48","0","0","0","SOF017595"
"","2","C22022","SOF","","L30001","","20180625","20180708","","","0.93","","","EF","72","0","0","0","SOF017560"
"","2","C22002","SOF","","L30001","","20180625","20180708","","","0.93","","","EF","72","0","24","0","SOF017561"
"","2","C22033","SOF","","L30001","","20180625","20180708","","","0.93","","","EF","72","0","48","0","SOF017562"
"","2","C22032","SOF","","L30001","","20180625","20180708","","","0.93","","","EF","120","0","0","0","SOF017563"
"","2","C21011","SOF","","L30008","","20180618","20180708","","","0.79","","","EF","72","0","72","0","SOF017569"
"","2","C21007","SOF","","L30008","","20180618","20180708","","","0.79","","","EF","120","0","120","0","SOF017570"
"","2","C21003","SOF","","L30008","","20180618","20180708","","","0.79","","","EF","48","48","0","0","SOF017571"
"","2","C21005","SOF","","L30008","","20180618","20180708","","","0.79","","","EF","120","0","120","0","SOF017572"
"","2","C21010","SOF","","L30008","","20180618","20180708","","","0.79","","","EF","120","0","120","0","SOF017573"
"","2","C21006","SOF","","L30008","","20180618","20180708","","","0.79","","","EF","120","0","120","0","SOF017574"
"","2","C21008","SOF","","L30008","","20180618","20180708","","","0.79","","","EF","48","0","48","0","SOF017575"
"","2","C21012","SOF","","L30008","","20180618","20180708","","","0.79","","","EF","0","0","0","0","SOF017576"
"CRF","2","","SOF","","L31900","","20170913","99999999","O","N","0.93","","","","0","0","0","0","SOF01CRF20170913"
"CMK","2","","SOF","","L31900","","20170913","99999999","O","N","0.93","","","","0","0","0","0","SOF02CMK20170913"
"CEX","2","","SOF","","L31900","","20170913","99999999","O","N","0.93","","","","0","0","0","0","SOF01CEX20170913"
"8A8","2","","SOF","","L31900","","20170913","99999999","O","N","0.93","","","","0","0","0","0","SOF018A820170913"
"PRO","2","","SOF","","L31900","","20170913","99999999","O","N","0.93","","","","0","0","0","0","SOF01PRO20170913"
"TIP","2","","SOF","","L31900","","20170913","99999999","O","N","0.93","","","","0","0","0","0","SOF01TIP20170913"
"902","2","","SOF","","L31900","","20170913","99999999","O","N","0.93","","","","0","0","0","0","SOF0190220170913"
"903","2","","SOF","","L31900","","20170913","99999999","O","N","0.93","","","","0","0","0","0","SOF0190320170913"
"911","2","","SOF","","L31900","","20170913","99999999","O","N","0.93","","","","0","0","0","0","SOF0191120170913"
"901","2","","SOF","","L31900","","20171108","99999999","O","N","0.93","","","","0","0","0","0","SOF0190120171108"
"PRO","2","","SOF","","L94339","","20150921","99999999","O","N","1.69","","","","0","0","0","0","SOF01PRO20150921"
"PRO","2","","SOF","","L94404","","20150921","99999999","O","N","1.42","","","","0","0","0","0","SOF01PRO20150921"
"PRO","2","","SOF","","L94409","","20150921","99999999","O","N","1.26","","","","0","0","0","0","SOF01PRO20150921"
"","2","C22026","SOF","","S00069","","20180618","20180708","","","3.05","","","EF","12","0","12","0","SOF017584"
"","2","C22006","SOF","","S00069","","20180618","20180708","","","3.05","","","EF","12","0","12","0","SOF017585"
"","2","C22019","SOF","","S00069","","20180618","20180708","","","3.05","","","EF","12","8","4","0","SOF017586"
"","2","C22034","SOF","","S00069","","20180618","20180708","","","3.05","","","EF","16","0","16","0","SOF017587"
"","2","C22029","SOF","","S00069","","20180618","20180708","","","3.05","","","EF","12","0","12","0","SOF017588"
"","2","C22003","SOF","","S00069","","20180618","20180708","","","3.05","","","EF","40","16","24","0","SOF017589"
"","2","C22011","SOF","","S00069","","20180618","20180708","","","3.05","","","EF","24","0","24","0","SOF017590"
"","2","C22025","SOF","","S00069","","20180618","20180708","","","3.05","","","EF","12","12","0","0","SOF017591"
"","2","C14411","SOF","","S00069","","20180618","20180708","","","3.05","","","EF","0","0","0","0","SOF017611"
"","2","C21011","SOF","","S00200","","20180618","20180708","","","0.96","","","EF","90","0","18","0","SOF017569"
"","2","C21007","SOF","","S00200","","20180618","20180708","","","0.96","","","EF","45","0","0","0","SOF017570"
"","2","C21003","SOF","","S00200","","20180618","20180708","","","0.96","","","EF","135","0","9","0","SOF017571"
"","2","C21005","SOF","","S00200","","20180618","20180708","","","0.96","","","EF","180","0","45","0","SOF017572"
"","2","C21010","SOF","","S00200","","20180618","20180708","","","0.96","","","EF","36","0","9","0","SOF017573"
"","2","C21006","SOF","","S00200","","20180618","20180708","","","0.96","","","EF","135","0","0","0","SOF017574"
"","2","C21008","SOF","","S00200","","20180618","20180708","","","0.96","","","EF","90","0","18","0","SOF017575"
"","2","C21012","SOF","","S00200","","20180618","20180708","","","0.96","","","EF","0","0","0","0","SOF017576"
"901","2","","SOF","","S06275","","20161115","99999999","O","N","7.87","","","","0","0","0","0","SOF0190120161115"
"901","2","","SOF","","S11379","","20161115","99999999","O","N","5.66","","","","0","0","0","0","SOF0190120161115"
"CMK","2","","SOF","","S14510","","20130322","99999999","O","N","3.56","","","","0","0","0","0","SOF02CMK20130322"
"903","2","","SOF","","S14510","","20150819","99999999","O","N","3.90","","","","0","0","0","0","SOF0190320150819"
"911","2","","SOF","","S14510","","20150821","99999999","O","N","3.90","","","","0","0","0","0","SOF0191120150821"
"PRO","2","","SOF","","S14510","","20150921","99999999","O","N","3.90","","","","0","0","0","0","SOF01PRO20150921"
"902","2","","SOF","","S14510","","20160301","99999999","O","N","3.90","","","","0","0","0","0","SOF0190220160301"
"TIP","2","","SOF","","S14510","","20160319","99999999","O","N","3.90","","","","0","0","0","0","SOF01TIP20160319"
"903","2","","SOF","","S14513","","20150819","99999999","O","N","2.35","","","","0","0","0","0","SOF0190320150819"
"911","2","","SOF","","S14513","","20150821","99999999","O","N","2.35","","","","0","0","0","0","SOF0191120150821"
"PRO","2","","SOF","","S14513","","20150921","99999999","O","N","2.35","","","","0","0","0","0","SOF01PRO20150921"
"902","2","","SOF","","S14513","","20160301","99999999","O","N","2.35","","","","0","0","0","0","SOF0190220160301"
"TIP","2","","SOF","","S14513","","20160319","99999999","O","N","2.35","","","","0","0","0","0","SOF01TIP20160319"
"","2","C22026","SOF","","S17056","","20180618","20180708","","","0.45","","","EF","54","0","0","0","SOF017584"
"","2","C22006","SOF","","S17056","","20180618","20180708","","","0.45","","","EF","54","0","0","0","SOF017585"
"","2","C22019","SOF","","S17056","","20180618","20180708","","","0.45","","","EF","54","0","0","0","SOF017586"
"","2","C22034","SOF","","S17056","","20180618","20180708","","","0.45","","","EF","90","0","0","0","SOF017587"
"","2","C22029","SOF","","S17056","","20180618","20180708","","","0.45","","","EF","54","0","0","0","SOF017588"
"","2","C22003","SOF","","S17056","","20180618","20180708","","","0.45","","","EF","144","0","36","0","SOF017589"
"","2","C22011","SOF","","S17056","","20180618","20180708","","","0.45","","","EF","36","0","0","0","SOF017590"
"","2","C22025","SOF","","S17056","","20180618","20180708","","","0.45","","","EF","54","0","0","0","SOF017591"
"","2","C14411","SOF","","S17056","","20180618","20180708","","","0.45","","","EF","0","0","0","0","SOF017611"
"PCA","2","","SOF","","S17488","","20170323","99999999","O","N","5.79","","","","0","0","0","0","SOF01PCA20170323"
"","2","C22026","SOF","","S17929","","20180618","20180708","","","0.78","","","EF","120","0","120","0","SOF017584"
"","2","C22006","SOF","","S17929","","20180618","20180708","","","0.78","","","EF","120","0","120","0","SOF017585"
"","2","C22019","SOF","","S17929","","20180618","20180708","","","0.78","","","EF","120","120","0","0","SOF017586"
"","2","C22034","SOF","","S17929","","20180618","20180708","","","0.78","","","EF","96","0","96","0","SOF017587"
"","2","C22029","SOF","","S17929","","20180618","20180708","","","0.78","","","EF","120","48","72","0","SOF017588"
"","2","C22003","SOF","","S17929","","20180618","20180708","","","0.78","","","EF","288","96","192","0","SOF017589"
"","2","C22011","SOF","","S17929","","20180618","20180708","","","0.78","","","EF","96","0","96","0","SOF017590"
"","2","C22025","SOF","","S17929","","20180618","20180708","","","0.78","","","EF","120","120","0","0","SOF017591"
"","2","C14411","SOF","","S17929","","20180618","20180708","","","0.78","","","EF","0","0","0","0","SOF017611"
"","2","C22022","SOF","","S17929","","20180625","20180708","","","0.78","","","EF","72","72","0","0","SOF017560"
"","2","C22002","SOF","","S17929","","20180625","20180708","","","0.78","","","EF","96","0","96","0","SOF017561"
"","2","C22033","SOF","","S17929","","20180625","20180708","","","0.78","","","EF","144","0","144","0","SOF017562"
"","2","C22032","SOF","","S17929","","20180625","20180708","","","0.78","","","EF","120","120","24","24","SOF017563"
"CRF","2","","SOF","","S21233","","20170704","99999999","O","O","0.94","","","","0","0","0","0","SOF01CRF20170704"
"","2","C22026","SOF","","S22413","","20180618","20180708","","","0.79","","","EF","45","27","18","0","SOF017584"
"","2","C22006","SOF","","S22413","","20180618","20180708","","","0.79","","","EF","45","27","18","0","SOF017585"
"","2","C22019","SOF","","S22413","","20180618","20180708","","","0.79","","","EF","45","36","9","0","SOF017586"
"","2","C22034","SOF","","S22413","","20180618","20180708","","","0.79","","","EF","45","18","27","0","SOF017587"
"","2","C22029","SOF","","S22413","","20180618","20180708","","","0.79","","","EF","45","0","45","0","SOF017588"
"","2","C22003","SOF","","S22413","","20180618","20180708","","","0.79","","","EF","54","0","54","0","SOF017589"
"","2","C22011","SOF","","S22413","","20180618","20180708","","","0.79","","","EF","54","18","36","0","SOF017590"
"","2","C22025","SOF","","S22413","","20180618","20180708","","","0.79","","","EF","45","36","9","0","SOF017591"
"","2","C14411","SOF","","S22413","","20180618","20180708","","","0.79","","","EF","0","0","0","0","SOF017611"
"901","2","","SOF","","S24574","","20161115","99999999","O","N","3.29","","","","0","0","0","0","SOF0190120161115"
"901","2","","SOF","","S24575","","20161115","99999999","O","N","2.52","","","","0","0","0","0","SOF0190120161115"
"","2","C14411","SOF","","S31007","","20180618","20180708","","","0.78","","","EF","72","72","0","0","SOF017611"
"","2","C22026","SOF","","S31007","","20180618","20180708","","","0.78","","","EF","72","0","72","0","SOF017584"
"","2","C22006","SOF","","S31007","","20180618","20180708","","","0.78","","","EF","72","24","48","0","SOF017585"
"","2","C22019","SOF","","S31007","","20180618","20180708","","","0.78","","","EF","72","72","0","0","SOF017586"
"","2","C22034","SOF","","S31007","","20180618","20180708","","","0.78","","","EF","72","48","24","0","SOF017587"
"","2","C22029","SOF","","S31007","","20180618","20180708","","","0.78","","","EF","72","0","72","0","SOF017588"
"","2","C22003","SOF","","S31007","","20180618","20180708","","","0.78","","","EF","72","0","72","0","SOF017589"
"","2","C22011","SOF","","S31007","","20180618","20180708","","","0.78","","","EF","72","48","24","0","SOF017590"
"","2","C22025","SOF","","S31007","","20180618","20180708","","","0.78","","","EF","72","72","0","0","SOF017591"
"","2","C22022","SOF","","S31007","","20180625","20180708","","","0.78","","","EF","48","48","0","0","SOF017560"
"","2","C22002","SOF","","S31007","","20180625","20180708","","","0.78","","","EF","120","0","120","0","SOF017561"
"","2","C22033","SOF","","S31007","","20180625","20180708","","","0.78","","","EF","96","0","96","0","SOF017562"
"","2","C22032","SOF","","S31007","","20180625","20180708","","","0.78","","","EF","120","120","0","0","SOF017563"
"PRO","2","","SOF","","S31900","","20160913","99999999","O","N","0.65","","","","0","0","0","0","SOF01PRO20160913"
"8A8","2","","SOF","","S31900","","20160913","99999999","O","N","0.63","","","","0","0","0","0","SOF018A820160913"
"","2","C21011","SOF","","S37718","","20180618","20180708","","","1.85","","","EF","24","0","24","0","SOF017569"
"","2","C21007","SOF","","S37718","","20180618","20180708","","","1.85","","","EF","180","0","180","0","SOF017570"
"","2","C21003","SOF","","S37718","","20180618","20180708","","","1.85","","","EF","72","36","36","0","SOF017571"
"","2","C21005","SOF","","S37718","","20180618","20180708","","","1.85","","","EF","360","0","360","0","SOF017572"
"","2","C21010","SOF","","S37718","","20180618","20180708","","","1.85","","","EF","48","0","48","0","SOF017573"
"","2","C21006","SOF","","S37718","","20180618","20180708","","","1.85","","","EF","180","0","180","0","SOF017574"
"","2","C21008","SOF","","S37718","","20180618","20180708","","","1.85","","","EF","72","0","72","0","SOF017575"
"","2","C21012","SOF","","S37718","","20180618","20180708","","","1.85","","","EF","0","0","0","0","SOF017576"
"903","2","","SOF","","S42867","","20150821","99999999","O","N","13.03","","","","0","0","0","0","SOF0190320150821"
"911","2","","SOF","","S42867","","20150821","99999999","O","N","13.03","","","","0","0","0","0","SOF0191120150821"
"PRO","2","","SOF","","S42867","","20150921","99999999","O","N","13.03","","","","0","0","0","0","SOF01PRO20150921"
"902","2","","SOF","","S42867","","20160301","99999999","O","N","13.03","","","","0","0","0","0","SOF0190220160301"
"TIP","2","","SOF","","S42867","","20160319","99999999","O","N","13.03","","","","0","0","0","0","SOF01TIP20160319"
"","2","C21011","SOF","","S46408","","20180618","20180708","","","5.22","","","EF","0","0","0","0","SOF017676"
"","2","C21007","SOF","","S46408","","20180618","20180708","","","5.22","","","EF","0","0","0","0","SOF017677"
"","2","C21003","SOF","","S46408","","20180618","20180708","","","5.22","","","EF","6","6","0","0","SOF017678"
"","2","C21005","SOF","","S46408","","20180618","20180708","","","5.22","","","EF","60","0","60","0","SOF017679"
"","2","C21010","SOF","","S46408","","20180618","20180708","","","5.22","","","EF","0","0","0","0","SOF017680"
"","2","C21006","SOF","","S46408","","20180618","20180708","","","5.22","","","EF","30","0","30","0","SOF017681"
"","2","C21008","SOF","","S46408","","20180618","20180708","","","5.22","","","EF","60","0","60","0","SOF017682"
"","2","C21012","SOF","","S46408","","20180618","20180708","","","5.22","","","EF","0","0","0","0","SOF017683"
"","2","C21011","SOF","","S46409","","20180618","20180708","","","13.30","","","EF","0","0","0","0","SOF017676"
"","2","C21007","SOF","","S46409","","20180618","20180708","","","13.30","","","EF","0","0","0","0","SOF017677"
"","2","C21003","SOF","","S46409","","20180618","20180708","","","13.30","","","EF","8","8","0","0","SOF017678"
"","2","C21005","SOF","","S46409","","20180618","20180708","","","13.30","","","EF","20","0","20","0","SOF017679"
"","2","C21010","SOF","","S46409","","20180618","20180708","","","13.30","","","EF","0","0","0","0","SOF017680"
"","2","C21006","SOF","","S46409","","20180618","20180708","","","13.30","","","EF","12","0","12","0","SOF017681"
"","2","C21008","SOF","","S46409","","20180618","20180708","","","13.30","","","EF","20","0","20","0","SOF017682"
"","2","C21012","SOF","","S46409","","20180618","20180708","","","13.30","","","EF","0","0","0","0","SOF017683"
"","2","C21011","SOF","","S46411","","20180618","20180708","","","20.99","","","EF","0","0","0","0","SOF017676"
