001S42867,S42867,222,SOF,,001
001S44825,S44825,222,SOF,,001
001S45615,S45615,222,SOF,,001
001S46000,S46000,222,SOF,,001
001S46001,S46001,222,SOF,,001
001S46216,S46216,222,SOF,,001
001S46408,S46408,222,SOF,,001
001S46409,S46409,222,SOF,,001
001S46411,S46411,222,SOF,,001
001S46416,S46416,222,SOF,,001
001S47110,S47110,222,SOF,,001
001S48269,S48269,222,SOF,,001
001S48458,S48458,222,SOF,,001
001S49011,S49011,222,SOF,,001
001S49208,S49208,222,SOF,,001
001S49456,S49456,222,SOF,,001
001S49457,S49457,222,SOF,,001
001S49801,S49801,222,SOF,,001
001S49804,S49804,222,SOF,,001
001S49805,S49805,222,SOF,,001
001S50015,S50015,222,SOF,,001
001S50224,S50224,222,SOF,,001
001S50226,S50226,222,SOF,,001
001S50400,S50400,222,SOF,,001
001S50401,S50401,222,SOF,,001
001S50403,S50403,222,SOF,,001
001S50404,S50404,222,SOF,,001
001S51325,S51325,222,SOF,,001
001S51344,S51344,222,SOF,,001
001S51403,S51403,222,SOF,,001
001S51505,S51505,222,SOF,,001
001S51852,S51852,222,SOF,,001
001S53375,S53375,222,SOF,,001
001S53376,S53376,222,SOF,,001
001S53524,S53524,222,SOF,,001
001S54724,S54724,222,SOF,,001
001S55700,S55700,222,SOF,,001
001S55701,S55701,222,SOF,,001
001S55702,S55702,222,SOF,,001
001S55703,S55703,222,SOF,,001
001S55704,S55704,222,SOF,,001
001S55706,S55706,222,SOF,,001
001S57208,S57208,222,SOF,,001
001S59928,S59928,222,SOF,,001
001S60061,S60061,222,SOF,,001
001S60325,S60325,222,SOF,,001
001S61179,S61179,222,SOF,,001
001S61441,S61441,222,SOF,,001
001S62321,S62321,222,SOF,,001
001S62323,S62323,222,SOF,,001
001S62965,S62965,222,SOF,,001
001S63257,S63257,222,SOF,,001
001S64568,S64568,222,SOF,,001
001S65295,S65295,222,SOF,,001
001S65921,S65921,222,SOF,,001
001S66116,S66116,222,SOF,,001
001S66119,S66119,222,SOF,,001
001S66723,S66723,222,SOF,,001
001S67080,S67080,222,SOF,,001
001S67081,S67081,222,SOF,,001
001S67099,S67099,222,SOF,,001
001S67612,S67612,222,SOF,,001
001S67613,S67613,222,SOF,,001
001S68403,S68403,222,SOF,,001
001S68737,S68737,222,SOF,,001
001S68776,S68776,222,SOF,,001
001S69539,S69539,222,SOF,,001
001S69932,S69932,222,SOF,,001
001S71158,S71158,222,SOF,,001
001S71159,S71159,222,SOF,,001
001S72921,S72921,222,SOF,,001
001S73535,S73535,222,SOF,,001
001S73561,S73561,222,SOF,,001
001S74105,S74105,222,SOF,,001
001S74392,S74392,222,SOF,,001
001S75030,S75030,222,SOF,,001
001S77137,S77137,222,SOF,,001
001S77150,S77150,222,SOF,,001
001S77191,S77191,222,SOF,,001
001S77197,S77197,222,SOF,,001
001S77829,S77829,222,SOF,,001
001S77830,S77830,222,SOF,,001
001S77831,S77831,222,SOF,,001
001S77832,S77832,222,SOF,,001
001S78054,S78054,222,SOF,,001
001S78364,S78364,222,SOF,,001
001S78678,S78678,222,SOF,,001
001S79553,S79553,222,SOF,,001
001S79557,S79557,222,SOF,,001
001S79647,S79647,222,SOF,,001
001S79649,S79649,222,SOF,,001
001S79911,S79911,222,SOF,,001
001S80310,S80310,222,SOF,,001
001S80351,S80351,222,SOF,,001
001S80353,S80353,222,SOF,,001
001S80355,S80355,222,SOF,,001
001S80357,S80357,222,SOF,,001
001S80359,S80359,222,SOF,,001
001S80361,S80361,222,SOF,,001
001S80362,S80362,222,SOF,,001
001S80363,S80363,222,SOF,,001
001S80364,S80364,222,SOF,,001
001S80365,S80365,222,SOF,,001
001S80366,S80366,222,SOF,,001
001S80367,S80367,222,SOF,,001
001S80368,S80368,222,SOF,,001
001S80369,S80369,222,SOF,,001
001S80370,S80370,222,SOF,,001
001S80371,S80371,222,SOF,,001
001S80372,S80372,222,SOF,,001
001S80373,S80373,222,SOF,,001
001S80374,S80374,222,SOF,,001
001S80375,S80375,222,SOF,,001
001S80376,S80376,222,SOF,,001
001S80377,S80377,222,SOF,,001
001S80378,S80378,222,SOF,,001
001S80379,S80379,222,SOF,,001
001S80380,S80380,222,SOF,,001
001S80381,S80381,222,SOF,,001
001S80382,S80382,222,SOF,,001
001S80383,S80383,222,SOF,,001
001S80384,S80384,222,SOF,,001
001S80385,S80385,222,SOF,,001
001S80386,S80386,222,SOF,,001
001S80387,S80387,222,SOF,,001
001S80388,S80388,222,SOF,,001
001S80599,S80599,222,SOF,,001
001S80602,S80602,222,SOF,,001
001S80603,S80603,222,SOF,,001
001S80604,S80604,222,SOF,,001
001S80606,S80606,222,SOF,,001
001S80608,S80608,222,SOF,,001
001S80639,S80639,222,SOF,,001
001S80640,S80640,222,SOF,,001
001S80641,S80641,222,SOF,,001
001S80642,S80642,222,SOF,,001
001S80644,S80644,222,SOF,,001
001S80670,S80670,222,SOF,,001
001S80671,S80671,222,SOF,,001
001S80676,S80676,222,SOF,,001
001S80794,S80794,222,SOF,,001
001S80795,S80795,222,SOF,,001
001S80799,S80799,222,SOF,,001
001S80854,S80854,222,SOF,,001
001S82131,S82131,222,SOF,,001
001S82214,S82214,222,SOF,,001
001S82905,S82905,222,SOF,,001
