"210","A1","F","885121","09687323","N","1","1","C10168","","HYPER SADECO CARREFOUR DILLON","CRF","20180626","20180627","20180626","574770","20180628","194735","17","847.96"
"210","A1","F","885131","09687324","N","1","1","C10168","","HYPER SADECO CARREFOUR DILLON","CRF","20180626","20180627","20180626","574776","20180628","194735","54","1403.34"
"210","A1","F","885141","09687326","N","1","1","C10168","","HYPER SADECO CARREFOUR DILLON","CRF","20180626","20180627","20180626","574774","20180628","194735","12","333.23"
"210","A1","E","887361","09687625","N","D","1","C10168","","HYPER SADECO CARREFOUR DILLON","CRF","20180628","20180629","0","0","20180628","194735","52","1011.52"
"210","A1","F","887141","09687635","N","1","1","C10168","","HYPER SADECO CARREFOUR DILLON","CRF","20180627","20180629","20180628","574994","20180628","194735","56","2303.72"
"210","A1","F","887151","09687636","N","1","1","C10168","","HYPER SADECO CARREFOUR DILLON","CRF","20180627","20180628","20180628","574995","20180628","194735","1","27.28"
"210","A1","E","887371","09687725","N","D","1","C10168","","HYPER SADECO CARREFOUR DILLON","CRF","20180628","20180629","0","0","20180628","194735","48","767.52"
"210","A1","E","887381","09687791","N","1","1","C10168","","HYPER SADECO CARREFOUR DILLON","CRF","20180628","20180629","0","0","20180628","194735","30","604.44"
"210","A1","E","887391","09687801","N","1","1","C10168","","HYPER SADECO CARREFOUR DILLON","CRF","20180628","20180629","0","0","20180628","194735","28","601.65"
"210","A1","E","887401","09687805","N","1","1","C10168","","HYPER SADECO CARREFOUR DILLON","CRF","20180628","20180629","0","0","20180628","194735","11","674.75"
"210","A1","E","887411","09687807","N","1","1","C10168","","HYPER SADECO CARREFOUR DILLON","CRF","20180628","20180629","0","0","20180628","194735","8","228.29"
"210","A1","F","887161","09687808","N","1","1","C10168","","HYPER SADECO CARREFOUR DILLON","CRF","20180627","20180628","20180628","574993","20180628","194735","2","54.56"
"210","A1","E","887421","09687809","N","1","1","C10168","","HYPER SADECO CARREFOUR DILLON","CRF","20180628","20180629","0","0","20180628","194735","8","179.52"
"210","A1","F","887261","09687955","N","2","2","C10168","","HYPER SADECO CARREFOUR DILLON","CRF","20180628","20180629","20180628","574996","20180628","194735","27","495.76"
"210","A1","F","887271","09687956","N","2","2","C10168","","HYPER SADECO CARREFOUR DILLON","CRF","20180628","20180629","20180628","574997","20180628","194735","62","1189.81"
"210","A1","E","887431","09688002","N","1","1","C10168","","HYPER SADECO CARREFOUR DILLON","CRF","20180628","20180629","0","0","20180628","194735","1","308.0"
"210","CC","F","884341","041415","N","1","1","C11855","","BLANDY LSH","SE$","20180625","20180627","20180626","574771","20180628","194735","9","200.65"
"210","CC","F","885761","041420","N","1","1","C15020","","LS MARTINIQUE STORES SARL","SE$","20180626","20180629","20180627","574881","20180628","194735","26","545.56"
"210","A1","E","882821","12874616","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180622","0","0","20180627","44611","28","2371.2"
"210","A1","E","882831","12874617","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180622","0","0","20180627","44611","10","441.6"
"210","A1","F","882931","12874768","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574570","20180628","194735","14","186.48"
"210","A1","F","882941","12874769","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574571","20180628","194735","18","438.57"
"210","A1","F","882951","12874770","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574572","20180628","194735","13","412.83"
"210","A1","F","882961","12874771","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574573","20180628","194735","2","54.1"
"210","A1","F","882971","12874772","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574574","20180628","194735","6","152.48"
"210","A1","F","883071","12874815","N","2","2","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574589","20180625","194727","19","389.17"
"210","A1","F","883081","12874818","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574601","20180628","194735","6","331.86"
"210","A1","F","883091","12874819","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574602","20180628","194735","12","383.24"
"210","A1","F","883101","12874825","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574603","20180628","194735","57","1376.68"
"210","A1","F","883111","12874828","N","2","2","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574581","20180625","194727","15","559.36"
"210","A1","F","883121","12874829","N","2","2","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574583","20180625","194727","5","314.58"
"210","A1","F","883131","12874835","N","2","2","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574584","20180625","194727","1","43.92"
"210","A1","F","883141","12874836","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574604","20180628","194735","1","53.0"
"210","A1","F","883151","12874837","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574591","20180628","194735","2","46.8"
"210","A1","F","883161","12874907","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574592","20180628","194735","3","71.4"
"210","A1","F","883171","12874948","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574593","20180628","194735","20","470.58"
"210","A1","F","883181","12874949","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574594","20180628","194735","17","370.44"
"210","A1","F","883191","12874950","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574595","20180628","194735","1","26.16"
"210","A1","F","883201","12874968","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574596","20180628","194735","36","586.86"
"210","A1","F","883211","12875007","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574597","20180628","194735","16","332.1"
"210","A1","F","883221","12875008","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574598","20180628","194735","1","16.08"
"210","A1","F","883301","12875191","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574615","20180628","194735","1","23.64"
"210","A1","F","883311","12875192","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574619","20180628","194735","2","17.64"
"210","A1","F","883321","12875193","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574618","20180628","194735","2","63.29"
"210","A1","F","883331","12875194","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574620","20180628","194735","10","344.38"
"210","A1","F","883341","12875195","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574617","20180628","194735","1","33.75"
"210","A1","F","883351","12875196","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574616","20180628","194735","2","66.3"
"210","A1","F","883361","12875208","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180622","574612","20180628","194735","3","130.08"
"210","A1","E","883371","12875210","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","0","0","20180622","144708","8","201.12"
"210","A1","F","883501","12875227","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180625","574633","20180628","194735","21","355.56"
"210","A1","F","883511","12875247","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180625","574634","20180628","194735","5","126.0"
"210","A1","F","883521","12875248","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180625","574635","20180628","194735","2","27.6"
"210","A1","F","883531","12875249","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180625","574640","20180628","194735","5","314.74"
"210","A1","F","883541","12875268","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180625","574638","20180628","194735","5","112.2"
"210","A1","F","883551","12875273","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180625","574641","20180628","194735","5","163.08"
"210","A1","F","883561","12875274","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180625","574639","20180628","194735","8","179.52"
"210","A1","F","883571","12875275","N","1","1","C15046","","HYPER BAMELI CARF GENIPA","CRF","20180622","20180625","20180625","574642","20180628","194735","3","121.2"
